cluster_ID,genes
1,HES4;VAMP5;GBP4;IFIT3;C10orf10;ISG15;IFI6;WARS;IDO1;LAP3;CX3CL1
2,ADAR;RNF213;SUN2;IRF9;PSMB9;HLA-F;IFITM3;DUSP5;Endothelial cells LTC4S+ SEMA3G+;GJA4;DTX3L;Pericytes HIGD1B+ STEAP4+;STEAP4;MAX;PARP9;CPT1A;OGFR;IRF2;GLRX;BAG1;LGMN;PML;NCOA3;PRKD2;NAPA;DCP1A;IRF7;CDK17;TREX1;XAF1;OAS3;IL15;DDX60;IFIT5
3,CDKN1A;IFI44L;MX1;PSMB8;TMEM140;NMI;IFI44;SPTLC2;LIPA;CYTH1;ARHGEF3;TRIM38;HELZ2;BTN3A3;ANXA2R;CHMP5;GAK;SP110;VEGFC;ABLIM3;RNF19B;ERLIN1;TNFRSF10A;PLSCR1;IFIT1;IFNGR1;LEPR;TRIM25;CCDC109B;Endothelial cells DARC+;CYP1B1;IL1R1;CSRNP1;GBP5;OPTN
4,TXNIP;IFI27;DDIT4;SOCS2;IGFBP2;SLFN5;IFITM2;CCND3;IFI16;THBD;Endothelial cells CD36+;EHD4;HEG1;CD74;TNFSF10;CLEC2B;NRN1;HLA-E;ELF1;DDX3X;PIM3;LMO2;C4orf32
5,MARCKS;C1S;ADAMDEC1;Activated fibroblasts CCL19+ ADAMADEC1+;CCL2;CCL19;IL6ST;Fibroblasts ADAMDEC1+;IFIT2;CCL8
6,ATF3;SPATS2L;SERPING1;TIMP1;CEBPD;STAT1;BST2;EPSTI1;RARRES3;ADM;PMAIP1;HLA-C;HLA-A;HLA-B;JUNB;ODC1;FAM46A;FNDC3B;Fibroblasts NPY+ SLITRK6+
7,LY6E;TNFAIP3;CCL5;GBP1;CXCL10;CXCL9;TYMP;GEM;SOCS1;TAP1;MAFF;GBP3;NAMPT;RBCK1;BCL3;CXCL11;CD38;IL15RA;TRAFD1;APOL2;SERPINB9;TNFSF13B
8,DDX58;AIM2;PDK1;Fibroblasts SFRP2+ SLPI+;ACSL1;FNDC4;PLIN2;MYD88;SAMD4A;TDRD7;STARD5;IFI30;ENPP1;SLC1A1;PUS1;CD274;TMEM255A;ABTB2;NDC80;TRIM14;HLA-G;PMM2;MB21D1;MICB;HSH2D;ZBP1;PI4K2B;ARNTL;CFB;PADI2;B2M;RNASE4;CCR1;AMPH;ULK4;FZD5;ZNF385B;UPP2;TRIM34;TFEC;TAP2;STAP1;S100A8;PHF15;NT5C3;NOD2;NEURL3;MSR1;MKX;MCOLN2;MAP3K14;LAMP3;IL1RN;IL17RB;IFNLR1;HESX1;GZMB;G6PC;FTSJD2;FFAR2;FCGR1A;CTCFL;CRP;CREB3L3;CMAHP;CLEC4E;CLEC4D;CD80;CD163;CCNA1;C5orf27;C22orf28;BUB1;BCL2L14;ARG2;AQP9;ANKRD22;APOBEC3A;MASTL;MT1H;FUT4;C9orf91;GK;SERPINE1;P2RY6;NPAS2;SAA1;PDGFRL
9,APOL1;PTMA;UBE2L6;PARP12;OASL;GCH1;USP18;NFIL3;JAK2;MCL1;CCL4;CD69;RGS1;KIAA0040;MAFB;SLC25A28;OAS2;B4GALT5;MT1G;GBA;TRIM5;PHF11;COMMD3;CASP7;SLC16A1;MTHFD2L;TRIM21;SNN;C4orf33;EIF3L;EXT1;BATF2;Stromal Cycling cells;Pericytes RERGL+ NTRK2+;SMAD3;TMEM51;MAP3K5;ETV7;TCF7L2;RPL22;PXK;MAB21L2;RNF114;FKBP5;ANGPTL1;TAGAP;CCDC92;LPCAT1;ANKFY1;CRY1;ETV6;AKT3;TLK2;Fibroblasts KCNN3+ LY6H+;RTP4;HERC6;WHAMM;PFKFB3;SIRPA;SECTM1;GPX2;NCF1;PNPT1;GCA;MYOF;LRG1;SLC25A30;Inflammatory fibroblasts IL11+ CHI3L1+;Fibroblasts SMOC2+ PTGIS+;ATP10D;ALYREF;MVB12B;TLR3;ISG20;PPM1K;MT1M;MT1F;UNC93B1;TNFAIP6
10,CD9;LGALS3;RBM25;SPSB1;SCO2;C15orf48;IMPA2;GBP2;Myofibroblasts HHIP+ NPNT+;Myofibroblasts GREM1+ GREM2+;CES1;AHNAK2;VMP1;PNRC1;TBX3;SCARB2;IFI35;BLVRA;ALDH1A1;MT1X;GALNT2;ST3GAL4;RASSF4;SAMHD1;SLC15A3;Glial cells;FAM134B
