cluster_ID,genes
1,IFIT2;Fibroblasts ADAMDEC1+;CCL8
2,C1S;ADAMDEC1;Activated fibroblasts CCL19+ ADAMADEC1+;CCL2;CCL19;IL6ST
3,IL1R1;PMAIP1;CSRNP1;GBP5;OPTN;SP110;PSMB8;CYTH1;ANXA2R;HELZ2;IFNGR1;SLC25A28;GAK;ERLIN1;TNFRSF10A;ABLIM3;SLC25A30;TMEM140;NMI;IFI44;CCDC109B;Endothelial cells DARC+;CYP1B1;TRIM25;LEPR;VEGFC;EIF3L
4,RNF213;DUSP5;GJA4;MAX;ADAR;SUN2;PARP9;GLRX;LIPA;PML;NCOA3;PRKD2;BTN3A3;PLSCR1;Endothelial cells LTC4S+ SEMA3G+;IFIT1;NAPA;DCP1A;CDK17;TREX1;CASP7;SLC16A1;IRF7;RNF19B;MTHFD2L;OAS2
5,CDKN1A;BAG1;CHMP5;LGMN;XAF1;OAS3;IL15;DDX60;CPT1A;IRF2;PARP12;DTX3L;Pericytes HIGD1B+ STEAP4+;STEAP4;PSMB9;HLA-F;IFITM3;UBE2L6
6,DDX58;AIM2;IFI30;ENPP1;Fibroblasts SFRP2+ SLPI+;ACSL1;FNDC4;PLIN2;SLC1A1;PUS1;MYD88;SAMD4A;TRIM14;HLA-G;PMM2;MB21D1;MICB;HSH2D;ZBP1;PI4K2B;ARNTL;CFB;PADI2;B2M;RNASE4;CCR1;AMPH;ULK4;FZD5;ZNF385B;UPP2;TRIM34;TFEC;TAP2;STAP1;S100A8;PHF15;NT5C3;NOD2;NEURL3;MSR1;MKX;MCOLN2;MAP3K14;LAMP3;IL1RN;IL17RB;IFNLR1;HESX1;GZMB;G6PC;FTSJD2;FFAR2;FCGR1A;CTCFL;CRP;CREB3L3;CMAHP;CLEC4E;CLEC4D;CD80;CD163;CCNA1;C5orf27;C22orf28;BUB1;BCL2L14;ARG2;AQP9;ANKRD22;APOBEC3A;MASTL;MT1H;FUT4;C9orf91;GK;TMEM255A;ABTB2;NDC80;TDRD7;STARD5;SERPINE1;P2RY6;NPAS2;SAA1;PDGFRL
7,CCL4;CD69;RGS1;KIAA0040;MAFB;Fibroblasts SMOC2+ PTGIS+;MVB12B;TLR3;BATF2;EXT1;MT1G;GBA;TRIM5;Stromal Cycling cells;Pericytes RERGL+ NTRK2+;SMAD3;ATP10D;ALYREF;TMEM51;MAP3K5;ETV7;RPL22;PXK;RNF114;FKBP5;TAGAP;CCDC92;LPCAT1;ANKFY1;CRY1;ETV6;AKT3;TLK2;Fibroblasts KCNN3+ LY6H+;RTP4;HERC6;WHAMM;SECTM1;CD274;PFKFB3;SIRPA;LRG1;PNPT1;GCA;GPX2;NCF1;PDK1;COMMD3;PHF11;MYOF;TRIM21;SNN;C4orf33;IFIT5;OASL;GCH1;USP18;NFIL3
8,LGALS3;GBP2;Myofibroblasts HHIP+ NPNT+;Myofibroblasts GREM1+ GREM2+;CES1;AHNAK2;OGFR;RBM25;SPSB1;PTMA;SCO2;C15orf48;IMPA2;TCF7L2;MAB21L2;ANGPTL1
9,PNRC1;VMP1;SAMHD1;IFI35;BLVRA;IRF9;ISG20;PPM1K;SLC15A3;Glial cells;FAM134B;RASSF4;MT1M;MT1F;UNC93B1;TNFAIP6;ALDH1A1;MT1X;GALNT2
10,MARCKS;SPATS2L;ATF3;ST3GAL4
11,TNFAIP3;MCL1;GBP3;NAMPT;RBCK1;BCL3;JAK2;GEM;EPSTI1;Inflammatory fibroblasts IL11+ CHI3L1+;B4GALT5;CD38;IL15RA;TRAFD1;APOL1
12,LY6E;CCL5;CXCL10;CXCL9;CXCL11;GBP1;TAP1;MAFF;IDO1;APOL2;LAP3;SOCS1;TNFSF13B;SERPINB9
13,STAT1;TYMP;TIMP1;CEBPD;BST2;SERPING1;RARRES3;ADM
14,CD9;ODC1;FAM46A;FNDC3B;Fibroblasts NPY+ SLITRK6+;HLA-C;HLA-A;HLA-B;JUNB;TBX3;SCARB2
15,HES4;C10orf10;ISG15;IFI6;WARS;CX3CL1;VAMP5;GBP4;IFIT3;DDIT4
16,TXNIP;CD74;HLA-E;IFI27;NRN1;ELF1;SPTLC2;TNFSF10;IFI44L;DDX3X;PIM3;LMO2;C4orf32;IGFBP2;SLFN5;IFITM2;CCND3;THBD;Endothelial cells CD36+;EHD4;HEG1;CLEC2B;SOCS2;IFI16;MX1;ARHGEF3;TRIM38
