cluster_ID,genes
1,SP110;CCDC109B;TRIM25;LEPR;VEGFC;EIF3L;Endothelial cells DARC+;IFNGR1;SLC25A28;CYP1B1;ABLIM3;SLC25A30
2,LY6E;PSMB8;PMAIP1;CSRNP1;GBP5;OPTN;IL1R1;RBCK1
3,CD9;SERPING1;PNRC1;TBX3;SCARB2;IFI35;BLVRA
4,ODC1;FAM46A;FNDC3B;Fibroblasts NPY+ SLITRK6+;HLA-C;HLA-A;HLA-B;JUNB;MAFB;Fibroblasts SMOC2+ PTGIS+
5,PSMB9;HLA-F;IFITM3;LGMN;SAMHD1
6,ALDH1A1;MT1X;GALNT2;VMP1;CCL4;CD69;RGS1;ISG20;IRF9;PPM1K;SLC15A3;Glial cells;FAM134B;RASSF4;MT1M;MT1F;TNFAIP6
7,LGALS3;Myofibroblasts HHIP+ NPNT+;Myofibroblasts GREM1+ GREM2+;CES1;AHNAK2;CPT1A;OGFR;GLRX;PTMA;RBM25;IRF2;SPSB1;C15orf48;IMPA2;SCO2;PFKFB3;CCDC92;LPCAT1;TCF7L2;RPL22;PXK;MAB21L2;RNF114;FKBP5;ANGPTL1
8,KIAA0040;TAGAP;ETV6;ANKFY1;AKT3;TLK2;MT1G;GBA;BATF2;SMAD3;TMEM51;MAP3K5;ETV7;GPX2;NCF1;PDK1;Pericytes RERGL+ NTRK2+;Stromal Cycling cells;SNN;ATP10D;ALYREF;TRIM5;WHAMM;Fibroblasts SFRP2+ SLPI+;ACSL1;FNDC4;PNPT1;SERPINE1;P2RY6;NPAS2;SIRPA;LRG1;AIM2;DDX58;MYOF;IFI30;SECTM1;MYD88;SAMD4A;Fibroblasts KCNN3+ LY6H+;PLIN2;NFIL3;TLR3;SLC1A1;PUS1;CD274;TMEM255A;ABTB2;NDC80;MB21D1;MICB;HSH2D;ZBP1;TRIM14;HLA-G;PMM2;MASTL;MT1H;FUT4;C9orf91;GK;STARD5;PI4K2B;ARNTL;CFB;PADI2;B2M;RNASE4;CCR1;AMPH;ULK4;FZD5;ZNF385B;UPP2;TRIM34;TFEC;TAP2;STAP1;S100A8;PHF15;NT5C3;NOD2;NEURL3;MSR1;MKX;MCOLN2;MAP3K14;LAMP3;IL1RN;IL17RB;IFNLR1;HESX1;GZMB;G6PC;FTSJD2;FFAR2;FCGR1A;CTCFL;CRP;CREB3L3;CMAHP;CLEC4E;CLEC4D;CD80;CD163;CCNA1;C5orf27;C22orf28;BUB1;BCL2L14;ARG2;AQP9;ANKRD22;APOBEC3A;MVB12B;ENPP1;SAA1;PDGFRL
9,PLSCR1;IFIT1;DTX3L;OAS3;PARP12;GCA;GCH1;USP18;CDK17;RNF19B;ERLIN1;TNFRSF10A;IFIT5;RTP4;HERC6;GAK;DDX60;CRY1;OASL;TDRD7;IFI44;TREX1;NAPA;DCP1A;CASP7;SLC16A1;IRF7;OAS2;TRIM21;MTHFD2L;C4orf33;PHF11;COMMD3
10,GBP1;CXCL10;CXCL9;CXCL11;LAP3;SOCS1;IDO1;TAP1;TNFSF13B;CCL5
11,SERPINB9;APOL2;MAFF;GBP3;BCL3;JAK2;ADM;UBE2L6;UNC93B1
12,TNFAIP3;GBP2;MCL1;GEM;NAMPT;CD38;IL15RA;TRAFD1;APOL1;EPSTI1;Inflammatory fibroblasts IL11+ CHI3L1+;B4GALT5;EXT1
13,STAT1;TYMP;TIMP1;CEBPD;RARRES3;BST2
14,MARCKS;SPATS2L;ATF3;ST3GAL4
15,C1S;ADAMDEC1;Activated fibroblasts CCL19+ ADAMADEC1+;CCL2;CCL19;IL6ST
16,IFIT2;Fibroblasts ADAMDEC1+;CCL8
17,HES4;VAMP5;GBP4;IFIT3;WARS;CX3CL1;C10orf10;ISG15;IFI6
18,DDIT4;RNF213;MAX;PARP9;SOCS2;SUN2;ADAR;PML;DUSP5;Endothelial cells LTC4S+ SEMA3G+;GJA4;Pericytes HIGD1B+ STEAP4+;STEAP4
19,CDKN1A;CHMP5;TMEM140;NMI;SPTLC2;LIPA;NCOA3;PRKD2;CYTH1;ARHGEF3;TRIM38;HELZ2;BTN3A3;ANXA2R;BAG1;XAF1;IL15
20,TXNIP;CD74;NRN1;HLA-E;ELF1;IFI27;IGFBP2;SLFN5;IFITM2;CCND3;THBD;Endothelial cells CD36+;EHD4;HEG1;DDX3X;PIM3;LMO2;C4orf32;TNFSF10;IFI44L;IFI16;MX1;CLEC2B
