cluster_ID,genes
1,CD74;TXNIP;DDX3X;PIM3;LMO2;C4orf32;TNFSF10;IFI44L;CLEC2B;IFI27;NRN1;HLA-E;ELF1;IFI16;MX1;ARHGEF3;IGFBP2;SLFN5;IFITM2;CCND3;THBD;Endothelial cells CD36+;EHD4;HEG1
2,CSRNP1;GBP5;PSMB8;TMEM140;NMI;IFI44;SPTLC2;LIPA;CYTH1;TRIM38;HELZ2;BTN3A3;ANXA2R;CHMP5;GAK;PLSCR1;SP110;VEGFC;ABLIM3;RNF19B;ERLIN1;TNFRSF10A;LEPR;TRIM25;CCDC109B;Endothelial cells DARC+;CYP1B1;IFNGR1;EIF3L
3,DDIT4;RNF213;MAX;CPT1A;ADAR;CDKN1A;SOCS2;DUSP5;GJA4;DTX3L;Pericytes HIGD1B+ STEAP4+;STEAP4;BAG1;LGMN;SUN2;IRF9;PARP9;NCOA3;PRKD2;PML;CDK17;TREX1;NAPA;DCP1A;Endothelial cells LTC4S+ SEMA3G+;IFIT1;DDX60;XAF1;OAS3;IL15;IFITM3
4,HES4;VAMP5;GBP4;IFIT3;C10orf10;ISG15;IFI6;WARS;IDO1;LAP3;CX3CL1;PSMB9;HLA-F
5,LY6E;TNFAIP3;CCL5;APOL2;SERPINB9;MCL1;GBP3;OPTN;RBCK1;MAFF;NAMPT;BCL3;JAK2;CXCL11;CD38;IL15RA;TRAFD1
6,MARCKS;ATF3;GBP1;CXCL10;TAP1;CXCL9;GEM;SOCS1;TNFSF13B
7,CD9;SPATS2L;ODC1;FAM46A;FNDC3B;Fibroblasts NPY+ SLITRK6+;HLA-C;HLA-A;HLA-B;JUNB;TBX3;SCARB2
8,TIMP1;CEBPD;STAT1;TYMP;SERPING1;RARRES3;ADM;BST2;EPSTI1;IL1R1;PMAIP1
9,LGALS3;GBP2;Myofibroblasts HHIP+ NPNT+;Myofibroblasts GREM1+ GREM2+;CES1;AHNAK2
10,PNRC1;VMP1;ALDH1A1;MT1X;GALNT2;ST3GAL4;RASSF4;MT1M;MT1F;SAMHD1;IFI35;BLVRA;PPM1K;SLC15A3;Glial cells;FAM134B;UNC93B1;TNFAIP6
11,MAFB;Inflammatory fibroblasts IL11+ CHI3L1+;MVB12B;ENPP1;Fibroblasts SMOC2+ PTGIS+;SAA1;PDGFRL;BATF2;TMEM51;MAP3K5;ETV7;ALYREF;MYOF;IFI30;Fibroblasts SFRP2+ SLPI+;ACSL1;FNDC4;TLR3;PLIN2;MYD88;SAMD4A;MB21D1;MICB;HSH2D;ZBP1;TRIM14;HLA-G;PMM2;MASTL;MT1H;FUT4;C9orf91;GK;STARD5;PI4K2B;ARNTL;CFB;PADI2;B2M;RNASE4;CCR1;AMPH;ULK4;FZD5;ZNF385B;UPP2;TRIM34;TFEC;TAP2;STAP1;S100A8;PHF15;NT5C3;NOD2;NEURL3;MSR1;MKX;MCOLN2;MAP3K14;LAMP3;IL1RN;IL17RB;IFNLR1;HESX1;GZMB;G6PC;FTSJD2;FFAR2;FCGR1A;CTCFL;CRP;CREB3L3;CMAHP;CLEC4E;CLEC4D;CD80;CD163;CCNA1;C5orf27;C22orf28;BUB1;BCL2L14;ARG2;AQP9;ANKRD22;APOBEC3A;SLC1A1;PUS1;CD274;TMEM255A;ABTB2;NDC80;SERPINE1;P2RY6;NPAS2;DDX58;AIM2
12,APOL1;UBE2L6;SLC16A1;MTHFD2L;TRIM21;SLC25A28;OAS2;IRF7;SNN;C4orf33;CASP7;COMMD3;B4GALT5;IFIT5;GCH1;USP18;NFIL3;TDRD7;CRY1;OASL;AKT3;TLK2;Fibroblasts KCNN3+ LY6H+;RTP4;HERC6;WHAMM;PARP12;SIRPA;SECTM1;PNPT1;GCA;ETV6;ATP10D;LRG1;SLC25A30;GPX2;NCF1;PDK1;KIAA0040;EXT1;MT1G;GBA;TRIM5;Stromal Cycling cells;Pericytes RERGL+ NTRK2+;SMAD3;CCL4;TAGAP;CD69;RGS1;ISG20;ANKFY1
13,GLRX;PHF11;PTMA;RBM25;IRF2;SPSB1;C15orf48;IMPA2;OGFR;SCO2;PFKFB3;CCDC92;LPCAT1;TCF7L2;RPL22;PXK;MAB21L2;RNF114;FKBP5;ANGPTL1
14,C1S;ADAMDEC1;Activated fibroblasts CCL19+ ADAMADEC1+;CCL2;CCL19;IL6ST
15,IFIT2;Fibroblasts ADAMDEC1+;CCL8
