cluster_ID,genes
1,MARCKS;C1S;ADAMDEC1;Activated fibroblasts CCL19+ ADAMADEC1+;CCL2;CCL19;IL6ST;Fibroblasts ADAMDEC1+;IFIT2;CCL8;LY6E;TNFAIP3;CCL5;TYMP;GBP1;CXCL10;CXCL9;CXCL11;TNFSF13B;SOCS1
2,CD9;PNRC1;LGALS3;RBM25;C15orf48;SPSB1;GBP2;Myofibroblasts HHIP+ NPNT+;Myofibroblasts GREM1+ GREM2+;CES1;AHNAK2
3,ATF3;SPATS2L;STAT1;GEM;EPSTI1;TAP1;MAFF;GBP3;HLA-C;HLA-A;HLA-B;JUNB;ODC1;FAM46A;FNDC3B;Fibroblasts NPY+ SLITRK6+;SERPING1;TIMP1;CEBPD;BST2;RARRES3;ADM;IL1R1;PMAIP1;GBP5;OPTN
4,GPX2;NCF1;PDK1;ETV7;DDX58;AIM2;TLR3;TDRD7;WHAMM;MYD88;SAMD4A;MB21D1;MICB;HSH2D;ZBP1;TRIM14;HLA-G;PMM2;MASTL;MT1H;FUT4;C9orf91;GK;STARD5;PI4K2B;ARNTL;CFB;PADI2;B2M;RNASE4;CCR1;AMPH;ULK4;FZD5;ZNF385B;UPP2;TRIM34;TFEC;TAP2;STAP1;S100A8;PHF15;NT5C3;NOD2;NEURL3;MSR1;MKX;MCOLN2;MAP3K14;LAMP3;IL1RN;IL17RB;IFNLR1;HESX1;GZMB;G6PC;FTSJD2;FFAR2;FCGR1A;CTCFL;CRP;CREB3L3;CMAHP;CLEC4E;CLEC4D;CD80;CD163;CCNA1;C5orf27;C22orf28;BUB1;BCL2L14;ARG2;AQP9;ANKRD22;APOBEC3A;PLIN2;Fibroblasts SFRP2+ SLPI+;ACSL1;FNDC4;TMEM255A;ABTB2;NDC80;IFI30;SLC1A1;PUS1;SERPINE1;P2RY6;NPAS2;MVB12B;ENPP1;SAA1;PDGFRL
5,APOL1;PTMA;MCL1;NAMPT;RBCK1;BCL3;CD38;IL15RA;TRAFD1;CD274;KIAA0040;MAFB;Inflammatory fibroblasts IL11+ CHI3L1+;Fibroblasts SMOC2+ PTGIS+;EIF3L;EXT1;BATF2;TMEM51;MAP3K5;TCF7L2;RPL22;PXK;MAB21L2;RNF114;FKBP5;ANGPTL1;SCO2;PFKFB3;CCDC92;LPCAT1;Stromal Cycling cells;Pericytes RERGL+ NTRK2+;SMAD3;ANKFY1;PNPT1;CRY1;ETV6;AKT3;TLK2;Fibroblasts KCNN3+ LY6H+;RTP4;HERC6;ATP10D;ALYREF;CASP7;SLC16A1;MTHFD2L;TRIM21;PHF11;COMMD3;SLC25A28;OAS2;IRF7;SNN;C4orf33;B4GALT5;MT1G;GBA;TRIM5;MYOF;OASL;USP18;NFIL3;SIRPA;SECTM1;LRG1;SLC25A30
6,ALDH1A1;VMP1;MT1X;GALNT2;ST3GAL4;RASSF4;MT1M;MT1F;IMPA2;PPM1K;SLC15A3;Glial cells;FAM134B;ISG20;UNC93B1;TNFAIP6;SAMHD1;TBX3;SCARB2;IFI35;BLVRA
7,HES4;VAMP5;GBP4;IFIT3;C10orf10;ISG15;IFI6;WARS;IDO1;LAP3;CX3CL1
8,CDKN1A;IFI44L;MX1;PSMB8;CHMP5;TMEM140;NMI;IFI44;SPTLC2;LIPA;NCOA3;CYTH1;ARHGEF3;TRIM38;HELZ2;BTN3A3;ANXA2R;SP110;VEGFC;ABLIM3;RNF19B;ERLIN1;TNFRSF10A;PLSCR1;Endothelial cells LTC4S+ SEMA3G+;IFIT1;IFNGR1;LEPR;TRIM25;CCDC109B;Endothelial cells DARC+;CYP1B1
9,PSMB9;HLA-F;IFITM3;UBE2L6;LGMN;PML;CDK17;TREX1;NAPA;DCP1A;BAG1;APOL2;XAF1;OAS3;IL15;GAK;DTX3L;PARP12;DDX60;IFIT5;GCA;JAK2;GCH1;SERPINB9
10,MAX;PARP9;CPT1A;OGFR;GLRX;PRKD2;IRF2;DUSP5;GJA4;Pericytes HIGD1B+ STEAP4+;STEAP4;ADAR;RNF213;SUN2;IRF9;CSRNP1;CCL4;TAGAP;CD69;RGS1
11,TXNIP;IFI27;DDIT4;SOCS2;IGFBP2;SLFN5;IFITM2;CCND3;IFI16;THBD;Endothelial cells CD36+;EHD4;HEG1;CD74;TNFSF10;CLEC2B;NRN1;HLA-E;ELF1;DDX3X;PIM3;LMO2;C4orf32
