cluster_ID,genes
1,IFIT2;Fibroblasts ADAMDEC1+;CCL8
2,C1S;ADAMDEC1;Activated fibroblasts CCL19+ ADAMADEC1+;CCL2;CCL19;IL6ST
3,IFI44L;MX1;SP110;SPTLC2;LIPA;CYTH1;ARHGEF3;TRIM38;HELZ2;BTN3A3;ANXA2R;CCDC109B;Endothelial cells DARC+;CYP1B1;LEPR;TRIM25;VEGFC;ABLIM3
4,LY6E;PSMB8;PMAIP1;CSRNP1;GBP5;OPTN;IL1R1;RBCK1
5,TNFAIP3;CCL5;CXCL10;CXCL9;GBP1;TAP1;MAFF;IDO1;APOL2;SERPINB9;TNFSF13B;LAP3;SOCS1;CXCL11;IL15RA;CD38
6,VMP1;CCL4;CD69;RGS1;ISG20;ALDH1A1;MT1X;GALNT2;SAMHD1;BLVRA;PPM1K;SLC15A3;Glial cells;FAM134B;RASSF4;MT1M;MT1F;TNFAIP6
7,EIF3L;BATF2;MT1G;GBA;TRIM5;Stromal Cycling cells;Pericytes RERGL+ NTRK2+;ATP10D;ALYREF;SNN;C4orf33;ANKFY1;AKT3;TLK2;TAGAP;ETV6;NCF1;PDK1;GPX2;SECTM1;MYD88;SAMD4A;PNPT1;SERPINE1;P2RY6;NPAS2;SIRPA;SLC25A30;LRG1;AIM2;Fibroblasts KCNN3+ LY6H+;PLIN2;DDX58;MAP3K5;ETV7;MYOF;IFI30;MVB12B;ENPP1;RTP4;HERC6;WHAMM;TLR3;NFIL3;TDRD7;Fibroblasts SFRP2+ SLPI+;ACSL1;FNDC4;TMEM255A;ABTB2;NDC80;SLC1A1;PUS1;MB21D1;MICB;HSH2D;ZBP1;TRIM14;HLA-G;PMM2;MASTL;MT1H;FUT4;C9orf91;GK;STARD5;PI4K2B;ARNTL;CFB;PADI2;B2M;RNASE4;CCR1;AMPH;ULK4;FZD5;ZNF385B;UPP2;TRIM34;TFEC;TAP2;STAP1;S100A8;PHF15;NT5C3;NOD2;NEURL3;MSR1;MKX;MCOLN2;MAP3K14;LAMP3;IL1RN;IL17RB;IFNLR1;HESX1;GZMB;G6PC;FTSJD2;FFAR2;FCGR1A;CTCFL;CRP;CREB3L3;CMAHP;CLEC4E;CLEC4D;CD80;CD163;CCNA1;C5orf27;C22orf28;BUB1;BCL2L14;ARG2;AQP9;ANKRD22;APOBEC3A;SAA1;PDGFRL
8,GEM;APOL1;MCL1;GBP3;NAMPT;BCL3;JAK2;UNC93B1;EPSTI1;Inflammatory fibroblasts IL11+ CHI3L1+;Fibroblasts SMOC2+ PTGIS+;MAFB;PHF11;COMMD3;B4GALT5;TRAFD1;CD274;EXT1;TMEM51;SMAD3
9,GBP2;Myofibroblasts HHIP+ NPNT+;Myofibroblasts GREM1+ GREM2+;CES1;AHNAK2;LGALS3;PTMA;RBM25;SPSB1;C15orf48;IMPA2;SCO2;PFKFB3;CCDC92;LPCAT1;TCF7L2;RPL22;PXK;MAB21L2;RNF114;FKBP5;ANGPTL1
10,STAT1;TYMP;TIMP1;CEBPD;BST2;SERPING1;RARRES3;ADM
11,CD9;PNRC1;ODC1;FAM46A;FNDC3B;Fibroblasts NPY+ SLITRK6+;HLA-C;HLA-A;HLA-B;JUNB;IFI35;TBX3;SCARB2
12,MARCKS;SPATS2L;ATF3;ST3GAL4
13,IFI27;DDIT4;SOCS2;IGFBP2;SLFN5;IFITM2;CCND3;IFI16;THBD;Endothelial cells CD36+;EHD4;HEG1
14,TXNIP;CD74;TNFSF10;CLEC2B;NRN1;HLA-E;ELF1;DDX3X;PIM3;LMO2;C4orf32
15,HES4;VAMP5;GBP4;IFIT3;WARS;CX3CL1;C10orf10;ISG15;IFI6
16,PSMB9;IFITM3;UBE2L6;LGMN;CHMP5;TMEM140;NMI;IFI44;IFNGR1;XAF1;OAS3;IL15;NCOA3;PRKD2;PLSCR1;Endothelial cells LTC4S+ SEMA3G+;IFIT1;IRF2;PARP12;GAK;CDK17;RNF19B;ERLIN1;TNFRSF10A;DDX60;IFIT5;CRY1;OASL;GCA;GCH1;USP18;NAPA;DCP1A;TREX1;CASP7;SLC25A28;OAS2;SLC16A1;IRF7;MTHFD2L;TRIM21
17,MAX;PARP9;ADAR;DUSP5;RNF213;SUN2;IRF9;BAG1;PML;CPT1A;OGFR;GLRX
18,CDKN1A;KIAA0040;HLA-F;GJA4;DTX3L;Pericytes HIGD1B+ STEAP4+;STEAP4
