cluster_ID,genes
1,IFI16;GBP4;XAF1;PSMB9;PSMB8;DDX3X;TNFSF10;ISG15;VMP1;GBP2;STAT1;CLEC2B;ADAR;RBCK1;GBP5
2,SAMHD1;GBP1;NMI;UBE2L6;PARP9;DTX3L;SERPINB9;VAMP5;PLSCR1;CEBPD;CHMP5;GCH1;PFKFB3;TNFSF13B;GAK;CCL4
3,GK;NAMPT;PIM3;GEM;PLIN2;HES4;EPSTI1;ETV6;IL6ST;RGS1;Tregs;T cells CD4+ IL17A+;CRY1;ETV7;IFI44;IL1R1
4,DDIT4;CCL5;ANXA2R;MAP3K5;OAS2;SMAD3;CCDC92;AKT3;DCP1A;DDX60;CDK17;TRAFD1;TLK2;IRF2;IELs ID3+ ENTPD1+ (NK-like cells ID3+ ENTPD1+);IFI6;ARHGEF3;TAP1;GZMB;T cells CD8+ KLRG1+;T cells CD8+;NK cells KLRF1+ CD3G-;MT1X;OPTN
5,SOCS1;RARRES3;TNFAIP3;CCND3;CCDC109B;CYTH1;SUN2;RNF213;TRIM14;SLFN5;T cells CD4+ FOSB+;FKBP5;FAM134B;LY6E;T cells OGT+;ARNTL
6,PNRC1;IFITM2;CD69;RBM25;SP110;PHF11;TXNIP;ELF1;HLA-E;HLA-A;MAX;HLA-F
7,CSRNP1;SPATS2L;TIMP1;PML;LPCAT1;LGALS3;B4GALT5;BCL3;SNN;C15orf48;IFITM3;FAM46A;ALDH1A1;BLVRA
8,MX1;OGFR;MYD88;EHD4;C4orf32;UNC93B1;C9orf91;TRIM21;TREX1;MCOLN2;DDX58;OASL;HELZ2;CPT1A;APOL2;TRIM25;IFIT2;IFIT3;ACSL1;STEAP4;Mature DCs;ULK4;IFIT5;TMEM140;LRG1
9,LAP3;SLC15A3;NAPA;CXCL9;LAMP3;Macrophages;S100A8;LIPA;SIRPA;SECTM1;CD163;Monocytes S100A8+ S100A9+;ADAMDEC1;CLEC4E;THBD;IDO1;CCL2;MYOF;GBA;Neutrophils S100A8+ S100A9+;APOBEC3A;NFIL3;DC2 CD1D-;DC2 CD1D+;TMEM51;TCF7L2;LGMN;TFEC;RNF19B;MAFF;Macrophages CCL3+ CCL4+;CCR1;RASSF4;SERPING1;IL1RN;MAFB;P2RY6;CD274;FCGR1A;AQP9;ADM;TNFAIP6
10,CD74;TRIM38;IFNGR1;NCF1;IFI30;GCA;LMO2;EIF3L;AIM2
11,T cells Naive CD4+;RPL22;PTMA;STAP1;KIAA0040;PPM1K;NCOA3;B cells;B cells AICDA+ LRMP+;PXK;PRKD2;TNFRSF10A;IFI44L;PARP12;PUS1;TRIM5;PMAIP1;IRF9;WHAMM;TAGAP
12,ALYREF;Immune Cycling cells;BUB1;NDC80;MICB;RNF114;Macrophages Metallothionein;Macrophages CXCL9+ CXCL10+;ILCs;DC1;BAG1;CASP7;MASTL;IMPA2;CD80;MB21D1;OAS3;SCO2;MVB12B;GBP3;TDRD7;IFI27;C4orf33;PMM2;SLC16A1;CREB3L3;IGFBP2;ERLIN1;SLC25A30
13,IL15RA;PI4K2B;IFI35;IRF7;STARD5;IL15;IFNLR1;USP18;IFIT1;HERC6;HLA-B;B2M;ARG2;NOD2;Macrophages PLA2G2D+;Monocytes CHI3L1+ CYP27A1+;Macrophages LYVE1+;CXCL10;C1S;ANGPTL1;C10orf10;ZNF385B;VEGFC;UPP2;TRIM34;TMEM255A;TLR3;TBX3;TAP2;ST3GAL4;SLC1A1;SERPINE1;SAA1;RNASE4;PHF15;PDGFRL;PADI2;NT5C3;NRN1;NPAS2;NEURL3;MT1M;MT1H;MT1G;MSR1;MKX;MAP3K14;MAB21L2;LEPR;IL17RB;HLA-G;HESX1;GPX2;GJA4;G6PC;FZD5;FUT4;FTSJD2;FNDC4;FFAR2;ENPP1;CYP1B1;CXCL11;CX3CL1;CTCFL;CRP;CMAHP;CLEC4D;CFB;CES1;CCNA1;CCL8;CCL19;C5orf27;C22orf28;BCL2L14;BATF2;ANKRD22;AMPH;AHNAK2;ABLIM3;ABTB2
14,JUNB;BST2;ANKFY1;SPTLC2;SLC25A28;PNPT1;ATP10D;SOCS2;JAK2;SPSB1;RTP4;HLA-C;APOL1;BTN3A3;MT1F;HEG1;EXT1;SAMD4A;MTHFD2L;Mast cells
15,WARS;MARCKS;TYMP;FNDC3B;SCARB2;MCL1;CDKN1A;ATF3;CD9
16,ODC1;HSH2D;CD38;Plasma cells;DUSP5;GALNT2;PDK1;ZBP1;GLRX;ISG20;COMMD3
