cluster_ID,genes
1,IFI16;TXNIP;PNRC1;IFITM2;CD69;RBM25;SP110;PHF11;ELF1;HLA-E;HLA-A;MAX
2,CCND3;CCDC109B;TNFAIP3;ISG15;SOCS1;RARRES3;HLA-F;DDIT4;CLEC2B;CCL5;GBP2;RNF213;STAT1;TRIM14;VMP1;DDX3X;CYTH1;SUN2;ADAR;T cells OGT+;RBCK1;Tregs;GBP5;IFI6;TAP1;SLFN5;T cells CD4+ FOSB+;FKBP5;FAM134B;LY6E;IELs ID3+ ENTPD1+ (NK-like cells ID3+ ENTPD1+);ARNTL;MT1X;ARHGEF3
3,TAGAP;Plasma cells;DUSP5;HLA-C;GLRX;ISG20;COMMD3;ODC1;HSH2D;CD38;GALNT2;PDK1;ZBP1
4,JUNB;MCL1;CDKN1A;BST2;ATF3;CD9
5,WARS;MARCKS;TYMP;FNDC3B;SCARB2
6,IFNGR1;IFI30;LMO2;LAP3;LGMN;TFEC;RNF19B;MAFF;Macrophages CCL3+ CCL4+;CCR1;RASSF4;SERPING1;IL1RN;MAFB;P2RY6;CD274;FCGR1A;AQP9;ADM;TNFAIP6;SLC15A3;NAPA;CXCL9;LAMP3;Macrophages;S100A8;LIPA;SIRPA;SECTM1;CD163;Monocytes S100A8+ S100A9+;ADAMDEC1;CLEC4E;THBD;IFIT3;IDO1;CCL2;MYOF;GBA;Neutrophils S100A8+ S100A9+;APOBEC3A;NFIL3;DC2 CD1D-;DC2 CD1D+;TMEM51;TCF7L2
7,CSRNP1;SPATS2L;TIMP1;PML;LPCAT1;LGALS3;B4GALT5;BCL3;RNF114;IMPA2;SNN;C15orf48;IFITM3;FAM46A;ALDH1A1;BLVRA;PLIN2;HES4
8,SAMHD1;GBP1;GBP4;SERPINB9;VAMP5;PLSCR1;CEBPD;CHMP5;GCH1;PSMB9;PSMB8;UBE2L6;PARP9;DTX3L;TNFSF10;NMI;XAF1;GAK;CCL4;PFKFB3;TNFSF13B;GK;NAMPT;PIM3;ETV6
9,HEG1;MT1F;BTN3A3;EXT1;SAMD4A;MTHFD2L;IFIT1;Mast cells;IL15RA;PI4K2B;IFI35;PMM2;IRF7;STARD5;IL15;IGFBP2;ERLIN1;C4orf33;Macrophages PLA2G2D+;Monocytes CHI3L1+ CYP27A1+;Macrophages LYVE1+;NOD2;TRIM5;IFNLR1;USP18;HERC6;HLA-B;B2M;ARG2;CXCL10;C1S;ANGPTL1;C10orf10;ZNF385B;VEGFC;UPP2;TRIM34;TMEM255A;TLR3;TBX3;TAP2;ST3GAL4;SLC1A1;SERPINE1;SAA1;RNASE4;PHF15;PDGFRL;PADI2;NT5C3;NRN1;NPAS2;NEURL3;MT1M;MT1H;MT1G;MSR1;MKX;MAP3K14;MAB21L2;LEPR;IL17RB;HLA-G;HESX1;GPX2;GJA4;G6PC;FZD5;FUT4;FTSJD2;FNDC4;FFAR2;ENPP1;CYP1B1;CXCL11;CX3CL1;CTCFL;CRP;CMAHP;CLEC4D;CFB;CES1;CCNA1;CCL8;CCL19;C5orf27;C22orf28;BCL2L14;BATF2;ANKRD22;AMPH;AHNAK2;ABLIM3;ABTB2
10,MX1;MCOLN2;WHAMM;MYD88;UNC93B1;C9orf91;EHD4;C4orf32;TRIM21;TREX1;ACSL1;STEAP4;Macrophages CXCL9+ CXCL10+;DC1;Mature DCs;ULK4;IFIT2;IFI44L;OGFR;DDX60;DDX58;OASL;HELZ2;CPT1A;APOL2;TRIM25;APOL1;IFI27;IFIT5;TMEM140;LRG1
11,RGS1;IFI44;GEM;T cells CD4+ IL17A+;CRY1;IL1R1;OPTN;ANXA2R;IRF2;DCP1A;MAP3K5;OAS2;SMAD3;CCDC92;AKT3;IL6ST;MB21D1;ETV7;OAS3;SLC16A1;CREB3L3;SLC25A30;BAG1;CD80;CASP7;MASTL;SCO2;MVB12B;GBP3;TDRD7;ATP10D;SOCS2;ILCs;JAK2;CDK17;TRAFD1;TLK2;ALYREF;Immune Cycling cells;BUB1;NDC80;MICB;ANKFY1;SLC25A28;Macrophages Metallothionein;RTP4;SPSB1;GZMB;T cells CD8+ KLRG1+;T cells CD8+;NK cells KLRF1+ CD3G-
12,TRIM38;EIF3L;EPSTI1;CD74;NCF1;GCA;T cells Naive CD4+;RPL22;PTMA;STAP1;AIM2;IRF9;PMAIP1;KIAA0040;PPM1K;NCOA3;B cells;B cells AICDA+ LRMP+;PXK;SPTLC2;TNFRSF10A;PNPT1;PRKD2;PARP12;PUS1
