cluster_ID,genes
1,GBP2;RNF213;STAT1;TRIM14;SUN2;ADAR;CLEC2B;GBP5;CCND3;CCDC109B;DDX3X;CYTH1;TNFAIP3;ISG15;HLA-F;SOCS1;RARRES3;T cells CD4+ FOSB+;FKBP5;FAM134B;LY6E;SLFN5;DDIT4;T cells OGT+;RBCK1;Tregs;ARNTL
2,IFI16;TXNIP;PNRC1;IFITM2;ELF1;HLA-E;HLA-A;CD69;RBM25;SP110;PHF11
3,MAX;PMAIP1;DCP1A;EPSTI1;JUNB;RPL22;PTMA;T cells Naive CD4+;TNFRSF10A
4,TRIM38;EIF3L;CD74;IFNGR1;NCF1;IFI30;GCA;LMO2;UNC93B1;STAP1;AIM2;KIAA0040;PPM1K;NCOA3;B cells;B cells AICDA+ LRMP+;PXK
5,MX1;MYD88;CHMP5;TRIM21;OGFR;DDX60;DDX58;OASL;HELZ2;MCOLN2;APOL2;TRIM25
6,MT1X;OPTN;CCL5;IRF9;ANXA2R;CDK17;TRAFD1;TLK2;IRF2;IELs ID3+ ENTPD1+ (NK-like cells ID3+ ENTPD1+);IFI6;ARHGEF3;TAP1;GZMB;T cells CD8+ KLRG1+;T cells CD8+;NK cells KLRF1+ CD3G-;MAP3K5;OAS2;SMAD3;CCDC92;AKT3
7,PML;IFI44;SOCS2;JAK2;ANKFY1;SPTLC2;SLC25A28;PNPT1;IFI44L;HLA-C;APOL1;BTN3A3;MT1F;HEG1;EXT1;SAMD4A;MTHFD2L;Mast cells
8,IL15;USP18;IFIT1;HERC6;HLA-B;B2M;ARG2;NOD2;Macrophages PLA2G2D+;Monocytes CHI3L1+ CYP27A1+;Macrophages LYVE1+;CXCL10;C1S;ANGPTL1;C10orf10;ZNF385B;VEGFC;UPP2;TRIM34;TMEM255A;TLR3;TBX3;TAP2;ST3GAL4;SLC1A1;SERPINE1;SAA1;RNASE4;PHF15;PDGFRL;PADI2;NT5C3;NRN1;NPAS2;NEURL3;MT1M;MT1H;MT1G;MSR1;MKX;MAP3K14;MAB21L2;LEPR;IL17RB;HLA-G;HESX1;GPX2;GJA4;G6PC;FZD5;FUT4;FTSJD2;FNDC4;FFAR2;ENPP1;CYP1B1;CXCL11;CX3CL1;CTCFL;CRP;CMAHP;CLEC4D;CFB;CES1;CCNA1;CCL8;CCL19;C5orf27;C22orf28;BCL2L14;BATF2;ANKRD22;AMPH;AHNAK2;ABLIM3;ABTB2
9,PRKD2;WHAMM;PARP12;TRIM5;PUS1;IFNLR1;ATP10D;CPT1A;TAGAP;SPSB1;RTP4;C9orf91;TDRD7;IFI27;IGFBP2;ERLIN1;IL15RA;PI4K2B;IFI35;PMM2;IRF7;STARD5
10,GEM;ALYREF;Immune Cycling cells;NDC80;BUB1;RNF114;BAG1;CASP7;MASTL;IMPA2;CD80;ILCs;DC1
11,RGS1;IL6ST;T cells CD4+ IL17A+;CRY1;IL1R1;MB21D1;SCO2;MVB12B;GBP3;ETV7;MICB;OAS3;Macrophages Metallothionein;SLC16A1;CREB3L3;SLC25A30
12,EHD4;C4orf32;IFIT2;IFIT3;ACSL1;STEAP4;IDO1;MYOF;GBA;Neutrophils S100A8+ S100A9+;APOBEC3A;Macrophages CXCL9+ CXCL10+;Mature DCs;CCL2;ULK4;TREX1;IFIT5;C4orf33;TMEM140;LRG1
13,LGMN;TFEC;RNF19B;MAFF;Macrophages CCL3+ CCL4+;CCR1;RASSF4;SERPING1;IL1RN;MAFB;P2RY6;CD274;FCGR1A;AQP9;ADM;TNFAIP6;SLC15A3;NAPA;CXCL9;LAMP3;Macrophages;S100A8;LIPA;SIRPA;SECTM1;CD163;Monocytes S100A8+ S100A9+;ADAMDEC1;CLEC4E;THBD;NFIL3;DC2 CD1D-;DC2 CD1D+;TMEM51;TCF7L2
14,CSRNP1;TIMP1;LGALS3;B4GALT5;LPCAT1;BCL3;SNN;C15orf48;IFITM3;FAM46A;ALDH1A1;BLVRA
15,VMP1;SPATS2L;GK;NAMPT;ETV6;PLIN2;HES4;PIM3
16,SAMHD1;GBP1;GBP4;SERPINB9;PFKFB3;TNFSF13B;VAMP5;PLSCR1;CEBPD;GCH1;PSMB9;PSMB8;UBE2L6;PARP9;DTX3L;TNFSF10;NMI;XAF1;GAK;CCL4
17,MCL1;CDKN1A;BST2;ATF3;CD9
18,MARCKS;TYMP;FNDC3B;SCARB2;WARS;LAP3
19,ODC1;HSH2D;CD38;Plasma cells;DUSP5;GALNT2;PDK1;ZBP1;GLRX;ISG20;COMMD3
