cluster_ID,genes
1,RGS1;CD69;JUNB;HLA-E;IFITM2;SOCS1;TXNIP;ELF1;DDX3X;BST2;TNFSF10
2,CCL4;GZMB;PSMB8;CCND3;IELs ID3+ ENTPD1+ (NK-like cells ID3+ ENTPD1+);PSMB9;SUN2;TNFAIP3;CCL5;RARRES3;CLEC2B;LY6E;GBP2;DDIT4;RNF213;HLA-C;HLA-B;HLA-A
3,GLRX;COMMD3;GPX2;ISG20;Plasma cells;SAA1;PDK1;IFI27;CD9
4,SAMHD1;STAT1;TNFSF13B;LGMN;CCR1;Macrophages;CXCL9;ANKRD22;SIRPA;SCARB2;SERPING1;RPL22;PLIN2;LIPA;ADAMDEC1;FKBP5;USP18;PMM2;NMI;DC2 CD1D-;DC2 CD1D+;Macrophages PLA2G2D+;C4orf32;OAS2;TRIM14;LAMP3;LMO2;P2RY6;RNF114;MT1G;MTHFD2L;TREX1;UNC93B1;TNFAIP6;TFEC;TMEM51;FCGR1A
5,PNRC1;CEBPD;MCL1;CDKN1A;SCO2;GK;IFI35;ILCs;Mature DCs;XAF1;CLEC4D;DTX3L;CD80;IFI30;CD274;THBD;Macrophages CXCL9+ CXCL10+;CXCL10;CD163;ADM;SLC15A3;CCL8
6,PMAIP1;ARHGEF3;MAFF;NCOA3;CSRNP1;PTMA;LPCAT1;T cells Naive CD4+;FAM46A;MAX;CYTH1;APOL2;BCL3;B4GALT5;IFIT2;HSH2D;GBP3;NK cells KLRF1+ CD3G-;DDX60;ANXA2R;CDK17;CCDC92;OAS3;SLC16A1;SOCS2;HEG1;TRIM5;MCOLN2;TLK2;CRY1;ANKFY1;IFIT5
7,ALDH1A1;Mast cells;B cells;NCF1;TRIM38;PXK;SNN;STAP1;PPM1K;KIAA0040;B cells AICDA+ LRMP+;SMAD3;ODC1;OPTN;C4orf33;IL15RA;CPT1A;RTP4;ULK4;BATF2;IFIT1;Macrophages LYVE1+;PI4K2B;BTN3A3;FAM134B;MB21D1;AIM2;LRG1;TCF7L2;MAP3K5;PARP12;BCL2L14;C9orf91;ST3GAL4;GBA;APOL1;IMPA2;ZBP1;IGFBP2;ADAR;NFIL3;ERLIN1;GALNT2;MYOF;IL15;C10orf10;JAK2;SECTM1;CYP1B1;OASL;IL6ST;HELZ2;TNFRSF10A;HLA-G;PRKD2;SPTLC2;WHAMM;IRF9;PUS1;HERC6;DCP1A;TRIM21;FZD5;CFB;PADI2;EXT1;MT1H;C1S;ETV7;STARD5;IFNLR1;ARG2;B2M;ZNF385B;VEGFC;UPP2;TRIM34;TMEM255A;TLR3;TDRD7;TBX3;TAP2;STEAP4;SLC25A30;SLC1A1;SERPINE1;SAMD4A;RNASE4;PHF15;PDGFRL;NT5C3;NRN1;NPAS2;NOD2;NEURL3;MVB12B;MSR1;MKX;MAP3K14;MAB21L2;LEPR;IL17RB;HESX1;GJA4;G6PC;FUT4;FTSJD2;FNDC4;FFAR2;ENPP1;CXCL11;CX3CL1;CTCFL;CRP;CREB3L3;CMAHP;CES1;CCNA1;C5orf27;C22orf28;ANGPTL1;AMPH;AHNAK2;ABTB2;Monocytes CHI3L1+ CYP27A1+;ABLIM3;IFI44L;TRIM25;DDX58;IL1R1;SPSB1;MASTL
8,RBM25;IRF2;IFI16;T cells CD8+;T cells CD4+ IL17A+;GEM;HES4;CD38;DUSP5;TAP1;Immune Cycling cells;NDC80;MICB;ATP10D;OGFR;PNPT1;BUB1;SP110;EIF3L;TAGAP;T cells CD4+ FOSB+;Tregs;GBP4;GAK;TRAFD1;T cells CD8+ KLRG1+;T cells OGT+;SLFN5;HLA-F;IFI44;ARNTL
9,MT1X;IFI6;VMP1;PIM3;NAPA;RBCK1;IRF7;PARP9;AKT3;TMEM140;CHMP5;MT1F;GCH1;GBP5;FNDC3B;APOBEC3A;ACSL1;AQP9;RNF19B;Macrophages Metallothionein;DC1;ETV6;SLC25A28;MT1M;CASP7;BAG1;IFIT3;PML;ALYREF;MYD88;SPATS2L;PHF11;EHD4;MX1;CCL19
10,LGALS3;TIMP1;C15orf48;CD74;TYMP;NAMPT;BLVRA;EPSTI1;PLSCR1;GCA;VAMP5;LAP3;S100A8;IDO1;CLEC4E;IFNGR1;RASSF4;ISG15;UBE2L6;Macrophages CCL3+ CCL4+;ATF3;IFITM3;MARCKS;WARS;GBP1;SERPINB9;PFKFB3;CCDC109B;CCL2;MAFB;IL1RN;Monocytes S100A8+ S100A9+;Neutrophils S100A8+ S100A9+
