cluster_ID,genes
1,RGS1;CD69;JUNB;HLA-E;SOCS1;DDX3X;ELF1
2,TXNIP;PLIN2;BST2;TNFSF10;FAM46A;CD9;ALDH1A1;Mast cells;ST3GAL4
3,TNFAIP3;CCL5;RARRES3;CLEC2B;CCND3;PSMB9;TAP1;IELs ID3+ ENTPD1+ (NK-like cells ID3+ ENTPD1+);SUN2;HLA-C;PSMB8;ARHGEF3;HLA-B;HLA-A
4,CCL4;GZMB;IFITM2;LY6E;GBP2;DDIT4;RNF213;CSRNP1;IFNGR1;RBM25
5,FKBP5;IL15RA;USP18;PMM2;NDC80;PI4K2B;DC2 CD1D-;DC2 CD1D+;Macrophages PLA2G2D+;LMO2;P2RY6;LRG1;C4orf32;TRIM14;TRAFD1;OPTN;C4orf33;OAS2;MB21D1;AIM2;RTP4;ULK4;BATF2;IFIT1;Macrophages LYVE1+
6,GLRX;RNF114;MT1G;MTHFD2L;TREX1;CPT1A;UNC93B1;TNFAIP6;TFEC;TMEM51;FCGR1A;COMMD3;ODC1
7,PNRC1;CEBPD;MCL1;CDKN1A;SCO2;IFI35;ILCs;Mature DCs;XAF1;CLEC4D;DTX3L;CD80;IFI30;CD274;THBD;Macrophages CXCL9+ CXCL10+;CXCL10;CD163;ADM;SLC15A3;CCL8
8,SAMHD1;RASSF4;EPSTI1;STAT1;TNFSF13B;LGMN;CCR1;Macrophages;CXCL9;ANKRD22;SIRPA;SCARB2;SERPING1;NMI;LIPA;ADAMDEC1;LAMP3
9,CD74;TYMP;NAMPT;BLVRA;GCA;VAMP5;LAP3;S100A8;IDO1;CLEC4E;CCL2;MT1X;IFI6;SERPINB9;PFKFB3;PIM3;CCDC109B;IL1RN;APOBEC3A;FNDC3B;AQP9;RNF19B;PLSCR1;ISG15;UBE2L6;Macrophages CCL3+ CCL4+;ATF3;IFITM3;MARCKS;WARS;GBP1;MAFB;Monocytes S100A8+ S100A9+;Neutrophils S100A8+ S100A9+;GK
10,VMP1;SPATS2L;PHF11;NAPA;RBCK1;MAFF;IRF7;PARP9;NCOA3;AKT3;TMEM140;CHMP5;MT1F;GCH1;GBP5;ACSL1;EHD4;MX1;CCL19;Macrophages Metallothionein;DC1;ETV6;SLC25A28;MT1M;CASP7;BAG1;IFIT3;PML;ALYREF;MYD88
11,PMAIP1;RPL22;PTMA;SP110;EIF3L;TAGAP;LPCAT1;PXK;TRIM38;B cells;NCF1;STAP1;T cells Naive CD4+;PPM1K;B cells AICDA+ LRMP+;KIAA0040
12,GBA;APOL1;TCF7L2;PDK1;ZBP1;IGFBP2;SNN;MAP3K5;PARP12;BCL2L14;C9orf91;ADAR;NFIL3;ERLIN1;GALNT2;MYOF;IL15;C10orf10;JAK2;SECTM1;CYP1B1;OASL;IL6ST;HELZ2;TNFRSF10A;HLA-G;DDX58;IL1R1;SPSB1;MASTL;FAM134B;PUS1;HERC6;DCP1A;TRIM21;IFI44L;SMAD3;TRIM25;FZD5;CFB;PADI2;EXT1;MT1H;C1S;ETV7;STARD5;IFNLR1;ARG2;B2M;ZNF385B;VEGFC;UPP2;TRIM34;TMEM255A;TLR3;TDRD7;TBX3;TAP2;STEAP4;SLC25A30;SLC1A1;SERPINE1;SAMD4A;RNASE4;PHF15;PDGFRL;NT5C3;NRN1;NPAS2;NOD2;NEURL3;MVB12B;MSR1;MKX;MAP3K14;MAB21L2;LEPR;IL17RB;HESX1;GJA4;G6PC;FUT4;FTSJD2;FNDC4;FFAR2;ENPP1;CXCL11;CX3CL1;CTCFL;CRP;CREB3L3;CMAHP;CES1;CCNA1;C5orf27;C22orf28;ANGPTL1;AMPH;AHNAK2;ABTB2;Monocytes CHI3L1+ CYP27A1+;ABLIM3
13,MAX;CYTH1;APOL2;BCL3;B4GALT5;IFIT2;HSH2D;GBP3;NK cells KLRF1+ CD3G-;DDX60;ANXA2R;CDK17;CCDC92;OAS3;SLC16A1;SOCS2;HEG1;TRIM5;MCOLN2;TLK2;BTN3A3;PRKD2;SPTLC2;WHAMM;IRF9;CRY1;ANKFY1;IFIT5;IMPA2;BUB1
14,IRF2;IFI16;T cells CD8+;T cells CD4+ IL17A+;GEM;HES4;Immune Cycling cells;MICB;ATP10D;OGFR;PNPT1;T cells CD4+ FOSB+;Tregs;GBP4;GAK;T cells CD8+ KLRG1+;T cells OGT+;SLFN5;HLA-F;IFI44;ARNTL;CD38;DUSP5
15,LGALS3;TIMP1;C15orf48;ISG20;GPX2;IFI27;Plasma cells;SAA1
