cluster_ID,genes
1,ADAMDEC1;Activated fibroblasts CCL19+ ADAMADEC1+;C1S;RARRES3;Fibroblasts ADAMDEC1+;CCL8;CLEC2B;CCL2;JUNB;RPL22;SERPING1;TYMP;LY6E
2,CEBPD;DDX3X;PNRC1;ADM;CD69;IFITM2;IFI16;PLSCR1;IL6ST;GEM;MAFB;LAP3;MAFF;SERPINE1;MCL1;NAMPT;TNFAIP3;NFIL3;BCL3
3,CD74;PSMB9;VAMP5;MARCKS;IFI6;MT1X;HES4;PIM3;NMI;IFIT2;IFIT3;NRN1;IFIT1
4,ATF3;CSRNP1;VMP1;DDIT4;SOCS1;SERPINB9;IFITM3;IFI35;GBP1;PFKFB3;TNFAIP6;SAMHD1;SLC16A1;SAMD4A;MT1M;Glial cells;RASSF4;ALDH1A1;FAM134B;ARG2;SLC15A3;TMEM140;PPM1K;UNC93B1;GALNT2;ARNTL
5,LGALS3;GBP2;ISG15;SOCS2;Myofibroblasts HHIP+ NPNT+;CES1;BAG1;PTMA;BLVRA;SPSB1;Myofibroblasts GREM1+ GREM2+;PARP9;AHNAK2
6,HLA-E;TNFSF10;CDKN1A;OPTN;IGFBP2;DUSP5;Endothelial cells CD36+;MX1;TAP1;GBP4;IRF7;CCND3;MT1G;SUN2;C10orf10;HEG1;CYTH1;Endothelial cells DARC+;EHD4;THBD;LMO2;SLFN5;C4orf32;CHMP5;LEPR;STEAP4;GJA4;CX3CL1;ARHGEF3;ANXA2R;CPT1A;HELZ2;RNF213;IFNGR1;TRIM25;IFI44L;Endothelial cells LTC4S+ SEMA3G+;Pericytes HIGD1B+ STEAP4+;XAF1;DDX58;PRKD2;LRG1;PML
7,SPATS2L;SCO2;CCDC92;WHAMM;IRF9;WARS;RBM25;APOL1;IL15RA;TCF7L2;NCOA3;PI4K2B;ANGPTL1;ATP10D;RTP4;MT1F;IMPA2;MTHFD2L;TLK2;RNF19B;DCP1A;PNPT1;Stromal Cycling cells;C4orf33;PARP12;CASP7;GBA;GBP3;GAK;ULK4;SLC1A1;APOL2;MYD88;KIAA0040;MYOF;MB21D1;SIRPA;BATF2;FNDC4;TMEM51;TRIM38;RNF114;PMM2;TNFRSF10A;OAS2;OASL;CCDC109B;CCL5;C15orf48;CCL4;TDRD7;GCH1;ACSL1;LPCAT1;B4GALT5;SECTM1;FZD5;ABLIM3;MAP3K5;SMAD3;ANKFY1;TRAFD1;SNN;MICB;AMPH;ABTB2;NPAS2;GBP5;TAGAP;RGS1;SLC25A30;MVB12B;GK;Fibroblasts KCNN3+ LY6H+;USP18;PDK1;TLR3;PUS1;C9orf91;HLA-G;ENPP1;FUT4;RNASE4;FFAR2;ETV7;MASTL;CD274;IDO1;HERC6;CFB;ERLIN1;TRIM14;TMEM255A;ZNF385B;ZBP1;UPP2;TRIM34;TFEC;TAP2;STAP1;SAA1;S100A8;PHF15;PDGFRL;PADI2;P2RY6;NT5C3;NOD2;NEURL3;NDC80;NCF1;MT1H;MSR1;MKX;MCOLN2;MAP3K14;LAMP3;IL1RN;IL17RB;IFNLR1;HSH2D;HESX1;GZMB;GPX2;G6PC;FTSJD2;FCGR1A;CYP1B1;CXCL9;CXCL11;CTCFL;CRP;CREB3L3;CMAHP;CLEC4E;CLEC4D;CD80;CD38;CD163;CCR1;CCNA1;C5orf27;C22orf28;BUB1;BCL2L14;AQP9;APOBEC3A;AIM2;ANKRD22;CCL19;EPSTI1;TNFSF13B;CXCL10
8,PSMB8;EIF3L;PXK;MAB21L2;DDX60;IRF2;SLC25A28;OAS3;PLIN2;IFI44;DTX3L;LGMN;ELF1;NAPA;LIPA;GCA;B2M;IFIT5;RBCK1;Fibroblasts SFRP2+ SLPI+;ALYREF;STARD5;ETV6;BTN3A3;FKBP5;AKT3;VEGFC;Pericytes RERGL+ NTRK2+;ADAR;SP110;CDK17;SPTLC2;TRIM5;CRY1;IL15;MAX;TREX1
9,TIMP1;IL1R1;FAM46A;ODC1;Fibroblasts NPY+ SLITRK6+;PMAIP1;BST2;SCARB2;HLA-F;FNDC3B;GLRX;Inflammatory fibroblasts IL11+ CHI3L1+;STAT1;Fibroblasts SMOC2+ PTGIS+;ST3GAL4;COMMD3;EXT1;JAK2;ISG20;UBE2L6;OGFR;IFI30;PHF11;TRIM21
10,HLA-C;HLA-A;HLA-B;IFI27;TXNIP;CD9;TBX3
