cluster_ID,genes
1,TIMP1;RPL22;EIF3L;SERPING1;TYMP;LY6E
2,ADAMDEC1;Activated fibroblasts CCL19+ ADAMADEC1+;C1S;Fibroblasts ADAMDEC1+;CCL8;CLEC2B;RARRES3;IL6ST
3,ATF3;CCL2;IFITM3;JUNB;DDIT4;DDX3X;PNRC1;VMP1;TNFAIP6;SOCS1
4,CEBPD;ADM;GEM;MAFB;LAP3;MAFF;SERPINE1;MCL1;NAMPT;TNFAIP3;NFIL3;BCL3;IFITM2;IFI16;PLSCR1
5,IL1R1;FAM46A;FNDC3B;ODC1;Fibroblasts NPY+ SLITRK6+;PMAIP1;ST3GAL4;COMMD3;EXT1;JAK2;ISG20;UBE2L6;OGFR;IFI30;PHF11;TRIM21;Inflammatory fibroblasts IL11+ CHI3L1+;STAT1;GLRX
6,DDX60;PLIN2;IFI44;DTX3L;IRF2;SLC25A28;OAS3;CD69;ABLIM3;LGMN;GBA
7,SUN2;GCA;MT1G;ANXA2R;RBCK1;IFIT5;B2M;MT1F;ADAR;SP110;CDK17;SPTLC2;TRIM5;CRY1;IL15;MAX;TREX1;NAPA;LIPA;ETV6;BTN3A3;FKBP5;ALYREF;STARD5;AHNAK2;AKT3;VEGFC;Pericytes RERGL+ NTRK2+
8,BST2;SCARB2;SPATS2L;MAB21L2;SPSB1;Myofibroblasts GREM1+ GREM2+;PARP9;SCO2;CCDC92;WHAMM;IRF9;Fibroblasts SFRP2+ SLPI+;TRAFD1;C9orf91;IMPA2;C4orf33;MTHFD2L;TLK2;Fibroblasts SMOC2+ PTGIS+;MYOF;MB21D1
9,RTP4;GBP5;SLC1A1;Stromal Cycling cells;PARP12;SIRPA;TRIM38;ULK4;RNF114;PMM2;TNFRSF10A;OAS2;CCL5;C15orf48;CCL4;TDRD7;GCH1;ACSL1;LPCAT1;B4GALT5;SECTM1;FZD5;OASL;CCDC109B;ANKFY1;DCP1A;RNF19B;PNPT1;TAGAP;RGS1;SLC25A30;MVB12B;GK;Fibroblasts KCNN3+ LY6H+;USP18;PDK1;PUS1;SNN;MICB;AMPH;ABTB2;NPAS2;HLA-G;ENPP1;FUT4;RNASE4;FFAR2;ETV7;MASTL;CD274;IDO1;HERC6;CFB;ERLIN1;TRIM14;TMEM255A;ZNF385B;ZBP1;UPP2;TRIM34;TFEC;TAP2;STAP1;SAA1;S100A8;PHF15;PDGFRL;PADI2;P2RY6;NT5C3;NOD2;NEURL3;NDC80;NCF1;MT1H;MSR1;MKX;MCOLN2;MAP3K14;LAMP3;IL1RN;IL17RB;IFNLR1;HSH2D;HESX1;GZMB;GPX2;G6PC;FTSJD2;FCGR1A;CYP1B1;CXCL9;CXCL11;CTCFL;CRP;CREB3L3;CMAHP;CLEC4E;CLEC4D;CD80;CD38;CD163;CCR1;CCNA1;C5orf27;C22orf28;BUB1;BCL2L14;AQP9;APOBEC3A;AIM2;ANKRD22
10,CCL19;PXK;WARS;CASP7;GBP3;GAK;APOL1;IL15RA;TCF7L2;NCOA3;APOL2;MYD88;TLR3;MAP3K5;SMAD3;RBM25;KIAA0040;PI4K2B;ANGPTL1;ATP10D;EPSTI1;TNFSF13B;CXCL10;BATF2;FNDC4;TMEM51
11,HLA-E;TNFSF10;CDKN1A;HEG1;C10orf10;TRIM25;IFI44L;Endothelial cells LTC4S+ SEMA3G+;Endothelial cells CD36+;TAP1;MX1;IRF7;CYTH1;Endothelial cells DARC+;EHD4;THBD;LMO2;SLFN5;C4orf32;CHMP5;LEPR;STEAP4;GJA4;CX3CL1;ARHGEF3;RNF213;IFNGR1;CPT1A;HELZ2;Pericytes HIGD1B+ STEAP4+;XAF1;DDX58;PRKD2;LRG1;PML
12,PSMB9;PTMA;PSMB8;ISG15;SOCS2;ELF1
13,HLA-F;IGFBP2;OPTN
14,TBX3;IFI35;LGALS3;GBP2;BAG1;BLVRA;Myofibroblasts HHIP+ NPNT+;CES1
15,CD74;VAMP5;MARCKS;IFI6;MT1X;HES4;DUSP5;CCND3;PIM3;NMI;IFIT3;NRN1;IFIT2;IFIT1;GBP4
16,CSRNP1;GBP1;PFKFB3;SAMHD1;SLC16A1;SAMD4A;MT1M;Glial cells;RASSF4;ALDH1A1;FAM134B;ARG2;SERPINB9;SLC15A3;TMEM140;PPM1K;UNC93B1;GALNT2;ARNTL
17,CD9;HLA-C;HLA-A;HLA-B;IFI27;TXNIP
