cluster_ID,genes
1,OPTN;ODC1;HLA-C;ISG20;MT1F;BST2;COMMD3
2,PPM1K;CD38;HSH2D;Plasma cells;PDK1;ZBP1;DUSP5
3,CD74;GBP1;NAMPT;TYMP;TRIM38;PIM3;IFI16;EIF3L;HES4;CSRNP1;SAMHD1;CEBPD;ATF3;LAP3;PLSCR1;C15orf48;FKBP5;CCL4;Macrophages CCL3+ CCL4+;LGALS3;Macrophages;LIPA;MAFB;SIRPA;IFNGR1;SLC15A3;MARCKS;IFITM3;TIMP1;RASSF4;TFEC;NCF1;MAFF;GAK;SNN;NAPA;LMO2
4,TNFAIP3;STAT1;PNRC1;PLIN2;BLVRA;FAM46A;ADAR;GBP4;TRIM14;CCR1;TNFSF13B;LGMN;CD163;SECTM1;MSR1;SCARB2;WARS;SERPING1;UNC93B1;TCF7L2;TMEM51
5,TXNIP;IFITM2;MCL1;VMP1;DDX3X;RBCK1;RBM25;CCND3;SLFN5;ELF1;RARRES3;DDIT4;SOCS1;CD69;KIAA0040;TNFSF10;SOCS2;CCDC92
6,ISG15;RNF213;GBP2;PSMB9;HLA-F;EPSTI1;CCDC109B;CLEC2B;GBP5;PHF11;HLA-A;T cells CD4+ FOSB+;T cells OGT+;IELs ID3+ ENTPD1+ (NK-like cells ID3+ ENTPD1+);IRF2;CCL5;MT1X;SUN2;VAMP5;LY6E;ARHGEF3;TAGAP;HLA-B;CDK17
7,ALDH1A1;CD9;PFKFB3;RNF19B;LPCAT1;THBD;MYOF;EXT1;ADAMDEC1;RGS1;FCGR1A;MAP3K5;PARP12;CLEC4E;CYP1B1;GK;ACSL1;NFIL3;OAS3;Monocytes CHI3L1+ CYP27A1+;LEPR;TMEM255A;IL1R1
8,SP110;XAF1;GBP3;OAS2;HLA-E;DDX60;DTX3L;OGFR;EHD4;PARP9;RNF114;CHMP5;DCP1A;DDX58;SPTLC2;JUNB;HEG1;SAMD4A;UBE2L6;CYTH1;GBA;IL6ST;JAK2;ANKFY1;Macrophages PLA2G2D+;Macrophages LYVE1+;C9orf91;ATP10D;MB21D1;GCH1;TRAFD1;IFIT2;AKT3;IFI44;APOL1
9,PMAIP1;SERPINB9;IFI30;SPATS2L;NMI;P2RY6;GCA;MVB12B;MYD88;DC2 CD1D-;DC2 CD1D+;CDKN1A;CPT1A;TRIM25;IMPA2;MAX;BCL3;SCO2;GEM;IL1RN;ETV6;MCOLN2;ILCs;Monocytes S100A8+ S100A9+;Macrophages CXCL9+ CXCL10+;CD80;MT1G;MASTL
10,SLC25A30;PML;TRIM21;Mature DCs;LAMP3;LRG1;FFAR2;TLK2;ERLIN1;PUS1;CRY1;CD274;ABLIM3;MT1M;MT1H;CXCL10;TLR3;ADM;ULK4;IL15;CASP7;TNFRSF10A;IFIT1;FUT4;NPAS2;CLEC4D;T cells CD4+ IL17A+;RTP4;PTMA;SERPINE1;IL15RA;Neutrophils S100A8+ S100A9+;TDRD7;S100A8;FZD5;BATF2;NOD2;IFI44L;CCL2;CCL8;APOBEC3A;B cells AICDA+ LRMP+;GPX2;C1S;TNFAIP6;PADI2;STEAP4;B2M;ZNF385B;VEGFC;UPP2;TRIM34;TBX3;TAP2;SPSB1;SLC1A1;SAA1;RNASE4;PHF15;PDGFRL;NT5C3;NRN1;NEURL3;MKX;MAP3K14;MAB21L2;IL17RB;IGFBP2;HESX1;GJA4;G6PC;FTSJD2;FNDC4;CXCL11;CX3CL1;CTCFL;CRP;CREB3L3;CMAHP;CFB;CES1;CCNA1;CCL19;C22orf28;BCL2L14;AQP9;ANKRD22;ANGPTL1;ABTB2;AMPH;MTHFD2L;IFNLR1;C5orf27;DC1;C4orf32;CXCL9;IDO1;ENPP1;SMAD3;RPL22;C4orf33;ST3GAL4;Mast cells;AHNAK2
11,IFI35;GLRX;BAG1;TMEM140;IRF7;NCOA3;APOL2;B cells;WHAMM;ARG2;PRKD2;GALNT2;STARD5;C10orf10;FNDC3B;PMM2;STAP1
12,PSMB8;B4GALT5;ALYREF;TAP1;AIM2;HLA-G;Macrophages Metallothionein;IFI6;PXK;Immune Cycling cells;NDC80;BUB1;IFIT3;IFIT5;MICB;IFI27;BTN3A3;USP18;ANXA2R;T cells CD8+;T cells CD8+ KLRG1+;HERC6;FAM134B;GZMB;NK cells KLRF1+ CD3G-;PNPT1;Tregs;T cells Naive CD4+;SLC16A1;SLC25A28;TREX1;HELZ2;OASL;ETV7;MX1;IRF9;ARNTL;TRIM5;PI4K2B
