cluster_ID,genes
1,OPTN;ODC1;HLA-C;ISG20;MT1F;BST2;COMMD3
2,PPM1K;CD38;HSH2D;Plasma cells;PDK1;ZBP1;DUSP5
3,PMAIP1;SERPINB9;IFI30;SPATS2L;NMI;P2RY6;GCA;MVB12B;MYD88;DC2 CD1D-;DC2 CD1D+;MAX;BCL3;SCO2;GEM;IL1RN;CD80;CPT1A;TRIM25;CDKN1A;IMPA2;ETV6;MCOLN2
4,SP110;CHMP5;XAF1;GBP3;OAS2;HLA-E;DDX60;DTX3L;OGFR;EHD4;PARP9;RNF114;AKT3;DCP1A;DDX58;UBE2L6;IL6ST;TCF7L2;JAK2;ANKFY1;Macrophages PLA2G2D+;Macrophages LYVE1+;C9orf91;CYTH1;GBA;SPTLC2;JUNB;HEG1;SAMD4A
5,ALDH1A1;CD9;PFKFB3;THBD;LPCAT1;MYOF;EXT1;CLEC4E;CYP1B1;RNF19B;TMEM51;ADAMDEC1;RGS1;FCGR1A;GK;ACSL1;NFIL3;MAP3K5;PARP12;OAS3;Monocytes CHI3L1+ CYP27A1+;LEPR;IL1R1
6,CD74;GBP1;NAMPT;TYMP;TRIM38;PIM3;IFI16;EIF3L;HES4;CSRNP1;SAMHD1;CEBPD;ATF3;LAP3;PLSCR1;C15orf48;FKBP5;CCL4;Macrophages CCL3+ CCL4+;LGALS3;Macrophages;LIPA;MAFB;SIRPA;IFNGR1;SLC15A3;MARCKS;IFITM3;TIMP1;RASSF4;TFEC;NCF1;MAFF;GAK;SNN;NAPA;LMO2
7,ISG15;RNF213;TNFAIP3;STAT1;PNRC1;PLIN2;BLVRA;FAM46A;ADAR;GBP4;TNFSF13B;LGMN;CD163;SECTM1;MSR1;SCARB2;WARS;SERPING1;UNC93B1;TRIM14;CCR1
8,GBP2;LY6E;SUN2;VAMP5;TAGAP;EPSTI1;CCDC109B;CLEC2B;GBP5;PHF11;HLA-A;T cells CD4+ FOSB+;T cells OGT+;IELs ID3+ ENTPD1+ (NK-like cells ID3+ ENTPD1+);ARHGEF3;PSMB9;HLA-F;IRF2;CCL5;MT1X;HLA-B;CDK17;TRIM5
9,TXNIP;IFITM2;MCL1;VMP1;DDX3X;RBCK1;RBM25;CCND3;SLFN5;ELF1;RARRES3;DDIT4;SOCS1;CD69;KIAA0040;TNFSF10;SOCS2;CCDC92
10,PSMB8;B4GALT5;ALYREF;PXK;Immune Cycling cells;NDC80;BUB1;PNPT1;Tregs;T cells Naive CD4+;SLC16A1;SLC25A28;IRF9;ARNTL;TREX1;HELZ2;OASL;ETV7;TAP1;AIM2;HLA-G;IFI6;ANXA2R;T cells CD8+;T cells CD8+ KLRG1+;HERC6;FAM134B;GZMB;NK cells KLRF1+ CD3G-;IFIT3;IFIT5;MICB;IFI27;BTN3A3;USP18
11,BAG1;MASTL;GCH1;TRAFD1;IFIT2;ATP10D;TRIM21;PML;IFI44;MB21D1;CD274;ABLIM3;Macrophages Metallothionein;Macrophages CXCL9+ CXCL10+;ERLIN1;PUS1;TLK2;MT1G;ADM;MT1H;CXCL10;TLR3;DC1;ILCs;Monocytes S100A8+ S100A9+;LRG1;FFAR2;Mature DCs;LAMP3;IL15;FUT4;Neutrophils S100A8+ S100A9+;CASP7;TNFRSF10A;IFIT1;MX1;APOL1;PI4K2B;T cells CD4+ IL17A+;SERPINE1;SLC25A30;TMEM255A
12,SMAD3;RPL22;C4orf33;ST3GAL4;Mast cells;AHNAK2;RTP4;PTMA;IL15RA;CRY1;NOD2;IFI44L;TDRD7;S100A8;CCL2;CCL8;APOBEC3A;NPAS2;CLEC4D;B cells AICDA+ LRMP+;GPX2;C1S;TNFAIP6;PADI2;STEAP4;B2M;ZNF385B;VEGFC;UPP2;TRIM34;TBX3;TAP2;SPSB1;SLC1A1;SAA1;RNASE4;PHF15;PDGFRL;NT5C3;NRN1;NEURL3;MKX;MAP3K14;MAB21L2;IL17RB;IGFBP2;HESX1;GJA4;G6PC;FTSJD2;FNDC4;CXCL11;CX3CL1;CTCFL;CRP;CREB3L3;CMAHP;CFB;CES1;CCNA1;CCL19;C22orf28;BCL2L14;AQP9;ANKRD22;ANGPTL1;ABTB2;AMPH;ULK4;FZD5;BATF2;MTHFD2L;IFNLR1;C5orf27;C4orf32;CXCL9;MT1M;IDO1;ENPP1
13,NCOA3;TMEM140;IRF7;APOL2;B cells;WHAMM;ARG2;PRKD2;GALNT2;STARD5;C10orf10;IFI35;GLRX;FNDC3B;PMM2;STAP1
