cluster_ID,genes
1,Plasma cells
2,DUSP5;RGS1
3,CDKN1A;HLA-C
4,CCL19;CXCL9;EPSTI1;IDO1;LAMP3;Mature DCs;PMAIP1
5,SERPINB9;SPATS2L;STAT1
6,C15orf48;GBP4;IFI30;LAP3;TYMP;WARS
7,GBP1;PFKFB3;TNFSF13B
8,CD38;IFI6;ISG15;ISG20;PDK1
9,COMMD3;DDIT4;FNDC3B;GLRX;ODC1
10,T cells CD4+ FOSB+;T cells Naive CD4+;T cells OGT+;Tregs
11,ADAMDEC1;C9orf91;CYTH1;GK;LMO2;RNF213;SERPING1;SIRPA;SNN
12,ARHGEF3;B4GALT5;C1S;C4orf32;CDK17;DC1;DCP1A;ETV6;GALNT2;GBP5;GCH1;HLA-F;IFI35;NAPA;OAS2;PI4K2B;PPM1K;PXK;RBCK1;SLC16A1;TLK2;TRIM14;TRIM38
13,C4orf33;CD80;IL15;Macrophages CXCL9+ CXCL10+;MAFF;PIM3;PSMB8;RASSF4;RNF19B;UBE2L6
14,ADAR;ALDH1A1;CSRNP1;GBP2;HES4;ILCs;LGALS3;MYD88;SPTLC2
15,ACSL1;CLEC4E;CXCL10;FCGR1A;GCA;NFIL3;PLSCR1;THBD;VAMP5
16,BLVRA;CCL8;CHMP5;DDX3X;LIPA;MSR1;TFEC
17,ADM;B2M;BST2;CCR1;DTX3L;GAK;GEM;IFI44;IFI44L;JAK2;Macrophages PLA2G2D+;MAP3K5;MAX;NCF1;Neutrophils S100A8+ S100A9+;OPTN;PML;SCARB2;TCF7L2;TNFSF10;XAF1
18,ABLIM3;ABTB2;AHNAK2;AIM2;AKT3;AMPH;ANGPTL1;ANKRD22;APOBEC3A;APOL1;APOL2;AQP9;ARG2;ARNTL;B cells AICDA+ LRMP+;BATF2;BCL2L14;BTN3A3;BUB1;C22orf28;C5orf27;CCDC92;CCNA1;CD274;CES1;CFB;CLEC4D;CMAHP;CREB3L3;CRP;CTCFL;CX3CL1;CXCL11;CYP1B1;DDX60;EHD4;ENPP1;ERLIN1;ETV7;EXT1;FFAR2;FNDC4;FTSJD2;FUT4;FZD5;G6PC;GBA;GJA4;GPX2;GZMB;HEG1;HELZ2;HERC6;HESX1;HLA-G;HSH2D;IFIT1;IFIT2;IFIT3;IFNLR1;IGFBP2;IL15RA;IL17RB;IL1RN;IMPA2;IRF7;LEPR;LRG1;LY6E;MAB21L2;MAP3K14;Mast cells;MASTL;MB21D1;MCOLN2;MICB;MKX;Monocytes CHI3L1+ CYP27A1+;MVB12B;NCOA3;NDC80;NEURL3;NK cells KLRF1+ CD3G-;NOD2;NPAS2;NRN1;NT5C3;OAS3;OASL;P2RY6;PADI2;PDGFRL;PHF15;PMM2;PNPT1;PUS1;RNASE4;RNF114;RTP4;SAA1;SAMD4A;SERPINE1;SLC15A3;SLC1A1;SLC25A28;SLC25A30;SMAD3;SPSB1;ST3GAL4;STAP1;STARD5;STEAP4;T cells CD8+;TAP2;TBX3;TDRD7;TLR3;TMEM140;TMEM255A;TMEM51;TNFAIP6;TNFRSF10A;TRAFD1;TRIM21;TRIM34;ULK4;UPP2;USP18;VEGFC;ZBP1;ZNF385B
19,ANKFY1;ATP10D;BAG1;BCL3;CASP7;CRY1;DDX58;FAM46A;GBP3;IFIT5;IL1R1;IRF9;KIAA0040;LPCAT1;MT1H;MTHFD2L;MX1;MYOF;PARP12;PARP9;PHF11;PRKD2;S100A8;SCO2;SECTM1;SOCS2;SP110;T cells CD4+ IL17A+;T cells CD8+ KLRG1+;TREX1;UNC93B1;WHAMM
20,ANXA2R;CLEC2B;FAM134B;RARRES3;SLFN5;SOCS1;TAGAP
21,ALYREF;CCND3;CPT1A;IELs ID3+ ENTPD1+ (NK-like cells ID3+ ENTPD1+);Immune Cycling cells;IRF2;MT1F;NMI;OGFR;PSMB9;RBM25;SUN2;TAP1;TRIM25;TRIM5
22,CCDC109B;CCL5;EIF3L;IFI16;Macrophages Metallothionein;MT1G
23,B cells;C10orf10;CCL2;CD9;IL6ST;MT1M
24,TIMP1
25,DC2 CD1D-;DC2 CD1D+;IFNGR1;Monocytes S100A8+ S100A9+;SAMHD1
26,CD69;ELF1;TXNIP
27,RPL22
28,CCL4
29,FKBP5;IFITM2;VMP1
30,JUNB;LGMN;Macrophages CCL3+ CCL4+;Macrophages LYVE1+
31,ATF3;CD163;HLA-E;Macrophages;MAFB;MCL1;NAMPT;PLIN2
32,TNFAIP3
33,CD74;CEBPD;HLA-B;IFITM3;MARCKS;PNRC1
34,IFI27;MT1X
35,HLA-A;PTMA
