cluster_ID,genes
1,CD38;COMMD3;DDIT4;FNDC3B;IFI6;ISG15;ISG20;PDK1;Plasma cells
2,CLEC4E;DC2 CD1D-;DC2 CD1D+;FCGR1A;GCA;HES4;IFNGR1;Monocytes S100A8+ S100A9+;PLSCR1;SAMHD1;SERPINB9;THBD;TIMP1
3,ACSL1;BLVRA;CHMP5;CXCL10;DDX3X;LIPA;Macrophages LYVE1+;MSR1;NFIL3;TFEC;VAMP5
4,ADAMDEC1;ARHGEF3;B4GALT5;C1S;C4orf32;C4orf33;C9orf91;CD80;CDK17;CYTH1;DC1;DCP1A;ETV6;GBP5;GCH1;GK;IL15;LMO2;Macrophages CXCL9+ CXCL10+;MAFF;NAPA;OAS2;PI4K2B;PPM1K;PSMB8;PXK;RASSF4;RBCK1;RNF19B;RNF213;SERPING1;SIRPA;SLC16A1;SNN;TLK2;TRIM14;TRIM38
5,ABLIM3;ABTB2;AHNAK2;AIM2;AKT3;AMPH;ANGPTL1;ANKFY1;ANKRD22;APOBEC3A;APOL1;APOL2;AQP9;ARG2;ARNTL;ATP10D;B cells AICDA+ LRMP+;BAG1;BATF2;BCL2L14;BCL3;BTN3A3;BUB1;C22orf28;C5orf27;CASP7;CCDC92;CCNA1;CD274;CES1;CFB;CLEC4D;CMAHP;CREB3L3;CRP;CRY1;CTCFL;CX3CL1;CXCL11;CYP1B1;DDX58;DDX60;EHD4;ENPP1;ERLIN1;ETV7;EXT1;FFAR2;FNDC4;FTSJD2;FUT4;FZD5;G6PC;GALNT2;GBA;GBP3;GJA4;GLRX;GPX2;GZMB;HEG1;HELZ2;HERC6;HESX1;HLA-G;HSH2D;IFI35;IFIT1;IFIT2;IFIT3;IFIT5;IFNLR1;IGFBP2;IL15RA;IL17RB;IL1R1;IL1RN;IMPA2;IRF7;IRF9;KIAA0040;LEPR;LRG1;LY6E;MAB21L2;MAP3K14;Mast cells;MASTL;MB21D1;MCOLN2;MICB;MKX;Monocytes CHI3L1+ CYP27A1+;MT1H;MTHFD2L;MVB12B;MX1;NCOA3;NDC80;NEURL3;NK cells KLRF1+ CD3G-;NOD2;NPAS2;NRN1;NT5C3;OAS3;OASL;P2RY6;PADI2;PARP12;PARP9;PDGFRL;PHF15;PMM2;PNPT1;PRKD2;PUS1;RNASE4;RNF114;RTP4;S100A8;SAA1;SAMD4A;SERPINE1;SLC15A3;SLC1A1;SLC25A28;SLC25A30;SMAD3;SOCS2;SPSB1;ST3GAL4;STAP1;STARD5;STEAP4;T cells CD4+ IL17A+;T cells CD8+;T cells CD8+ KLRG1+;TAP2;TBX3;TDRD7;TLR3;TMEM140;TMEM255A;TMEM51;TNFAIP6;TNFRSF10A;TRAFD1;TREX1;TRIM21;TRIM34;ULK4;UPP2;USP18;VEGFC;WHAMM;ZBP1;ZNF385B
6,ADAR;ADM;ALDH1A1;B2M;BST2;CCL8;CCR1;CSRNP1;DTX3L;FAM46A;GAK;GBP2;GEM;HLA-F;IFI44;IFI44L;ILCs;JAK2;LGALS3;LPCAT1;Macrophages PLA2G2D+;MAP3K5;MAX;MYOF;NCF1;Neutrophils S100A8+ S100A9+;OPTN;PHF11;PML;SCARB2;SCO2;SECTM1;SP110;SPTLC2;TCF7L2;TNFSF10;UNC93B1;XAF1
7,ANXA2R;CLEC2B;FAM134B;RARRES3;SLFN5;SOCS1;T cells CD4+ FOSB+;T cells Naive CD4+;T cells OGT+;TAGAP;Tregs
8,ALYREF;CCL5;CCND3;CPT1A;EIF3L;IELs ID3+ ENTPD1+ (NK-like cells ID3+ ENTPD1+);IFI16;Immune Cycling cells;IRF2;MT1F;MT1G;MYD88;NMI;ODC1;OGFR;PSMB9;RBM25;SUN2;TAP1;TRIM25;TRIM5
9,B cells;C10orf10;CCDC109B;CCL2;CD9;IL6ST;MT1M
10,CD69;ELF1;RPL22;TXNIP
11,DUSP5;RGS1
12,CCL19;CDKN1A;CXCL9;EPSTI1;HLA-C;IDO1;LAMP3;Mature DCs;PIM3;PMAIP1;UBE2L6
13,C15orf48;GBP1;GBP4;IFI30;LAP3;PFKFB3;SPATS2L;STAT1;TNFSF13B;TYMP;WARS
14,IFI27;IFITM2;Macrophages Metallothionein;MT1X
15,ATF3;CCL4;CD163;FKBP5;HLA-E;JUNB;LGMN;Macrophages;Macrophages CCL3+ CCL4+;MAFB;MCL1;NAMPT;PLIN2;TNFAIP3;VMP1
16,CD74;CEBPD;HLA-A;HLA-B;IFITM3;MARCKS;PNRC1;PTMA
