cluster_ID,genes
1,CD74;HLA-A;HLA-B;IFITM3;MARCKS;MT1X;PTMA
2,CEBPD;MCL1;PNRC1;RGS1
3,ACSL1;ATF3;CCL4;CD163;DDX3X;FKBP5;HLA-E;IFITM2;JUNB;LGMN;LIPA;Macrophages;Macrophages CCL3+ CCL4+;Macrophages LYVE1+;MAFB;NAMPT;PLIN2;PLSCR1;TNFAIP3;VAMP5;VMP1
4,CD38;COMMD3;DDIT4;FNDC3B;IFI6;ISG15;ISG20;PDK1;Plasma cells;TIMP1
5,ABLIM3;ABTB2;ADM;AHNAK2;AIM2;AKT3;AMPH;ANGPTL1;ANKFY1;ANKRD22;ANXA2R;APOBEC3A;APOL1;APOL2;AQP9;ARG2;ARNTL;ATP10D;B cells AICDA+ LRMP+;B2M;BAG1;BATF2;BCL2L14;BCL3;BST2;BTN3A3;BUB1;C22orf28;C5orf27;CASP7;CCDC92;CCNA1;CD274;CES1;CFB;CLEC4D;CMAHP;CPT1A;CREB3L3;CRP;CRY1;CTCFL;CX3CL1;CXCL11;CYP1B1;DCP1A;DDX58;DDX60;DTX3L;EHD4;ENPP1;ERLIN1;ETV7;EXT1;FAM134B;FAM46A;FFAR2;FNDC4;FTSJD2;FUT4;FZD5;G6PC;GAK;GALNT2;GBA;GBP3;GEM;GJA4;GLRX;GPX2;GZMB;HEG1;HELZ2;HERC6;HESX1;HLA-G;HSH2D;IFI35;IFI44;IFI44L;IFIT1;IFIT2;IFIT3;IFIT5;IFNLR1;IGFBP2;IL15RA;IL17RB;IL1R1;IL1RN;IMPA2;IRF7;IRF9;JAK2;KIAA0040;LEPR;LPCAT1;LRG1;LY6E;MAB21L2;Macrophages PLA2G2D+;MAP3K14;MAP3K5;Mast cells;MASTL;MB21D1;MCOLN2;MICB;MKX;Monocytes CHI3L1+ CYP27A1+;MT1H;MTHFD2L;MVB12B;MX1;MYOF;NCF1;NCOA3;NDC80;NEURL3;Neutrophils S100A8+ S100A9+;NK cells KLRF1+ CD3G-;NOD2;NPAS2;NRN1;NT5C3;OAS3;OASL;ODC1;OGFR;OPTN;P2RY6;PADI2;PARP12;PARP9;PDGFRL;PHF11;PHF15;PML;PMM2;PNPT1;PRKD2;PUS1;RNASE4;RNF114;RTP4;S100A8;SAA1;SAMD4A;SCARB2;SCO2;SECTM1;SERPINE1;SLC15A3;SLC1A1;SLC25A28;SLC25A30;SLFN5;SMAD3;SOCS1;SOCS2;SP110;SPSB1;ST3GAL4;STAP1;STARD5;STEAP4;SUN2;T cells CD4+ IL17A+;T cells CD8+;T cells CD8+ KLRG1+;TAGAP;TAP2;TBX3;TCF7L2;TDRD7;TLK2;TLR3;TMEM140;TMEM255A;TMEM51;TNFAIP6;TNFRSF10A;TNFSF10;TRAFD1;TREX1;TRIM21;TRIM34;TRIM5;ULK4;UNC93B1;UPP2;USP18;VEGFC;WHAMM;XAF1;ZBP1;ZNF385B
6,ADAMDEC1;ADAR;ALDH1A1;ARHGEF3;B4GALT5;BLVRA;C1S;C4orf32;C4orf33;C9orf91;CCL8;CCR1;CD80;CDK17;CHMP5;CLEC2B;CLEC4E;CSRNP1;CXCL10;CYTH1;DC1;DC2 CD1D-;DC2 CD1D+;ETV6;FCGR1A;GBP2;GBP5;GCA;GCH1;GK;HES4;HLA-F;IL15;ILCs;LGALS3;LMO2;Macrophages CXCL9+ CXCL10+;MAFF;MAX;Monocytes S100A8+ S100A9+;MSR1;MYD88;NAPA;NFIL3;OAS2;PI4K2B;PPM1K;PSMB8;PXK;RASSF4;RBCK1;RNF19B;RNF213;SAMHD1;SERPING1;SIRPA;SLC16A1;SNN;SPTLC2;T cells CD4+ FOSB+;T cells Naive CD4+;T cells OGT+;TAP1;TFEC;THBD;Tregs;TRIM14;TRIM38
7,ALYREF;B cells;C10orf10;CCDC109B;CCL2;CCL5;CCND3;CD9;EIF3L;IELs ID3+ ENTPD1+ (NK-like cells ID3+ ENTPD1+);IFI16;IFI27;IL6ST;Immune Cycling cells;IRF2;Macrophages Metallothionein;MT1F;MT1G;MT1M;NMI;PSMB9;RARRES3;RBM25;TRIM25
8,CCL19;CDKN1A;CXCL9;DUSP5;EPSTI1;HLA-C;IDO1;LAMP3;Mature DCs;PIM3;PMAIP1;UBE2L6
9,C15orf48;GBP1;GBP4;IFI30;IFNGR1;LAP3;PFKFB3;SERPINB9;SPATS2L;STAT1;TNFSF13B;TYMP;WARS
10,CD69;ELF1;RPL22;TXNIP
