cluster_ID,genes
1,FAM46A;DDIT4;CD9;HES4;TNFSF10;RGS1;STAP1;B4GALT5;CCDC92;ST3GAL4;Mast cells;HEG1;CD274
2,SNN;TRIM38;PPM1K;LPCAT1;TFEC;IFIT2;IFI27;XAF1;OGFR;IFI6;OASL;MYOF;IFIT1;GCH1;ETV6;CXCL10;CYTH1;TRIM14;MB21D1;OAS3;Macrophages CXCL9+ CXCL10+;Macrophages PLA2G2D+;MAP3K5;PARP9;NCOA3;DDX58;APOL1
3,GALNT2;SPSB1;EHD4;C1S;STARD5;PMM2;NK cells KLRF1+ CD3G-;HERC6;FZD5;WHAMM;KIAA0040;ERLIN1;C10orf10;PUS1;EXT1;PNPT1;TCF7L2;Monocytes CHI3L1+ CYP27A1+;ULK4;DTX3L;TLK2;C9orf91;T cells CD4+ IL17A+;BTN3A3;TRIM21;ALYREF;MX1;IFNLR1;ETV7;B2M;ZNF385B;VEGFC;USP18;UPP2;TRIM34;TMEM255A;TLR3;TDRD7;TBX3;TAP2;STEAP4;SLC1A1;SERPINE1;SAA1;PHF15;PDGFRL;PADI2;NT5C3;NRN1;NPAS2;NOD2;NEURL3;NDC80;MT1H;MKX;MAP3K14;MAB21L2;LRG1;LEPR;IL17RB;IDO1;HLA-G;HESX1;GJA4;G6PC;FUT4;FTSJD2;FNDC4;FFAR2;ENPP1;CYP1B1;CXCL9;CXCL11;CX3CL1;CTCFL;CRP;CREB3L3;CMAHP;CLEC4D;CFB;CES1;CD80;CCNA1;C5orf27;C22orf28;BUB1;BCL2L14;BATF2;AQP9;APOBEC3A;ANKRD22;ANGPTL1;AMPH;AHNAK2;ABLIM3;ABTB2;RNASE4;HSH2D;FNDC3B;TMEM140
4,Immune Cycling cells;PML;SMAD3;C4orf33;IFIT5;ARNTL;SLC25A30;ATP10D;PXK;B cells AICDA+ LRMP+;TNFRSF10A;GEM;TMEM51;DDX60;Mature DCs;MCOLN2;LAMP3;CCL19;IL15;SLC25A28;MICB;TAP1;Tregs;GBP3;TRIM25;B cells
5,RPL22;PTMA;IL1R1;C4orf32;CPT1A;CRY1;FAM134B;CDK17;GBP5;AKT3;MTHFD2L;IRF9;ILCs;PARP12;IRF7;TRIM5;IL15RA
6,NAPA;C15orf48;STAT1;OPTN;BAG1;Macrophages Metallothionein;MT1F;ANKFY1;IFI35;ADM;ADAMDEC1;PDK1;ODC1;ZBP1;CD38;AIM2;MT1G;OAS2;MT1M;GPX2;IGFBP2;TRAFD1;APOL2;MASTL;PRKD2;PI4K2B;RTP4;ARG2;CASP7;SLC16A1
7,TIMP1;ISG20;Plasma cells;COMMD3;DUSP5
8,SERPINB9;BCL3;DC2 CD1D-;DC2 CD1D+;LMO2;SECTM1;FCGR1A;IFI30;RNF19B;Monocytes S100A8+ S100A9+;S100A8;GK;NFIL3;IL1RN;GBP4;Neutrophils S100A8+ S100A9+;TNFAIP6;JAK2;IMPA2;GLRX;TREX1;P2RY6;GBA;DC1;SCO2;WARS
9,PIM3;UBE2L6;VAMP5;GAK;SPTLC2;NMI;IFI44;IFI44L;IFIT3;ADAR;DCP1A;RNF114;SAMD4A;MVB12B;IRF2
10,CD74;TNFSF13B;SAMHD1;CEBPD;PLSCR1;UNC93B1;GCA;RASSF4;Macrophages;CLEC4E;MAFB;ACSL1;LIPA;LAP3;EPSTI1;CCR1;NAMPT;CD163;MSR1;SIRPA
11,PMAIP1;TYMP;NCF1;CCL4;GBP1;CDKN1A;ATF3;MARCKS;Macrophages CCL3+ CCL4+
12,IL6ST;CCL2;SOCS2;LGMN;THBD;SLC15A3;Macrophages LYVE1+;SERPING1;CCL8;SCARB2
13,IFNGR1;MAFF;PLIN2;BLVRA;CSRNP1;IFI16;CHMP5;BST2
14,VMP1;IFITM3;LGALS3;MAX;MT1X;SPATS2L;ALDH1A1
15,SP110;HLA-B;TAGAP;HLA-E;GBP2;T cells CD4+ FOSB+;RNF213;RBM25;HLA-C;ARHGEF3;CCDC109B;HLA-F;T cells Naive CD4+;CCL5;T cells OGT+;IELs ID3+ ENTPD1+ (NK-like cells ID3+ ENTPD1+);SLFN5;HELZ2;T cells CD8+ KLRG1+;T cells CD8+;GZMB
16,EIF3L;ISG15;RBCK1;LY6E;PHF11;PSMB9;PSMB8;MYD88
17,CCND3;RARRES3;CD69;HLA-A;SOCS1;ANXA2R;SUN2
18,IFITM2;ELF1;TXNIP;JUNB;TNFAIP3;MCL1;DDX3X;FKBP5;PFKFB3;CLEC2B;PNRC1
