cluster_ID,genes
1,CD74;UBE2L6;SPTLC2;NMI;CEBPD;PLSCR1;UNC93B1;GCA;RASSF4;Macrophages;CLEC4E;MAFB;ACSL1;LIPA;LAP3;EPSTI1;GBP1;LMO2;SECTM1;LGMN;CCR1;THBD;Macrophages CCL3+ CCL4+;NAMPT;CD163;MSR1;SLC15A3;Macrophages LYVE1+;SIRPA;TFEC;CCL2;SERPING1;CCL8;SCARB2
2,VMP1;IFITM3;LGALS3;MT1X;CCL4;TYMP;ATF3;MARCKS;CDKN1A;NCF1
3,IFITM2;ELF1;TXNIP;IFNGR1;JUNB;TNFAIP3;MCL1;CSRNP1;DDX3X;BST2;MAFF;PLIN2;BLVRA;IFI16;CHMP5;MAX;SPATS2L;ALDH1A1
4,PMAIP1;PFKFB3;PIM3;FKBP5;TNFSF13B;SAMHD1;CLEC2B;PNRC1;IFI44
5,CD69;HLA-A;SOCS1;ANXA2R;SUN2;CCND3;RARRES3;HLA-B;TAGAP;SP110;HLA-E;GBP2;T cells CD4+ FOSB+;RNF213;RBM25;HLA-C;ARHGEF3;CCDC109B;HLA-F;T cells Naive CD4+;CCL5;T cells OGT+;IELs ID3+ ENTPD1+ (NK-like cells ID3+ ENTPD1+);SLFN5;HELZ2;T cells CD8+ KLRG1+;T cells CD8+
6,EIF3L;ISG15;RBCK1;LY6E;PHF11;PSMB9;PSMB8;MYD88
7,ADAR;DCP1A;RNF114;SAMD4A;MVB12B;IRF2;RPL22;PTMA;VAMP5;GAK;IL1R1;C4orf32;CPT1A;CRY1;FAM134B;CDK17;GBP5;AKT3;MTHFD2L;IRF9;ILCs;PARP12;IRF7;TRIM5;IL15RA
8,DUSP5;B cells;PPM1K;SMAD3;Tregs;IFIT5;Mature DCs;PXK;SLC25A30;ATP10D;CCL19;GALNT2;HSH2D;FNDC3B;TMEM140;DDX58;APOL1;ARNTL;SPSB1;EHD4;C1S;STARD5;PMM2;MAP3K5;TCF7L2;Monocytes CHI3L1+ CYP27A1+;DDX60;ULK4;DTX3L;TLK2;C9orf91;B cells AICDA+ LRMP+;TNFRSF10A;WHAMM;KIAA0040;TRIM25;NK cells KLRF1+ CD3G-;HERC6;FZD5;ERLIN1;C10orf10;PNPT1;MICB;PUS1;EXT1;T cells CD4+ IL17A+;BTN3A3;TRIM21;ALYREF;MX1;IFNLR1;ETV7;B2M;ZNF385B;VEGFC;USP18;UPP2;TRIM34;TMEM255A;TLR3;TDRD7;TBX3;TAP2;STEAP4;SLC1A1;SERPINE1;SAA1;PHF15;PDGFRL;PADI2;NT5C3;NRN1;NPAS2;NOD2;NEURL3;NDC80;MT1H;MKX;MAP3K14;MAB21L2;LRG1;LEPR;IL17RB;IDO1;HLA-G;HESX1;GJA4;G6PC;FUT4;FTSJD2;FNDC4;FFAR2;ENPP1;CYP1B1;CXCL9;CXCL11;CX3CL1;CTCFL;CRP;CREB3L3;CMAHP;CLEC4D;CFB;CES1;CD80;CCNA1;C5orf27;C22orf28;BUB1;BCL2L14;BATF2;AQP9;APOBEC3A;ANKRD22;ANGPTL1;AMPH;AHNAK2;ABLIM3;ABTB2;RNASE4;GZMB
9,SERPINB9;BCL3;LPCAT1;C4orf33;IFIT3;PML;SNN;CYTH1;TRIM38;PARP9;NCOA3;IFI44L;GCH1;XAF1;OGFR;IFI6;IFIT2;OASL;DC2 CD1D-;DC2 CD1D+;FCGR1A;IFI30;RNF19B;IMPA2;GLRX;TREX1;P2RY6;GBA;DC1;SCO2;Monocytes S100A8+ S100A9+;S100A8;WARS;GK;NFIL3;IL1RN;GBP4;CXCL10;ETV6;SLC25A28;Immune Cycling cells;MCOLN2;IL15;TNFAIP6;LAMP3;GEM;TMEM51;TAP1;TRIM14;Macrophages PLA2G2D+;JAK2;MB21D1;GBP3;OAS3;Neutrophils S100A8+ S100A9+;Macrophages CXCL9+ CXCL10+;MYOF;IFIT1
10,ISG20;Plasma cells;COMMD3;CD38;PDK1;ODC1;ZBP1;IL6ST;SOCS2;IFI27;ADM;ADAMDEC1;NAPA;C15orf48;STAT1;OPTN;BAG1;Macrophages Metallothionein;MT1F;ANKFY1;IFI35;TRAFD1;APOL2;MASTL;PRKD2;PI4K2B;RTP4;ARG2;CASP7;SLC16A1;AIM2;MT1G;OAS2;MT1M;GPX2;IGFBP2
11,TIMP1;FAM46A;DDIT4;CD9;HES4;TNFSF10;RGS1;STAP1;B4GALT5;CCDC92;ST3GAL4;Mast cells;HEG1;CD274
