cluster_ID,genes
1,CD69;HLA-A;SOCS1;ANXA2R;SUN2;CCND3;RARRES3;TAGAP
2,TIMP1;CD9;HES4;MT1X;TNFSF10;FAM46A;DDIT4;MAX;SPATS2L;ALDH1A1;RGS1;STAP1;B4GALT5;CCDC92;ST3GAL4;Mast cells;HEG1;CD274
3,ISG20;HLA-B;HLA-E;SP110;STAT1;CCL5;OPTN;CCDC109B;HLA-F;T cells Naive CD4+;T cells OGT+;IELs ID3+ ENTPD1+ (NK-like cells ID3+ ENTPD1+);SLFN5;TAP1;T cells CD8+ KLRG1+;T cells CD8+;GZMB;Tregs;SMAD3;HELZ2;LY6E;GBP2;HLA-C;ARHGEF3;ADAR;T cells CD4+ FOSB+;RNF213;RBM25;CRY1;CDK17;GBP5;FAM134B;IRF9
4,RBCK1;EIF3L;PSMB9;PSMB8;PHF11;VAMP5;GAK;IL1R1;RPL22;PTMA;C4orf32;IMPA2;MYD88;Immune Cycling cells;C15orf48;WARS
5,Plasma cells;COMMD3;CD38;DUSP5;ADAMDEC1;ANKFY1;TRAFD1;APOL2;MASTL;PRKD2;PI4K2B;RTP4;ARG2;CASP7;SLC16A1;MT1F;PDK1;ODC1;ZBP1;MT1G;OAS2;MT1M;GPX2;IGFBP2;B cells;AIM2;PPM1K;CPT1A;MTHFD2L;TRIM5;AKT3;IL15RA;IFIT5;PXK;SLC25A30;ATP10D;Mature DCs;MCOLN2;LAMP3;CCL19;IL15;SLC25A28;TMEM51;DDX60;ULK4;DTX3L;TCF7L2;Monocytes CHI3L1+ CYP27A1+;TLK2;C9orf91;GALNT2;HSH2D;FNDC3B;TMEM140;ARNTL;SPSB1;EHD4;C1S;STARD5;PMM2;B cells AICDA+ LRMP+;TNFRSF10A;WHAMM;KIAA0040;TRIM25;NK cells KLRF1+ CD3G-;HERC6;FZD5;ERLIN1;C10orf10;PNPT1;MICB;PUS1;EXT1;T cells CD4+ IL17A+;BTN3A3;TRIM21;ALYREF;MX1;IFNLR1;ETV7;B2M;ZNF385B;VEGFC;USP18;UPP2;TRIM34;TMEM255A;TLR3;TDRD7;TBX3;TAP2;STEAP4;SLC1A1;SERPINE1;SAA1;PHF15;PDGFRL;PADI2;NT5C3;NRN1;NPAS2;NOD2;NEURL3;NDC80;MT1H;MKX;MAP3K14;MAB21L2;LRG1;LEPR;IL17RB;IDO1;HLA-G;HESX1;GJA4;G6PC;FUT4;FTSJD2;FNDC4;FFAR2;ENPP1;CYP1B1;CXCL9;CXCL11;CX3CL1;CTCFL;CRP;CREB3L3;CMAHP;CLEC4D;CFB;CES1;CD80;CCNA1;C5orf27;C22orf28;BUB1;BCL2L14;BATF2;AQP9;APOBEC3A;ANKRD22;ANGPTL1;AMPH;AHNAK2;ABLIM3;ABTB2;RNASE4;DDX58;APOL1
6,RNF114;SAMD4A;DCP1A;MVB12B;NAPA;IRF2;IFI35;IL6ST;SCARB2;SNN;CYTH1;TRIM14;IFI6;IFIT2;TRIM38;PARP9;NCOA3;GLRX;TREX1;P2RY6;GBA;DC1;SCO2;BAG1;Macrophages Metallothionein;SOCS2;IFI27;ADM;BCL3;LPCAT1;C4orf33;IFIT3;PML;IFI44L;GCH1;ILCs;PARP12;IRF7;GK;RNF19B;GBP4;Monocytes S100A8+ S100A9+;IL1RN;S100A8;TNFAIP6;XAF1;OGFR;ETV6;CXCL10;OASL;MB21D1;GBP3;OAS3;MYOF;IFIT1;NFIL3;GEM;Neutrophils S100A8+ S100A9+;Macrophages CXCL9+ CXCL10+;JAK2;Macrophages PLA2G2D+;MAP3K5
7,IFITM2;ELF1;TXNIP;IFNGR1;JUNB;TNFAIP3;MCL1;CSRNP1;DDX3X;IFI16;CHMP5;BST2;MAFF;PLIN2;BLVRA
8,PMAIP1;ISG15;PFKFB3;PIM3;FKBP5;TNFSF13B;CLEC2B;PNRC1;IFI44
9,CD74;UBE2L6;SPTLC2;NMI;CEBPD;PLSCR1;UNC93B1;GCA;RASSF4;Macrophages;CLEC4E;MAFB;ACSL1;LIPA;LAP3;EPSTI1;SAMHD1;GBP1;Macrophages CCL3+ CCL4+;NAMPT;CD163;MSR1;SLC15A3;Macrophages LYVE1+;SIRPA;TFEC;LGMN;CCR1;THBD;CCL2;SERPING1;CCL8;SERPINB9;DC2 CD1D-;DC2 CD1D+;LMO2;SECTM1;IFI30;FCGR1A
10,VMP1;IFITM3;LGALS3;CCL4;TYMP;ATF3;MARCKS;CDKN1A;NCF1
