cluster_ID,genes
1,ADAR;TAGAP;HLA-F;LY6E;CCDC109B;TRAFD1;ARNTL;HLA-E;TAP1;T cells OGT+;ARHGEF3;T cells CD4+ FOSB+;GBP5;HLA-B;FAM134B
2,ELF1;DDIT4;SOCS1;SLFN5;IRF2;CD69;SUN2;RBM25;TRIM38;SMAD3;TNFSF10;PIM3;JUNB;VMP1;TNFAIP3;DDX3X;CSRNP1;RGS1
3,RARRES3;CLEC2B;SAMHD1;TRIM14;VAMP5;STAT1;GBP2;FKBP5;PLIN2;XAF1;PHF11;HES4;MT1X
4,TXNIP;IFI16;RNF213;IFITM2;HLA-A;CCND3;PSMB9;PSMB8;MAX;CHMP5;NMI;PNRC1;SP110
5,BST2;Plasma cells;ISG20;CD38;COMMD3
6,TIMP1;CD9;DUSP5;MCL1;PDK1;FNDC3B;ODC1;CDKN1A;ZBP1;UNC93B1;SCARB2;GALNT2
7,ATF3;WARS;NAMPT;IL6ST
8,HLA-C;ANXA2R;CCDC92;CCL4;CCL5;IELs ID3+ ENTPD1+ (NK-like cells ID3+ ENTPD1+);GZMB;NK cells KLRF1+ CD3G-;T cells CD8+ KLRG1+;T cells CD8+
9,BAG1;MT1F;B2M;MT1G;Immune Cycling cells;Macrophages Metallothionein;ALDH1A1;IFIT3;EHD4;MTHFD2L;SERPING1;IL15;SAMD4A;SOCS2;IFIT1;TREX1;IFIT5;RNF114;CASP7;PUS1;BUB1;IFI35
10,GBA;BTN3A3;TMEM140;STARD5;APOL1;PMM2;IRF7;OASL;IRF9;STAP1;SLC25A30;FZD5;HLA-G;HERC6;Macrophages CXCL9+ CXCL10+;Macrophages LYVE1+;NOD2;Macrophages PLA2G2D+;Monocytes S100A8+ S100A9+;Neutrophils S100A8+ S100A9+;C1S;CD274;USP18;IFNLR1;LEPR;CXCL10;C5orf27;ZNF385B;VEGFC;UPP2;TRIM34;TNFAIP6;TMEM255A;TLR3;THBD;TBX3;TAP2;STEAP4;SPSB1;SLC1A1;SERPINE1;SAA1;S100A8;RNASE4;PHF15;PDGFRL;PADI2;NT5C3;NRN1;NPAS2;NEURL3;MT1M;MT1H;MAP3K14;MAB21L2;LRG1;IL1RN;IL17RB;IGFBP2;IFI27;HESX1;GPX2;GJA4;G6PC;FTSJD2;FNDC4;FFAR2;FCGR1A;CYP1B1;CXCL9;CXCL11;CX3CL1;CTCFL;CRP;CREB3L3;CMAHP;CLEC4E;CLEC4D;CFB;CES1;CD80;CCNA1;CCL8;CCL2;CCL19;C22orf28;C10orf10;BCL2L14;BATF2;AQP9;APOBEC3A;ANKRD22;ANGPTL1;AMPH;AHNAK2;ABTB2;Monocytes CHI3L1+ CYP27A1+;ABLIM3;MKX;ARG2;Mast cells
11,ETV6;JAK2;MB21D1;SLC25A28;FUT4;TRIM25;IFI30;PRKD2;MX1;C9orf91;EXT1;PNPT1;MICB;PI4K2B;OAS2;TRIM5;OAS3;B cells AICDA+ LRMP+;ERLIN1;IFI44L;HELZ2;IL15RA;ENPP1;ADM;APOL2
12,PMAIP1;T cells Naive CD4+;CYTH1;TLK2;DDX58;TNFRSF10A;WHAMM;MCOLN2;ULK4;PXK;KIAA0040;B cells;AIM2;NCOA3;PPM1K
13,CPT1A;OGFR;RBCK1;ACSL1;TDRD7;LPCAT1;PML;IFIT2;CDK17;ETV7;RTP4;NDC80;TRIM21;Macrophages CCL3+ CCL4+;ST3GAL4;HSH2D;C4orf33
14,DCP1A;PFKFB3;BCL3;FAM46A;SPTLC2;B4GALT5;GEM;GBP3;ATP10D;GCH1;HEG1;IFI44;ILCs;IFI6;ANKFY1;MVB12B;AKT3;MAFF;NFIL3
15,CRY1;Tregs;MASTL;OPTN;T cells CD4+ IL17A+;MAP3K5;ISG15;DDX60;IL1R1;GK;SLC16A1
16,CD74;MARCKS;EIF3L;NCF1
17,GLRX;CCR1;LIPA;SLC15A3;TFEC;MAFB;Macrophages;LGMN;P2RY6;SIRPA;TMEM51;RASSF4;SECTM1;MSR1;CD163;TCF7L2
18,EPSTI1;SPATS2L;LAP3;ALYREF;IMPA2;PTMA;RPL22;LGALS3;BLVRA;GCA;DC2 CD1D-;DC2 CD1D+;LMO2;TYMP;PARP9;SNN;SERPINB9;GAK;ADAMDEC1;SCO2;PARP12;DC1;Mature DCs;IDO1;LAMP3;MYOF;C15orf48;C4orf32
19,IFNGR1;GBP1;TNFSF13B;PLSCR1;CEBPD;UBE2L6;NAPA;GBP4;DTX3L;IFITM3;MYD88;RNF19B
