cluster_ID,genes
1,TXNIP;IFI16;RNF213;IFITM2;SP110;PSMB8;MAX;CHMP5;NMI;HLA-A;CCND3;PSMB9;LY6E;CCDC109B;RARRES3;CLEC2B
2,PLIN2;XAF1;PHF11;HES4;STAT1;MT1X;CRY1;GBP2;ARNTL;FKBP5;HLA-E;T cells Naive CD4+;Tregs;MASTL;OPTN;T cells CD4+ IL17A+;T cells CD4+ FOSB+;SMAD3;FAM134B;MAP3K5;ISG15;DDX60;IL1R1
3,IRF2;DDIT4;SOCS1;SLFN5;CD69;SUN2;RBM25;TRIM38;TNFSF10;PIM3;PNRC1;ELF1;ADAR;DCP1A;PFKFB3;TAGAP;HLA-F;TAP1;T cells OGT+;ARHGEF3;GBP5;JUNB;VMP1;TNFAIP3;DDX3X;CSRNP1;RGS1
4,SAMHD1;VAMP5;EPSTI1;PARP9;PTMA;NAPA;SPATS2L;IFITM3;PLSCR1;CEBPD;UBE2L6;IFNGR1;GBP1;MYD88;RNF19B;TNFSF13B;TRIM14;GBP4;DTX3L
5,CD74;MARCKS;EIF3L;NCF1;SNN;LGALS3;BLVRA;GCA;LAP3;TYMP;DC2 CD1D-;DC2 CD1D+;MAFB;Macrophages;RPL22;BST2;GLRX;LMO2;LIPA;CCR1;TFEC;MT1G;SLC15A3;LGMN;P2RY6;SIRPA;TMEM51;MSR1;CD163;RASSF4
6,PMAIP1;CYTH1;KIAA0040;AIM2;NCOA3;PPM1K;B cells;C9orf91;MB21D1;FUT4;B cells AICDA+ LRMP+;TRIM25;PUS1;SLC25A28;SERPINB9;MCOLN2;ULK4;PXK;ETV6;IFI30;ACSL1;TDRD7;NAMPT;IL6ST;DDX58;TNFRSF10A;WHAMM;CDK17;TLK2;TRIM5;OAS3;OAS2;PRKD2;SLC16A1
7,HSH2D;C4orf33;OASL;IRF7;ETV7;HLA-G;IFIT5;CASP7;BUB1;IRF9;STAP1;SLC25A30;ERLIN1;FZD5;ADM;HERC6;Macrophages LYVE1+;IL15;NOD2;Macrophages CXCL9+ CXCL10+;Macrophages PLA2G2D+;Monocytes S100A8+ S100A9+;Neutrophils S100A8+ S100A9+;C1S;CD274;USP18;IFNLR1;LEPR;CXCL10;C5orf27;ZNF385B;VEGFC;UPP2;TRIM34;TNFAIP6;TMEM255A;TLR3;THBD;TBX3;TAP2;STEAP4;SPSB1;SLC1A1;SERPINE1;SAA1;S100A8;RNASE4;PHF15;PDGFRL;PADI2;NT5C3;NRN1;NPAS2;NEURL3;MT1M;MT1H;MAP3K14;MAB21L2;LRG1;IL1RN;IL17RB;IGFBP2;IFI27;HESX1;GPX2;GJA4;G6PC;FTSJD2;FNDC4;FFAR2;FCGR1A;CYP1B1;CXCL9;CXCL11;CX3CL1;CTCFL;CRP;CREB3L3;CMAHP;CLEC4E;CLEC4D;CFB;CES1;CD80;CCNA1;CCL8;CCL2;CCL19;C22orf28;C10orf10;BCL2L14;BATF2;AQP9;APOBEC3A;ANKRD22;ANGPTL1;AMPH;AHNAK2;ABTB2;Monocytes CHI3L1+ CYP27A1+;ABLIM3;MKX;GBA;BTN3A3;TMEM140;STARD5;APOL1;PMM2;IL15RA;ENPP1;CD9;ARG2;Mast cells
8,OGFR;TREX1;MTHFD2L;EHD4;RNF114;GAK;ADAMDEC1;JAK2;SECTM1;SERPING1;BAG1;ALYREF;IMPA2;C15orf48;SCO2;DC1;Mature DCs;IDO1;LAMP3;MYOF;C4orf32;TCF7L2;GK;EXT1;PARP12;MX1;IFI35;MT1F;Immune Cycling cells;Macrophages Metallothionein;ALDH1A1;SAMD4A;SOCS2;IFIT1
9,HLA-C;LPCAT1;RBCK1;B2M;RTP4;NDC80;TRIM21;ANXA2R;CCDC92;HLA-B;IELs ID3+ ENTPD1+ (NK-like cells ID3+ ENTPD1+);CCL5;CCL4;GZMB;NK cells KLRF1+ CD3G-;T cells CD8+ KLRG1+;T cells CD8+;IFIT3
10,TRAFD1;GBP3;GCH1;HEG1;ATP10D;BCL3;PML;IFIT2;FAM46A;SPTLC2;B4GALT5;CPT1A;Macrophages CCL3+ CCL4+;ANKFY1;ST3GAL4;GEM;IFI6;APOL2;MVB12B;AKT3;IFI44;ILCs;IFI44L;PNPT1;MICB;PI4K2B;HELZ2;MAFF;NFIL3
11,Plasma cells;ISG20;TIMP1;DUSP5;MCL1;PDK1;FNDC3B;ODC1;CDKN1A;CD38;COMMD3;ZBP1;UNC93B1;SCARB2;GALNT2;ATF3;WARS
