cluster_ID,genes
1,TXNIP;IFI16;RNF213;IFITM2;SP110;PSMB8;MAX;CHMP5;NMI;HLA-A;CCND3;PSMB9;LY6E;CCDC109B;SAMHD1;TRIM14;GBP4;IFNGR1;PLSCR1;CEBPD;RARRES3;CLEC2B;VAMP5
2,DDIT4;SOCS1;SLFN5;ARHGEF3;HLA-B;IELs ID3+ ENTPD1+ (NK-like cells ID3+ ENTPD1+);FAM134B;HLA-C;ANXA2R;CCDC92;CCL4;CCL5;GZMB;T cells CD8+ KLRG1+;T cells CD8+
3,PLIN2;XAF1;PHF11;HES4;STAT1;MT1X;CRY1;GBP2;ARNTL;GBP3;FKBP5;HLA-E;T cells Naive CD4+;Tregs;MASTL;OPTN;T cells CD4+ IL17A+;T cells CD4+ FOSB+;IFI44;SMAD3;DDX60;MAP3K5;ISG15;IL1R1
4,CD69;SUN2;RBM25;TRIM38;TNFSF10;PIM3;PNRC1;ELF1;IRF2;ADAR;DCP1A;PFKFB3;TAGAP;HLA-F;TAP1;T cells OGT+;GBP5;JUNB;RGS1;VMP1;TNFAIP3;DDX3X;CSRNP1;SPTLC2
5,HSH2D;GBA;BTN3A3;TMEM140;STARD5;APOL1;RNF114;CASP7;MTHFD2L;BUB1;SERPING1;IL15;NOD2;IFI44L;HELZ2;IL15RA;ENPP1;IFIT3;IFIT5;SAMD4A;SOCS2;IFIT1;Mast cells;IRF9;STAP1;SLC25A30;ERLIN1;FZD5;ADM;HERC6;Macrophages LYVE1+;Macrophages CXCL9+ CXCL10+;Macrophages PLA2G2D+;Monocytes S100A8+ S100A9+;Neutrophils S100A8+ S100A9+;C1S;CD274;USP18;IFNLR1;LEPR;CXCL10;C5orf27;ZNF385B;VEGFC;UPP2;TRIM34;TNFAIP6;TMEM255A;TLR3;THBD;TBX3;TAP2;STEAP4;SPSB1;SLC1A1;SERPINE1;SAA1;S100A8;RNASE4;PHF15;PDGFRL;PADI2;NT5C3;NRN1;NPAS2;NEURL3;MT1M;MT1H;MAP3K14;MAB21L2;LRG1;IL1RN;IL17RB;IGFBP2;IFI27;HESX1;GPX2;GJA4;G6PC;FTSJD2;FNDC4;FFAR2;FCGR1A;CYP1B1;CXCL9;CXCL11;CX3CL1;CTCFL;CRP;CREB3L3;CMAHP;CLEC4E;CLEC4D;CFB;CES1;CD80;CCNA1;CCL8;CCL2;CCL19;C22orf28;C10orf10;BCL2L14;BATF2;AQP9;APOBEC3A;ANKRD22;ANGPTL1;AMPH;AHNAK2;ABTB2;Monocytes CHI3L1+ CYP27A1+;ABLIM3;MKX;C4orf33;ARG2;OASL;IRF7;ETV7;HLA-G
6,TRAFD1;NAPA;GEM;BCL3;PML;IFIT2;Macrophages CCL3+ CCL4+;ANKFY1;GCH1;HEG1;ATP10D;EHD4;PNPT1;ILCs;MICB;PI4K2B;B4GALT5;ST3GAL4;IFI6;APOL2;MVB12B;AKT3;MAFF;NFIL3;LPCAT1;RBCK1;CPT1A;OGFR;ACSL1;B2M;Immune Cycling cells;Macrophages Metallothionein;TREX1;RTP4;NDC80;TRIM21;NK cells KLRF1+ CD3G-
7,PMAIP1;CYTH1;PXK;TLK2;TRIM5;OAS3;OAS2;DDX58;TNFRSF10A;WHAMM;CDK17;NAMPT;SLC16A1;KIAA0040;AIM2;NCOA3;PPM1K;B cells;C9orf91;PRKD2;TDRD7;MX1;MB21D1;FUT4;B cells AICDA+ LRMP+;TRIM25;PUS1;SLC25A28;ETV6;JAK2;IFI30
8,BST2;GLRX;MT1F;WARS;Plasma cells;ISG20;CD38;COMMD3
9,TIMP1;ATF3;DUSP5;MCL1;PDK1;FNDC3B;ODC1;CDKN1A;IL6ST;UNC93B1;SCARB2;GALNT2;ZBP1;PMM2;CD9
10,TNFSF13B;UBE2L6;GBP1;SPATS2L;LAP3;TYMP;DC2 CD1D-;DC2 CD1D+;MAFB;Macrophages;MYD88;RNF19B;IFITM3;FAM46A;LGALS3;BLVRA;GCA;MT1G;ALDH1A1;LMO2;LIPA;CCR1;TFEC;SLC15A3;LGMN;P2RY6;SIRPA;TMEM51;RASSF4;SECTM1;MSR1;CD163;TCF7L2
11,EPSTI1;PARP9;SERPINB9;MCOLN2;ULK4;PTMA;RPL22;IFI35;DTX3L;ALYREF;IMPA2;SCO2;GAK;ADAMDEC1;BAG1;C15orf48;EXT1;PARP12;DC1;Mature DCs;IDO1;LAMP3;MYOF;C4orf32;GK
12,CD74;MARCKS;EIF3L;NCF1;SNN
