cluster_ID,genes
1,PLIN2;XAF1;PHF11;HES4;STAT1;MT1X;CRY1;GBP2;FKBP5;T cells CD4+ FOSB+;ARNTL;HLA-E;T cells Naive CD4+;Tregs;MASTL;OPTN;T cells CD4+ IL17A+;SMAD3;DDX60;MAP3K5;ISG15;IL1R1
2,CD69;SUN2;RBM25;TRIM38;TNFSF10;PIM3;PNRC1;ELF1;IRF2;ADAR;DCP1A;PFKFB3;TAGAP;HLA-F;TAP1;T cells OGT+;GBP5;JUNB;VMP1;TNFAIP3;DDX3X;CSRNP1;RGS1
3,DDIT4;SOCS1;SLFN5;ARHGEF3;HLA-B;IELs ID3+ ENTPD1+ (NK-like cells ID3+ ENTPD1+);FAM134B;HLA-C;ANXA2R;CCDC92;CCL4;CCL5;GZMB;T cells CD8+ KLRG1+;T cells CD8+
4,TXNIP;IFI16;RNF213;IFITM2;SP110;PSMB8;MAX;CHMP5;NMI;HLA-A;CCND3;PSMB9;LY6E;CCDC109B;RARRES3;CLEC2B;SAMHD1;VAMP5
5,CD74;MARCKS;EIF3L;NCF1;SNN
6,PLSCR1;CEBPD;UBE2L6;NAPA;TRIM14;GBP4;DTX3L;IFNGR1;GBP1;MYD88;RNF19B;TNFSF13B;IFITM3;SPATS2L;LAP3;EPSTI1
7,LMO2;LIPA;CCR1;TFEC;LGALS3;BLVRA;GCA;TYMP;DC2 CD1D-;DC2 CD1D+;MAFB;Macrophages;GLRX;MT1G;ALDH1A1;SLC15A3;LGMN;P2RY6;SIRPA;TMEM51;MSR1;CD163;TCF7L2;RASSF4
8,PTMA;RPL22;PARP9;SERPINB9;MCOLN2;ULK4;LPCAT1;GAK;ADAMDEC1;ALYREF;IMPA2;SCO2;C15orf48;EXT1;PARP12;DC1;Mature DCs;IDO1;LAMP3;MYOF;C4orf32;GK
9,PMAIP1;CYTH1;NAMPT;DDX58;TNFRSF10A;WHAMM;CDK17;TLK2;TRIM5;OAS3;OAS2;PRKD2;PXK;B cells;AIM2;KIAA0040;PPM1K;ETV6;JAK2;ACSL1;TDRD7;NCOA3;C9orf91;B cells AICDA+ LRMP+;TRIM25;MB21D1;IFI30
10,FAM46A;SPTLC2;B4GALT5;TRAFD1;PNPT1;GEM;BCL3;PML;IFIT2;GBP3;GCH1;HEG1;ATP10D;CPT1A;Macrophages CCL3+ CCL4+;ANKFY1;IFI6;APOL2;MVB12B;AKT3;IFI44;ILCs;IFI44L;MAFF;NFIL3;NK cells KLRF1+ CD3G-;PI4K2B
11,SLC16A1;ETV7;HLA-G;HSH2D;C4orf33;OASL;GBA;BTN3A3;TMEM140;STARD5;APOL1;IRF9;STAP1;IRF7;SLC25A30;ERLIN1;FZD5;Macrophages CXCL9+ CXCL10+;Macrophages LYVE1+;NOD2;Macrophages PLA2G2D+;Monocytes S100A8+ S100A9+;Neutrophils S100A8+ S100A9+;C1S;CD274;USP18;IFNLR1;LEPR;CXCL10;C5orf27;ZNF385B;VEGFC;UPP2;TRIM34;TNFAIP6;TMEM255A;TLR3;THBD;TBX3;TAP2;STEAP4;SPSB1;SLC1A1;SERPINE1;SAA1;S100A8;RNASE4;PHF15;PDGFRL;PADI2;NT5C3;NRN1;NPAS2;NEURL3;MT1M;MT1H;MAP3K14;MAB21L2;LRG1;IL1RN;IL17RB;IGFBP2;IFI27;HESX1;GPX2;GJA4;G6PC;FTSJD2;FNDC4;FFAR2;FCGR1A;CYP1B1;CXCL9;CXCL11;CX3CL1;CTCFL;CRP;CREB3L3;CMAHP;CLEC4E;CLEC4D;CFB;CES1;CD80;CCNA1;CCL8;CCL2;CCL19;C22orf28;C10orf10;BCL2L14;BATF2;AQP9;APOBEC3A;ANKRD22;ANGPTL1;AMPH;AHNAK2;ABTB2;Monocytes CHI3L1+ CYP27A1+;ABLIM3;MKX;ARG2;Mast cells;HELZ2;IL15RA;ENPP1;ADM;HERC6
12,BAG1;MT1F;B2M;IFI35;OGFR;RBCK1;Immune Cycling cells;Macrophages Metallothionein;IFIT3;RTP4;NDC80;TRIM21;FUT4;SLC25A28;PUS1;BUB1;ST3GAL4;IFIT1;TREX1;IFIT5;MICB;SAMD4A;SOCS2;MX1;RNF114;CASP7;SECTM1;EHD4;MTHFD2L;SERPING1;IL15
13,ATF3;WARS;IL6ST;TIMP1;DUSP5;MCL1;PDK1;FNDC3B;ODC1;CDKN1A;UNC93B1;SCARB2;GALNT2;ZBP1;PMM2;CD9
14,BST2;Plasma cells;ISG20;CD38;COMMD3
