cluster_ID,genes
1,STAT1;GBP2;ARNTL;GBP3;FKBP5;PLIN2;XAF1;PHF11;HES4;HLA-E;MT1X;CPT1A;OGFR;CRY1;MAP3K5;ISG15;DDX60;Tregs;MASTL;OPTN
2,CLEC2B;IRF2;DDIT4;SOCS1;SLFN5;T cells CD4+ FOSB+;GBP5;TAP1;T cells OGT+;ARHGEF3;HLA-B;SMAD3;FAM134B
3,PNRC1;ELF1;RBM25;TRIM38;TAGAP;HLA-F;CD69;SUN2;JUNB;RGS1;VMP1;TNFAIP3;DDX3X;CSRNP1;TNFSF10;PIM3;ADAR;DCP1A;PFKFB3;T cells Naive CD4+;CYTH1
4,TXNIP;IFI16;RNF213;IFITM2;SP110;PSMB8;MAX;CHMP5;HLA-A;CCND3;PSMB9;LY6E;CCDC109B;RARRES3;NMI
5,LAP3;TYMP;DC2 CD1D-;DC2 CD1D+;MAFB;Macrophages;LMO2;LIPA;BLVRA;GCA;CCR1;Macrophages CCL3+ CCL4+;SLC15A3;LGMN;P2RY6;SIRPA;TMEM51;RASSF4;SECTM1;MSR1;CD163;TCF7L2;SERPINB9;GAK;TFEC;C4orf32;ADAMDEC1;IMPA2;SCO2;C15orf48;DC1;IDO1;MYOF
6,SAMHD1;TRIM14;GBP4;IFNGR1;GBP1;MYD88;RNF19B;TNFSF13B;VAMP5;EPSTI1;PARP9;PTMA;NAPA;SPATS2L;IFITM3;PLSCR1;CEBPD;UBE2L6;DTX3L;ALYREF
7,CD74;MARCKS;EIF3L;NCF1;SNN;LGALS3;RPL22
8,TRAFD1;GEM;FAM46A;SPTLC2;B4GALT5;BCL3;PML;IFIT2;IL1R1;IFI44;ILCs;IFI44L;MVB12B;AKT3;IFI6;ANKFY1;APOL2;ATP10D;GCH1;HEG1;PNPT1;PI4K2B;HELZ2;IL15RA;MAFF;NFIL3
9,PMAIP1;NAMPT;TLK2;GK;MCOLN2;ULK4;PXK;KIAA0040;B cells;AIM2;DDX58;TNFRSF10A;WHAMM;TRIM5;OAS3;OAS2;ACSL1;TDRD7;ETV6;JAK2;IFI30;NCOA3;PPM1K;MB21D1;FUT4;B cells AICDA+ LRMP+;TRIM25;PUS1;SLC25A28
10,T cells CD4+ IL17A+;IRF7;OASL;ETV7;HLA-G;IRF9;STAP1;SLC25A30;ERLIN1;FZD5;Macrophages CXCL9+ CXCL10+;Macrophages LYVE1+;NOD2;Macrophages PLA2G2D+;Monocytes S100A8+ S100A9+;Neutrophils S100A8+ S100A9+;C1S;CD274;USP18;IFNLR1;LEPR;CXCL10;C5orf27;ZNF385B;VEGFC;UPP2;TRIM34;TNFAIP6;TMEM255A;TLR3;THBD;TBX3;TAP2;STEAP4;SPSB1;SLC1A1;SERPINE1;SAA1;S100A8;RNASE4;PHF15;PDGFRL;PADI2;NT5C3;NRN1;NPAS2;NEURL3;MT1M;MT1H;MAP3K14;MAB21L2;LRG1;IL1RN;IL17RB;IGFBP2;IFI27;HESX1;GPX2;GJA4;G6PC;FTSJD2;FNDC4;FFAR2;FCGR1A;CYP1B1;CXCL9;CXCL11;CX3CL1;CTCFL;CRP;CREB3L3;CMAHP;CLEC4E;CLEC4D;CFB;CES1;CD80;CCNA1;CCL8;CCL2;CCL19;C22orf28;C10orf10;BCL2L14;BATF2;AQP9;APOBEC3A;ANKRD22;ANGPTL1;AMPH;AHNAK2;ABTB2;Monocytes CHI3L1+ CYP27A1+;ABLIM3;MKX;Mast cells;ENPP1;ADM;HERC6
11,CDK17;PRKD2;IL6ST;SLC16A1;ZBP1;UNC93B1;GALNT2;CD9;HSH2D;C4orf33;ARG2;GBA;C9orf91;BTN3A3;TMEM140;STARD5;APOL1;PMM2
12,BAG1;PARP12;Mature DCs;LAMP3;EXT1;IFI35;MT1F;MT1G;Immune Cycling cells;Macrophages Metallothionein;ALDH1A1;TREX1;IFIT5;MICB;SAMD4A;SOCS2;MX1;EHD4;RNF114;CASP7;MTHFD2L;BUB1;SERPING1;IL15;ST3GAL4;IFIT1
13,ANXA2R;CCDC92;CCL4;IELs ID3+ ENTPD1+ (NK-like cells ID3+ ENTPD1+);GZMB;NK cells KLRF1+ CD3G-;CCL5;LPCAT1;RBCK1;B2M;RTP4;NDC80;TRIM21;HLA-C;T cells CD8+ KLRG1+;T cells CD8+;IFIT3
14,TIMP1;ATF3;DUSP5;MCL1;PDK1;FNDC3B;SCARB2;ODC1;CDKN1A
15,BST2;GLRX;WARS;Plasma cells;ISG20;CD38;COMMD3
