cluster_ID,genes
1,BST2;GLRX;Plasma cells;ISG20;CD38;COMMD3
2,TIMP1;ATF3;DUSP5;MCL1;PDK1;FNDC3B;SCARB2;ODC1;CDKN1A
3,HLA-C;CCL4;CCDC92;RTP4;IFIT3;CCL5;IELs ID3+ ENTPD1+ (NK-like cells ID3+ ENTPD1+);GZMB;NK cells KLRF1+ CD3G-;T cells CD8+ KLRG1+;T cells CD8+
4,MCOLN2;PXK;PMAIP1;T cells Naive CD4+;CYTH1;KIAA0040;B cells;AIM2;NCOA3;PPM1K;DDX58;TNFRSF10A;WHAMM;CDK17
5,DCP1A;PFKFB3;BCL3;GEM;SPTLC2;B4GALT5;GBP3;ATP10D;GCH1;HEG1;IFI44;ILCs;IFI6;ANKFY1;MVB12B;AKT3;MAFF;NFIL3
6,NAMPT;IL6ST;TLK2;GK;SLC16A1;CRY1;Tregs;MASTL;OPTN;T cells CD4+ IL17A+;MAP3K5;ISG15;DDX60;IL1R1
7,IRF9;ETV7;HLA-G;IRF7;OASL;SLC25A30;FZD5;Macrophages CXCL9+ CXCL10+;Macrophages LYVE1+;NOD2;Macrophages PLA2G2D+;Monocytes S100A8+ S100A9+;Neutrophils S100A8+ S100A9+;C1S;CD274;USP18;IFNLR1;LEPR;CXCL10;C5orf27;ZNF385B;VEGFC;UPP2;TRIM34;TNFAIP6;TMEM255A;TLR3;THBD;TBX3;TAP2;STEAP4;SPSB1;SLC1A1;SERPINE1;SAA1;S100A8;RNASE4;PHF15;PDGFRL;PADI2;NT5C3;NRN1;NPAS2;NEURL3;MT1M;MT1H;MAP3K14;MAB21L2;LRG1;IL1RN;IL17RB;IGFBP2;IFI27;HESX1;GPX2;GJA4;G6PC;FTSJD2;FNDC4;FFAR2;FCGR1A;CYP1B1;CXCL9;CXCL11;CX3CL1;CTCFL;CRP;CREB3L3;CMAHP;CLEC4E;CLEC4D;CFB;CES1;CD80;CCNA1;CCL8;CCL2;CCL19;C22orf28;C10orf10;BCL2L14;BATF2;AQP9;APOBEC3A;ANKRD22;ANGPTL1;AMPH;AHNAK2;ABTB2;Monocytes CHI3L1+ CYP27A1+;ABLIM3;MKX;HERC6;Mast cells
8,ZBP1;UNC93B1;GALNT2;CD9;PRKD2;MX1;HSH2D;C4orf33;ARG2;GBA;C9orf91;BTN3A3;TMEM140;STARD5;APOL1;PMM2;STAP1
9,ETV6;JAK2;IFI30;MB21D1;FUT4;TRIM25;PUS1;SLC25A28;EXT1;PNPT1;MICB;PI4K2B;OAS2;TRIM5;OAS3;B cells AICDA+ LRMP+;ERLIN1;IFI44L;HELZ2;IL15RA;ENPP1;ADM;APOL2
10,LPCAT1;GAK;ADAMDEC1;CPT1A;OGFR;RBCK1;ACSL1;TDRD7;NDC80;TRIM21;Macrophages CCL3+ CCL4+;ST3GAL4;PML;IFIT2
11,WARS;BAG1;MT1F;B2M;MT1G;Immune Cycling cells;Macrophages Metallothionein;ALDH1A1;TREX1;IFIT5;SAMD4A;SOCS2;IFIT1;EHD4;RNF114;CASP7;SECTM1;MTHFD2L;BUB1;SERPING1;IL15
12,PTMA;RPL22;SERPINB9;ULK4;C4orf32;ALYREF;IMPA2;C15orf48;SCO2;PARP12;DC1;Mature DCs;IDO1;LAMP3;MYOF;IFI35
13,LMO2;LIPA;GCA;TYMP;DC2 CD1D-;DC2 CD1D+;MAFB;Macrophages;CCR1;TFEC;SLC15A3;LGMN;P2RY6;SIRPA;TMEM51;MSR1;CD163;TCF7L2;RASSF4
14,PLSCR1;CEBPD;UBE2L6;IFNGR1;RNF19B;GBP1;TNFSF13B;NAPA;IFITM3;FAM46A;SPATS2L;MYD88;BLVRA;LAP3;LGALS3
15,CD74;MARCKS;EIF3L;NCF1;SNN
16,TXNIP;IFI16;PSMB8;RNF213;IFITM2;HLA-A;CCND3;PSMB9;PNRC1;SP110
17,SAMHD1;VAMP5;EPSTI1;TRIM14;GBP4;DTX3L;STAT1;PARP9;PHF11;GBP2;FKBP5
18,CHMP5;MAX;NMI;ANXA2R;RARRES3;MT1X;PLIN2;XAF1;HES4
19,CLEC2B;TAP1;T cells OGT+;ARHGEF3;T cells CD4+ FOSB+;GBP5;HLA-B;FAM134B;TAGAP;HLA-F;LY6E;CCDC109B;TRAFD1;ARNTL;HLA-E;ADAR
20,ELF1;DDIT4;SOCS1;SLFN5;IRF2;CD69;SUN2;RBM25;TRIM38;SMAD3;TNFSF10;PIM3;JUNB;VMP1;TNFAIP3;DDX3X;CSRNP1;RGS1
