cluster_ID,genes
1,GBP4;PSMB9;ISG15;CHMP5;NMI
2,LY6E;IFI27;HLA-F;VAMP5;PSMB8;TAP1
3,IFITM3;IFIT1;TRIM38;PNPT1;ETV6;PARP12;ABLIM3;MTHFD2L;Endothelial cells DARC+;LRG1;SP110;USP18;MAFF;UBE2L6;SIRPA;PARP9;DDX58;VEGFC;RGS1;ATP10D;HELZ2;CRY1;PFKFB3;PUS1;TAGAP
4,LGMN;DDX3X;IL15;GLRX;TREX1;ALYREF;OAS2;SERPINE1;IDO1;LPCAT1;PRKD2;CPT1A;IFNGR1;ERLIN1;WHAMM;NPAS2;PDK1;RNF19B;TNFRSF10A;P2RY6;MYOF;SLC16A1;BAG1
5,THBD;ANXA2R;Endothelial cells CD36+;IGFBP2;CYTH1;PIM3;XAF1;ELF1;SOCS2;EHD4;HEG1;LMO2;SLFN5;C4orf32;ARHGEF3;SPTLC2;CX3CL1;IFI44L;DUSP5;GAK;PML;CDK17;TRIM25;PLSCR1;IFI6
6,CD74;MARCKS;IFI16;IFITM2;TNFSF10;CLEC2B
7,CD9;TBX3;SERPING1;FNDC3B;MT1X;SCARB2;HES4;GBP2;RBM25;OGFR;SAMHD1;GEM;PNRC1;BLVRA;GBP1;Myofibroblasts HHIP+ NPNT+;Myofibroblasts GREM1+ GREM2+;CES1;AHNAK2
8,ATF3;STEAP4;NAPA;IFIT2;NCOA3;TRIM5;RNF114;DDIT4;VMP1;TNFAIP6;PXK;GALNT2;ANKFY1;TCF7L2;CCDC92;HLA-B;DCP1A;PPM1K;ST3GAL4;SERPINB9;SLC15A3;Glial cells;RASSF4;FAM134B;MT1M;SNN;IRF2;TDRD7;HERC6;IFIT5;SAMD4A;CASP7
9,AKT3;SUN2;ADAR;TXNIP;GCA;SLC25A28;LGALS3;ALDH1A1;HLA-E;CCND3;NRN1;C10orf10;TMEM140;IFIT3;Pericytes HIGD1B+ STEAP4+;MX1;GJA4;DDX60;LIPA;IFI44;CCDC109B;LEPR;MAX;Endothelial cells LTC4S+ SEMA3G+;DTX3L;CCL4
10,MYD88;TLK2;IMPA2;SPSB1;Pericytes RERGL+ NTRK2+;ULK4;FKBP5;FUT4;ACSL1;ABTB2;IRF7;FZD5;OAS3;Stromal Cycling cells;CCL5;SLC25A30;CD38;BTN3A3;Fibroblasts SFRP2+ SLPI+;RTP4;SLC1A1;TRAFD1;EXT1;PMM2;APOL2;FNDC4;SECTM1;RNASE4;MASTL;NDC80;C4orf33;BATF2;MT1F;ARG2;TMEM255A;MICB;CD163;C9orf91;PTMA;TRIM14;GCH1;CXCL10;GK;CFB;B2M;STARD5;ZNF385B;ZBP1;UPP2;TRIM34;TFEC;TAP2;STAP1;SAA1;S100A8;PHF15;PADI2;OASL;NT5C3;NOD2;NEURL3;NCF1;MT1H;MT1G;MSR1;MKX;MCOLN2;MAP3K14;LAMP3;IL1RN;IL17RB;IFNLR1;HSH2D;HLA-G;HESX1;GZMB;GPX2;G6PC;FTSJD2;FCGR1A;CXCL9;CXCL11;CTCFL;CRP;CREB3L3;CMAHP;CLEC4E;CLEC4D;CD80;CD274;CCR1;CCNA1;C5orf27;C22orf28;C15orf48;BUB1;BCL2L14;AQP9;APOBEC3A;AIM2;ANKRD22
11,LAP3;CDKN1A;KIAA0040;PLIN2;IRF9;EPSTI1;CD69;NAMPT;TNFAIP3;SOCS1;BCL3;TMEM51
12,MAB21L2;ANGPTL1;EIF3L;RNF213;MAP3K5;SMAD3;AMPH;IL15RA;ISG20;Fibroblasts KCNN3+ LY6H+;RPL22;NFIL3;TNFSF13B
13,BST2;Fibroblasts NPY+ SLITRK6+;ODC1;OPTN;STAT1;WARS;RBCK1;APOL1;PMAIP1;GBP5;IFI35;Inflammatory fibroblasts IL11+ CHI3L1+;JAK2;ADM;GBP3;ETV7
14,SPATS2L;B4GALT5;HLA-C;HLA-A;ARNTL;ENPP1;PI4K2B;GBA;MVB12B;MB21D1;COMMD3;UNC93B1;CYP1B1;PHF11;CSRNP1;FFAR2;TLR3;SCO2;TRIM21;IFI30;FAM46A;Fibroblasts SMOC2+ PTGIS+;PDGFRL
15,CEBPD;TIMP1;RARRES3;IL1R1;TYMP;JUNB;MCL1;MAFB
16,C1S;ADAMDEC1;Activated fibroblasts CCL19+ ADAMADEC1+;Fibroblasts ADAMDEC1+;CCL2;IL6ST;CCL19;CCL8
