cluster_ID,genes
1,Endothelial cells CD36+;IGFBP2;CCDC109B;LEPR;MAX;Endothelial cells LTC4S+ SEMA3G+;IFI44;LIPA;CYTH1;THBD;ANXA2R;PIM3;XAF1;ELF1;SOCS2;EHD4;HEG1;LMO2;SLFN5;C4orf32;IFI6;IFI44L;DUSP5;GAK;PML;LGMN;LPCAT1;ARHGEF3;SPTLC2;CX3CL1;TRIM38;PNPT1;ETV6;SLC16A1;PARP12;WHAMM;TRIM25;MTHFD2L;Endothelial cells DARC+;PRKD2;CDK17;CPT1A;IFNGR1;ERLIN1;TREX1
2,AKT3;ADAR;SUN2;HLA-E;CCND3;NRN1;C10orf10;TMEM140;IFIT3;IFI27;HLA-F;VAMP5;PSMB8;TAP1;GBP4;PSMB9
3,CD74;MARCKS;IFI16;IFITM2;TNFSF10;CLEC2B;LY6E;PLSCR1
4,HES4;GBP2;SAMHD1;GEM;PNRC1;BLVRA;GBP1;TXNIP;RBM25;OGFR;ANGPTL1;SMAD3;Myofibroblasts HHIP+ NPNT+;Myofibroblasts GREM1+ GREM2+;CES1;AHNAK2;MYD88;TLK2;SPSB1
5,DDIT4;LAP3;CHMP5;STEAP4;NMI;SLC25A28;NAPA;NCOA3;Pericytes HIGD1B+ STEAP4+;IFIT2;DDX3X;MX1;GJA4;DDX60;IL15;TRIM5;ALYREF;RNF114
6,ALDH1A1;LGALS3;GCA;DTX3L;CCDC92;DCP1A;PPM1K;HLA-B;HLA-C;VMP1;TNFAIP6;RNF213;ANKFY1;TCF7L2;PXK;GALNT2;MAP3K5;ST3GAL4;SERPINB9;SLC15A3;Glial cells;RASSF4;FAM134B;MT1M;SNN;IRF2;TDRD7;HERC6;IFIT5;SAMD4A;CASP7;IRF7
7,B4GALT5;MYOF;FAM46A;Fibroblasts SMOC2+ PTGIS+;PDGFRL;HLA-A;PI4K2B;GBA;MVB12B;MB21D1;ARNTL;ENPP1;COMMD3;UNC93B1;CYP1B1;PHF11;CSRNP1;FFAR2;TLR3;SCO2;TRIM21;IFI30
8,CDKN1A;KIAA0040;PLIN2;IRF9;EPSTI1;CD69;NAMPT;TNFAIP3;SOCS1;BCL3;TMEM51;Fibroblasts KCNN3+ LY6H+;TNFSF13B;TRAFD1;OAS2;EXT1;PMM2;TNFRSF10A;P2RY6;SERPINE1;IDO1;Pericytes RERGL+ NTRK2+;ULK4;AMPH;C4orf33;IMPA2;FKBP5;FUT4;ACSL1;ABTB2;Fibroblasts SFRP2+ SLPI+;RTP4;SLC1A1;C9orf91;PTMA;APOL2;FNDC4;SECTM1;RNASE4;MASTL;NDC80;BATF2;MT1F;ARG2;TMEM255A;MICB;CD163;Stromal Cycling cells;CCL5;SLC25A30;CD38;TRIM14;GCH1;CXCL10;GK;CFB;B2M;STARD5;ZNF385B;ZBP1;UPP2;TRIM34;TFEC;TAP2;STAP1;SAA1;S100A8;PHF15;PADI2;OASL;NT5C3;NOD2;NEURL3;NCF1;MT1H;MT1G;MSR1;MKX;MCOLN2;MAP3K14;LAMP3;IL1RN;IL17RB;IFNLR1;HSH2D;HLA-G;HESX1;GZMB;GPX2;G6PC;FTSJD2;FCGR1A;CXCL9;CXCL11;CTCFL;CRP;CREB3L3;CMAHP;CLEC4E;CLEC4D;CD80;CD274;CCR1;CCNA1;C5orf27;C22orf28;C15orf48;BUB1;BCL2L14;AQP9;APOBEC3A;AIM2;ANKRD22
9,MAFF;UBE2L6;SIRPA;VEGFC;ATP10D;RGS1;CCL4;PARP9;FZD5;SP110;ABLIM3;LRG1;NPAS2;CRY1;PDK1;RNF19B;DDX58;USP18;OAS3;BTN3A3;HELZ2;PFKFB3;PUS1;TAGAP;IFIT1;IFITM3;IL15RA;ISG20;RPL22;NFIL3
10,CD9;TBX3;SERPING1;FNDC3B;MT1X;SCARB2;ATF3;SPATS2L
11,ISG15;WARS;BST2;Fibroblasts NPY+ SLITRK6+;ODC1;OPTN;STAT1;BAG1;GLRX;RBCK1;APOL1;PMAIP1;GBP5;IFI35;Inflammatory fibroblasts IL11+ CHI3L1+;JAK2;ADM;GBP3;ETV7
12,CEBPD;TIMP1;RARRES3;IL1R1;TYMP;JUNB;MCL1;MAFB
13,C1S;ADAMDEC1;MAB21L2;EIF3L;Activated fibroblasts CCL19+ ADAMADEC1+;Fibroblasts ADAMDEC1+;CCL2;IL6ST;CCL19;CCL8
