cluster_ID,genes
1,SOCS1;ELF1;CCND3;CCDC109B;CD69;DDIT4;GBP2;Tregs;FAM134B;T cells Naive CD4+;PNRC1;HLA-A;RARRES3;SUN2;SLFN5
2,PSMB9;HLA-F;T cells CD4+ FOSB+;IELs ID3+ ENTPD1+ (NK-like cells ID3+ ENTPD1+);ANXA2R;HLA-C;HLA-B;OPTN;ARHGEF3;T cells OGT+;GBP5;IRF9;GZMB;TNFAIP3;TAGAP;CCL5;T cells CD8+;T cells CD8+ KLRG1+;LY6E;STAT1;RNF213;CCL4
3,TIMP1;BST2;RGS1;VMP1;CHMP5;MCL1;JUNB;IFITM2;CSRNP1;ALDH1A1;TNFSF10;FAM46A;PLIN2
4,EIF3L;NCF1;PMAIP1;B cells;SP110;Immune Cycling cells;ODC1;STAP1;PXK;NCOA3;AIM2;B cells AICDA+ LRMP+;PUS1
5,ISG20;DUSP5;Plasma cells;CD38;HSH2D;COMMD3;PDK1;ZBP1;FNDC3B
6,C15orf48;SCO2;OGFR;IMPA2;WARS;MYD88;UBE2L6;IRF7;SPTLC2;Monocytes S100A8+ S100A9+;C4orf32;IFI27;LMO2;EHD4;ALYREF;TREX1;TRIM25
7,TXNIP;FKBP5;UNC93B1;IFI44L;IFI44;DDX3X;PFKFB3;XAF1;SIRPA;RNF114;THBD;CCL2;CLEC4E;Macrophages LYVE1+;BCL3;CCL8;CYP1B1
8,RPL22;PTMA;ENPP1;GK;MAX;HES4;B4GALT5;CPT1A;C4orf33;IFIT1;IFIT5;CCDC92;IL1R1;CDK17;PNPT1;DCP1A;SAMD4A;CD9;Mast cells
9,ADAR;LPCAT1;OAS2;MX1;NAPA;PARP12;PARP9;MVB12B;FCGR1A;SLC16A1;GBA;OAS3;DTX3L;PML;TCF7L2;IFIT3;TMEM51;TLK2;ATP10D;CRY1;IFIT2;TMEM140;Macrophages PLA2G2D+;MB21D1;HEG1;C10orf10;TDRD7;USP18
10,RBM25;PPM1K;GCH1;PMM2;PI4K2B;CREB3L3;GBP3;ARNTL;GAK;WHAMM;PHF11;T cells CD4+ IL17A+;NK cells KLRF1+ CD3G-;SMAD3;AKT3;KIAA0040;PRKD2;DDX60;Neutrophils S100A8+ S100A9+;ANKFY1;TRIM21;SLC25A28;C1S;ADM;LEPR;Monocytes CHI3L1+ CYP27A1+;APOL1;STARD5;GALNT2;MT1M;BTN3A3;MAP3K5;EXT1;SLC25A30;RTP4;DDX58;HESX1;NFIL3;OASL;MTHFD2L;HELZ2;SPSB1;ETV7;FUT4;HERC6;ERLIN1;TNFRSF10A;MICB;B2M;ULK4;IL15RA;ST3GAL4;IFNLR1;ZNF385B;VEGFC;UPP2;TRIM34;TNFAIP6;TMEM255A;TLR3;TBX3;TAP2;STEAP4;SLC1A1;SERPINE1;SAA1;S100A8;RNASE4;PHF15;PDGFRL;PADI2;NT5C3;NRN1;NPAS2;NOD2;NEURL3;NDC80;MYOF;MKX;MASTL;MAP3K14;MAB21L2;LRG1;IL1RN;IL17RB;IGFBP2;HLA-G;GPX2;GJA4;G6PC;FZD5;FTSJD2;FNDC4;FFAR2;CXCL11;CX3CL1;CTCFL;CRP;CMAHP;CLEC4D;CFB;CES1;CD80;CCNA1;C5orf27;C22orf28;BUB1;BATF2;ARG2;AQP9;APOBEC3A;ANKRD22;ANGPTL1;AMPH;AHNAK2;ABLIM3;ABTB2
11,EPSTI1;SNN;GBP4;CCL19;PSMB8;TAP1;ETV6;SERPINB9;IL15;IDO1;Mature DCs;LAMP3;BCL2L14;TRIM38;DC1;CXCL10;C9orf91;TRIM5;CXCL9
12,IFI30;GBP1;SLC15A3;CDKN1A;CYTH1;ACSL1;IL6ST;PIM3;RBCK1;NMI;ILCs;SOCS2;IRF2;MCOLN2;TRIM14;JAK2;Macrophages CXCL9+ CXCL10+;RNF19B;GEM;CASP7;TRAFD1;MAFF;APOL2;CD274
13,IFI16;IFI35;ISG15;HLA-E;CLEC2B;IFI6;LIPA;P2RY6;CCR1;SECTM1;VAMP5;LGMN;MAFB;CD163;MSR1;SERPING1;SCARB2;Macrophages CCL3+ CCL4+;MT1X;GLRX;Macrophages Metallothionein;MT1H;TFEC;MT1F;BAG1;ADAMDEC1
14,CD74;GCA;MT1G;DC2 CD1D-;DC2 CD1D+;PLSCR1;IFITM3;CEBPD;Macrophages;SAMHD1;MARCKS;TYMP;IFNGR1;TNFSF13B;LGALS3;ATF3;LAP3;RASSF4;NAMPT;SPATS2L;BLVRA
