cluster_ID,genes
1,BST2;IFI16;IFI35;IFI6;LIPA;P2RY6;CCR1;SECTM1;ISG15;HLA-E;CLEC2B;MT1X;GLRX;Macrophages Metallothionein;MT1H;TFEC;MT1F;OAS2;BAG1;ADAMDEC1;VAMP5;LGMN;MAFB;CD163;MSR1;SERPING1;SCARB2;UNC93B1;Macrophages CCL3+ CCL4+;IFI44L
2,CD74;GCA;MT1G;DC2 CD1D-;DC2 CD1D+;PLSCR1;IFITM3;CEBPD;Macrophages;SAMHD1;SPATS2L;BLVRA;MARCKS;TYMP;IFNGR1;TNFSF13B;EPSTI1;SNN;LGALS3;ATF3;LAP3;RASSF4;NAMPT
3,TIMP1;VMP1;CHMP5;IFI27;MCL1;JUNB;IFITM2;CSRNP1;ALDH1A1;RNF114;TNFSF10;FAM46A;PLIN2;B4GALT5;HES4;CD9;Mast cells
4,SOCS1;ELF1;CCND3;CCDC109B;CD69;DDIT4
5,ISG20;DUSP5;Plasma cells;CD38;HSH2D;COMMD3;PDK1;ZBP1;FNDC3B
6,PNRC1;GBP2;Tregs;FAM134B;T cells CD4+ FOSB+;SUN2;SLFN5;ANXA2R;HLA-B;OPTN;ARHGEF3;HLA-A;RARRES3;TXNIP;FKBP5;RPL22;T cells Naive CD4+;RBM25
7,RGS1;PSMB9;HLA-F;RBCK1;LY6E;STAT1;RNF213;CCL4;IELs ID3+ ENTPD1+ (NK-like cells ID3+ ENTPD1+);T cells OGT+;GBP5;IRF9;GZMB;MAX;TNFAIP3;HLA-C;TAGAP;CCL5;T cells CD8+;T cells CD8+ KLRG1+
8,SLC15A3;ETV6;IFI30;CDKN1A;CYTH1;ACSL1;IL6ST;IRF2;NMI;ILCs;SOCS2;TRIM14;JAK2;CASP7;TRAFD1;MAFF;APOL2;CD274;PSMB8;TAP1;TRIM38;DC1;CXCL10;SERPINB9;IL15;IDO1;Mature DCs;LAMP3;BCL2L14;PIM3;GBP4;CCL19;TRIM5;C9orf91;Macrophages CXCL9+ CXCL10+;CXCL9;RNF19B
9,C15orf48;OGFR;IMPA2;WARS;MYD88;C4orf32;LMO2;NAPA;MX1;TRIM25;PARP12;EHD4;ALYREF;TREX1;ATP10D;GBP1;IRF7;SPTLC2;Monocytes S100A8+ S100A9+;LPCAT1;IFIT1;IFIT2;IFIT3;TMEM51;UBE2L6;SCO2;THBD;IFI44;DDX3X;CCL2;CLEC4E;Macrophages LYVE1+;BCL3;CCL8;CYP1B1;PFKFB3;XAF1;SIRPA;DTX3L;PARP9;MVB12B;FCGR1A;GBA;PML;ANKFY1;CPT1A;C4orf33;OAS3;GK
10,PTMA;ENPP1;IFIT5;CCDC92;IL1R1;PPM1K;ADAR;MCOLN2;GCH1;PMM2;PI4K2B;CREB3L3;HELZ2;CRY1;GEM;GBP3;ARNTL;GAK;WHAMM;CDK17;PNPT1;DCP1A;SAMD4A;SPSB1;TCF7L2;GALNT2;MT1M;BTN3A3;MAP3K5;EXT1;SLC25A30;PHF11;T cells CD4+ IL17A+;NK cells KLRF1+ CD3G-;SMAD3;AKT3;KIAA0040;PRKD2;DDX60;Neutrophils S100A8+ S100A9+;C1S;ADM;LEPR;APOL1;STARD5;TRIM21;SLC25A28;HESX1;NFIL3;OASL;MTHFD2L;RTP4;DDX58;ETV7;FUT4;HERC6;ERLIN1;TNFRSF10A;MICB;B2M;ULK4;IL15RA;ST3GAL4;IFNLR1;ZNF385B;VEGFC;UPP2;TRIM34;TNFAIP6;TMEM255A;TLR3;TBX3;TAP2;STEAP4;SLC1A1;SERPINE1;SAA1;S100A8;RNASE4;PHF15;PDGFRL;PADI2;NT5C3;NRN1;NPAS2;NOD2;NEURL3;NDC80;MYOF;MKX;MASTL;MAP3K14;MAB21L2;LRG1;IL1RN;IL17RB;IGFBP2;HLA-G;GPX2;GJA4;G6PC;FZD5;FTSJD2;FNDC4;FFAR2;CXCL11;CX3CL1;CTCFL;CRP;CMAHP;CLEC4D;CFB;CES1;CD80;CCNA1;C5orf27;C22orf28;BUB1;BATF2;ARG2;AQP9;APOBEC3A;ANKRD22;ANGPTL1;AMPH;AHNAK2;ABLIM3;ABTB2;Macrophages PLA2G2D+;TLK2;MB21D1;HEG1;TMEM140;SLC16A1;C10orf10;Monocytes CHI3L1+ CYP27A1+;TDRD7;USP18
11,EIF3L;NCF1;PMAIP1;B cells;SP110;Immune Cycling cells;ODC1;STAP1;PXK;NCOA3;AIM2;B cells AICDA+ LRMP+;PUS1
