cluster_ID,genes
1,PSMB8;TAP1;SERPINB9;IL15;IDO1;Mature DCs;LAMP3;BCL2L14;CCL19
2,SLC15A3;ETV6;IFI30;GBP4;GBP1;TRIM14;JAK2;CDKN1A;CYTH1;ACSL1;IL6ST
3,TRIM5;C9orf91;Macrophages CXCL9+ CXCL10+;CXCL9;RNF19B;CASP7;TRAFD1;MAFF;APOL2;CD274;SOCS2;CRY1;GEM;ARNTL;PPM1K
4,RGS1;PIM3;RBCK1;NMI;ILCs;CSRNP1
5,TNFSF10;FAM46A;PLIN2;PTMA;MAX;HES4;B4GALT5;CPT1A;C4orf33;IFIT1;CDK17;PNPT1;CCDC92;IL1R1;CD9;Mast cells
6,PNRC1;HLA-F;HLA-A;RARRES3;SUN2;SLFN5;LY6E;RNF213;CCL4;T cells CD4+ FOSB+;IELs ID3+ ENTPD1+ (NK-like cells ID3+ ENTPD1+);ANXA2R;HLA-C;HLA-B;OPTN;ARHGEF3;FAM134B;T cells OGT+;IRF9;GZMB;TNFAIP3;TAGAP;CCL5;T cells CD8+;T cells CD8+ KLRG1+
7,SOCS1;ELF1;CCND3;CCDC109B;CD69;T cells Naive CD4+;GBP2;Tregs;DDIT4
8,EIF3L;NCF1;PMAIP1;B cells;STAP1;PXK;B cells AICDA+ LRMP+;NCOA3;AIM2;Immune Cycling cells;ODC1;SP110
9,PSMB9;RPL22;C15orf48;TRIM38;OGFR;IMPA2;WARS;MYD88;UBE2L6;DC1;CXCL10;ENPP1;GK
10,IRF7;PFKFB3;XAF1;SPTLC2;Monocytes S100A8+ S100A9+;RBM25;NAPA;PARP9;MVB12B;FCGR1A;SLC16A1;MB21D1;IFIT2;TDRD7;TMEM140;GBA;OAS3;ATP10D;DDX60;Neutrophils S100A8+ S100A9+;HESX1;NFIL3;PML;ANKFY1;TRIM21;C1S;ADM;LEPR;STAT1;IFIT3;TMEM51;SIRPA;DTX3L;TCF7L2
11,IFIT5;C10orf10;USP18;Monocytes CHI3L1+ CYP27A1+;GALNT2;MT1M;BTN3A3;OASL;MTHFD2L;PHF11;GBP5;T cells CD4+ IL17A+;NK cells KLRF1+ CD3G-;GBP3;GAK;WHAMM;DCP1A;SAMD4A;SPSB1;SMAD3;AKT3;KIAA0040;PRKD2;RTP4;DDX58;APOL1;STARD5;HELZ2;SLC25A28;MAP3K5;EXT1;SLC25A30;ETV7;FUT4;HERC6;ERLIN1;TNFRSF10A;MICB;B2M;ULK4;IL15RA;ST3GAL4;IFNLR1;ZNF385B;VEGFC;UPP2;TRIM34;TNFAIP6;TMEM255A;TLR3;TBX3;TAP2;STEAP4;SLC1A1;SERPINE1;SAA1;S100A8;RNASE4;PHF15;PDGFRL;PADI2;NT5C3;NRN1;NPAS2;NOD2;NEURL3;NDC80;MYOF;MKX;MASTL;MAP3K14;MAB21L2;LRG1;IL1RN;IL17RB;IGFBP2;HLA-G;GPX2;GJA4;G6PC;FZD5;FTSJD2;FNDC4;FFAR2;CXCL11;CX3CL1;CTCFL;CRP;CMAHP;CLEC4D;CFB;CES1;CD80;CCNA1;C5orf27;C22orf28;BUB1;BATF2;ARG2;AQP9;APOBEC3A;ANKRD22;ANGPTL1;AMPH;AHNAK2;ABLIM3;ABTB2
12,IRF2;ADAR;LPCAT1;MCOLN2;PUS1;TREX1;TLK2;EHD4;ALYREF;PARP12;MX1;TRIM25;HEG1;GCH1;PMM2;PI4K2B;CREB3L3
13,ISG20;DUSP5;Plasma cells;CD38;HSH2D;COMMD3;PDK1;ZBP1;FNDC3B
14,TIMP1;BST2;ALDH1A1;MCL1;JUNB;IFITM2
15,VMP1;CHMP5;IFI27;C4orf32;LMO2;SCO2
16,TXNIP;FKBP5;UNC93B1;RNF114;IFI44L;IFI44;DDX3X;THBD;CCL2;CLEC4E;Macrophages LYVE1+;BCL3;CCL8;CYP1B1
17,CD74;GCA;MARCKS;TYMP;IFNGR1;TNFSF13B;LAP3;RASSF4;MT1G;DC2 CD1D-;DC2 CD1D+;EPSTI1;SNN;LGALS3;ATF3;SPATS2L;BLVRA
18,IFI16;IFI35;MT1X;Macrophages Metallothionein;MT1H;TFEC;MT1F;HLA-E;CLEC2B;ISG15;OAS2;BAG1;Macrophages PLA2G2D+;ADAMDEC1
19,PLSCR1;IFITM3;CEBPD;Macrophages;SAMHD1;IFI6;NAMPT;CCR1;LIPA;SECTM1;GLRX;P2RY6;VAMP5;LGMN;MAFB;CD163;MSR1;SERPING1;SCARB2;Macrophages CCL3+ CCL4+
