cluster_ID,genes
1,CD74;GCA;MT1G;DC2 CD1D-;DC2 CD1D+;PLSCR1;IFITM3;CEBPD;Macrophages;SAMHD1;TIMP1;MARCKS;TYMP;IFNGR1;TNFSF13B;LGALS3;ATF3;LAP3;RASSF4;NAMPT;SPATS2L;BLVRA
2,BST2;IFI6;LIPA;P2RY6;CCR1;SECTM1;VAMP5;LGMN;MAFB;CD163;MSR1;SERPING1;SCARB2;Macrophages CCL3+ CCL4+;IFI16;IFI35;ISG15;HLA-E;CLEC2B;MT1X;GLRX;Macrophages Metallothionein;MT1H;TFEC;MT1F;BAG1;ADAMDEC1
3,VMP1;MCL1;RGS1;JUNB;IFITM2;SOCS1;ELF1;CD69;DDIT4
4,CCND3;CCDC109B;PNRC1;HLA-F;T cells CD4+ FOSB+;IELs ID3+ ENTPD1+ (NK-like cells ID3+ ENTPD1+);T cells OGT+;ANXA2R;HLA-C;HLA-B;OPTN;ARHGEF3;GBP2;Tregs;FAM134B;HLA-A;RARRES3;SUN2;SLFN5;T cells Naive CD4+;RBM25;PSMB9;LY6E;RNF213;CCL4;TNFAIP3;TAGAP;CCL5;T cells CD8+;T cells CD8+ KLRG1+
5,EIF3L;NCF1;PMAIP1;B cells;SP110;ISG20;Plasma cells;CD38;Immune Cycling cells;ODC1;STAP1;PXK;NCOA3;AIM2;B cells AICDA+ LRMP+;PUS1
6,PSMB8;TAP1;TRIM38;DC1;CXCL10;SERPINB9;IL15;IDO1;Mature DCs;LAMP3;BCL2L14;CCL19;C9orf91;TRIM5;CXCL9
7,EPSTI1;SNN;GBP4;SLC15A3;ETV6;IFI30;GBP1;TRIM14;CDKN1A;CYTH1;ACSL1;IL6ST
8,IRF2;NMI;ILCs;SOCS2;CRY1;CASP7;TRAFD1;MAFF;APOL2;CD274;MCOLN2;JAK2;Macrophages CXCL9+ CXCL10+;RNF19B;GEM;ARNTL;PIM3;RBCK1;PPM1K;DUSP5
9,CHMP5;IFI27;C4orf32;LMO2;EHD4;ALYREF;TREX1;MX1;TRIM25;C15orf48;SCO2;OGFR;IMPA2;WARS;MYD88;UBE2L6;IRF7
10,TXNIP;FKBP5;ALDH1A1;RNF114;UNC93B1;IFI44L;IFI44;DDX3X;PFKFB3;XAF1;SIRPA;SPTLC2;THBD;CCL2;CLEC4E;Macrophages LYVE1+;BCL3;CCL8;CYP1B1
11,TNFSF10;FAM46A;PLIN2;CSRNP1;MAX;HES4;B4GALT5;CPT1A;C4orf33;IFIT1;CDK17;PNPT1;CD9;Mast cells;RPL22;PTMA;ENPP1;CCDC92;IL1R1
12,ADAR;STAT1;IFIT3;TMEM51;TLK2;ATP10D;OAS3;GBA;PML;ANKFY1;DTX3L;TCF7L2;LPCAT1;OAS2;IFIT2;TMEM140;Macrophages PLA2G2D+;MB21D1;HEG1;C10orf10;TDRD7;USP18;NAPA;PARP12;PARP9;MVB12B;FCGR1A;SLC16A1;Monocytes S100A8+ S100A9+
13,HSH2D;COMMD3;PDK1;ZBP1;FNDC3B;GALNT2;GK;IFIT5;DCP1A;SAMD4A;SPSB1;DDX60;Neutrophils S100A8+ S100A9+;C1S;ADM;LEPR;Monocytes CHI3L1+ CYP27A1+;APOL1;STARD5;TRIM21;SLC25A28;MT1M;BTN3A3;MAP3K5;EXT1;SLC25A30;HESX1;NFIL3;OASL;MTHFD2L;RTP4;DDX58;ETV7;FUT4;HERC6;ERLIN1;TNFRSF10A;MICB;B2M;ULK4;IL15RA;ST3GAL4;IFNLR1;ZNF385B;VEGFC;UPP2;TRIM34;TNFAIP6;TMEM255A;TLR3;TBX3;TAP2;STEAP4;SLC1A1;SERPINE1;SAA1;S100A8;RNASE4;PHF15;PDGFRL;PADI2;NT5C3;NRN1;NPAS2;NOD2;NEURL3;NDC80;MYOF;MKX;MASTL;MAP3K14;MAB21L2;LRG1;IL1RN;IL17RB;IGFBP2;HLA-G;GPX2;GJA4;G6PC;FZD5;FTSJD2;FNDC4;FFAR2;CXCL11;CX3CL1;CTCFL;CRP;CMAHP;CLEC4D;CFB;CES1;CD80;CCNA1;C5orf27;C22orf28;BUB1;BATF2;ARG2;AQP9;APOBEC3A;ANKRD22;ANGPTL1;AMPH;AHNAK2;ABLIM3;ABTB2;PHF11;GBP5;IRF9;GZMB;T cells CD4+ IL17A+;NK cells KLRF1+ CD3G-;GBP3;GAK;WHAMM;SMAD3;AKT3;KIAA0040;PRKD2;GCH1;PMM2;PI4K2B;CREB3L3;HELZ2
