cluster_ID,genes
1,ADAMDEC1;ADM;APOL2;C1S;CCL2;CHMP5;IFI27;IFI6;Macrophages PLA2G2D+;PNPT1
2,B4GALT5;BLVRA;BST2;CD9;DDX3X;FAM46A;IFIT3;JUNB;Mast cells;RGS1;TNFAIP3;TNFSF10;VMP1
3,ALDH1A1;IFITM3;LGALS3;PLIN2;TIMP1
4,CLEC4E;FCGR1A;LGMN;Macrophages;Macrophages CCL3+ CCL4+;MAFB;NCF1;PADI2;SCARB2;SERPING1;SIRPA;STAT1;TFEC;VAMP5
5,ATF3;CXCL10;CXCL9;GBP1;GLRX;IFI30;LIPA;Macrophages CXCL9+ CXCL10+;MARCKS;NAMPT;TNFSF13B;TYMP;WARS
6,C15orf48;CD74;GCA;IDO1;LAP3;PLSCR1;SAMHD1;SPATS2L
7,CCL19;CD274;CYTH1;EPSTI1;GBP4;LAMP3;Mature DCs;RASSF4;SLC15A3;SNN
8,ANKRD22;CCR1;CD163;DC2 CD1D-;DC2 CD1D+;GCH1;IL1RN;LMO2;NFIL3;P2RY6;RNF19B;TCF7L2;TMEM51
9,CDKN1A;ETV6;GK;MCL1;Monocytes S100A8+ S100A9+;MYD88;MYOF;S100A8;SERPINB9
10,CSRNP1;HES4;MAFF;PFKFB3;PIM3;TAP1
11,CCL4;CEBPD;IFNGR1;PNRC1
12,CD38;COMMD3;DUSP5;FNDC3B;ODC1;PDK1;Plasma cells;ZBP1
13,AIM2;BCL2L14;BCL3;CASP7;CCDC92;DC1;EIF3L;ENPP1;GEM;HSH2D;IL15;MCOLN2
14,ACSL1;BAG1;EHD4;FKBP5;IL6ST;IMPA2;JAK2;LPCAT1;MX1;NAPA;NMI;OGFR;SCO2;SECTM1;THBD;UNC93B1
15,ANKFY1;ATP10D;B cells;BTN3A3;CREB3L3;CRY1;DDX58;DDX60;FAM134B;GBP3;HELZ2;HERC6;IFI44L;IFIT5;IRF7;KIAA0040;LRG1;MASTL;MB21D1;MT1F;MVB12B;NCOA3;PML;PPM1K;PUS1;PXK;RTP4;SLC16A1;SLC25A28;SMAD3;SPTLC2;ST3GAL4;STAP1;T cells Naive CD4+;TLK2;TREX1;WHAMM
16,ABLIM3;ABTB2;AHNAK2;AKT3;AMPH;ANGPTL1;APOBEC3A;AQP9;ARG2;B cells AICDA+ LRMP+;B2M;BATF2;C10orf10;C22orf28;C5orf27;CCL8;CCNA1;CES1;CFB;CMAHP;CRP;CTCFL;CX3CL1;EXT1;FFAR2;FNDC4;FTSJD2;FUT4;FZD5;G6PC;GALNT2;GJA4;HESX1;HLA-G;IFIT1;IFNLR1;IGFBP2;IL17RB;LEPR;MAB21L2;Macrophages LYVE1+;MAP3K14;MKX;MT1H;MT1M;MTHFD2L;NEURL3;NOD2;NPAS2;NRN1;NT5C3;OASL;PDGFRL;PHF15;PMM2;RNASE4;SAA1;SERPINE1;SLC1A1;SLC25A30;STARD5;STEAP4;T cells CD8+;TAP2;TBX3;TDRD7;TLR3;TMEM255A;TNFRSF10A;TRIM34;TRIM5;ULK4;UPP2;USP18;VEGFC;ZNF385B
17,APOL1;C4orf32;C9orf91;CD80;CLEC4D;CXCL11;CYP1B1;ERLIN1;GBA;IFIT2;IL15RA;ILCs;Monocytes CHI3L1+ CYP27A1+;MSR1;Neutrophils S100A8+ S100A9+;PARP12;SAMD4A;TNFAIP6;TRAFD1;TRIM25
18,ALYREF;BUB1;C4orf33;CCDC109B;CPT1A;GPX2;Immune Cycling cells;Macrophages Metallothionein;MICB;MT1G;NDC80;OAS3;PI4K2B;PTMA;RPL22;TRIM21
19,ARNTL;ETV7;GBP5;IL1R1;ISG15;MAP3K5;OPTN;PHF11;PRKD2;SPSB1;T cells CD4+ IL17A+;TMEM140;Tregs;TRIM14;XAF1
20,CDK17;DCP1A;DTX3L;GAK;HEG1;IFI35;IFI44;IRF2;MAX;NK cells KLRF1+ CD3G-;OAS2;PARP9;RNF114;SOCS2;TAGAP;UBE2L6
21,ANXA2R;ARHGEF3;CCL5;CCND3;CD69;CLEC2B;GZMB;IFI16;MT1X;RBM25;SUN2;T cells CD8+ KLRG1+
22,ADAR;DDIT4;ELF1;GBP2;HLA-A;HLA-B;HLA-C;HLA-E;HLA-F;IELs ID3+ ENTPD1+ (NK-like cells ID3+ ENTPD1+);IFITM2;IRF9;ISG20;LY6E;PSMB8;PSMB9;RARRES3;RBCK1;RNF213;SLFN5;SOCS1;T cells CD4+ FOSB+;T cells OGT+
23,PMAIP1;SP110;TRIM38;TXNIP
