cluster_ID,genes
1,BST2;IFI35;NMI;PSMB8;UBE2L6
2,DTX3L;IRF2;NCOA3;PMAIP1;SP110;TRIM38;TXNIP;XAF1
3,ADAR;GBP2;HLA-C;HLA-E;HLA-F;IELs ID3+ ENTPD1+ (NK-like cells ID3+ ENTPD1+);IRF9;ISG20;RBCK1;RBM25;RNF213;T cells CD4+ FOSB+;T cells OGT+;TAP1
4,ARNTL;ETV7;IL1R1;MAP3K5;MT1X;OPTN;PHF11;PRKD2;SPSB1;T cells CD4+ IL17A+;TMEM140;Tregs;TRIM14
5,GBP5;HLA-A;HLA-B;IFI16;ISG15;LY6E
6,ANXA2R;ARHGEF3;CCL5;CCND3;CLEC2B;GZMB;RARRES3;SUN2;T cells CD8+ KLRG1+
7,CD69;DDIT4;ELF1;IFITM2;PSMB9;RGS1;SLFN5;SOCS1;VMP1
8,CD38;COMMD3;DUSP5;FNDC3B;ODC1;PDK1;Plasma cells;ZBP1
9,ALYREF;BUB1;C4orf33;CCDC109B;CPT1A;CRY1;GPX2;Immune Cycling cells;Macrophages Metallothionein;MICB;NDC80;OAS3;OASL;PI4K2B;PMM2;PTMA;PUS1;RPL22;SMAD3;TLK2;TREX1;TRIM21;WHAMM
10,ABLIM3;AHNAK2;AKT3;AMPH;ANGPTL1;APOBEC3A;AQP9;ARG2;B cells;B cells AICDA+ LRMP+;B2M;BATF2;C10orf10;C22orf28;C5orf27;CCL8;CCNA1;CES1;CFB;CMAHP;CREB3L3;CRP;CTCFL;CX3CL1;EXT1;FFAR2;FNDC4;FTSJD2;FUT4;FZD5;G6PC;GALNT2;GBA;GJA4;HELZ2;HERC6;HESX1;HLA-G;IFIT1;IFNLR1;IGFBP2;IL17RB;LEPR;LRG1;MAB21L2;Macrophages LYVE1+;MAP3K14;MKX;MT1F;MT1H;MT1M;MTHFD2L;NEURL3;NOD2;NPAS2;NRN1;NT5C3;PDGFRL;PHF15;PXK;RNASE4;SAA1;SERPINE1;SLC16A1;SLC1A1;SLC25A28;SLC25A30;STAP1;STARD5;STEAP4;T cells CD8+;TAP2;TBX3;TDRD7;TLR3;TMEM255A;TNFRSF10A;TRIM34;TRIM5;ULK4;UPP2;USP18;VEGFC;ZNF385B
11,ABTB2;ACSL1;C4orf32;C9orf91;CASP7;CD80;CXCL11;CYP1B1;FKBP5;GAK;IFIT2;IL15;ILCs;Neutrophils S100A8+ S100A9+;PARP12;PARP9;RNF114;SOCS2;TNFAIP6;TRAFD1;TRIM25
12,ANKFY1;APOL1;ATP10D;BTN3A3;CLEC4D;DDX60;ERLIN1;GBP3;IFIT5;IL15RA;IRF7;KIAA0040;MASTL;MB21D1;MSR1;PML;RTP4;SAMD4A;ST3GAL4
13,BAG1;CDK17;CSRNP1;DCP1A;DDX58;EHD4;FAM134B;HEG1;IFI44;IFI44L;LPCAT1;MAFF;MAX;MVB12B;MX1;NK cells KLRF1+ CD3G-;OAS2;PPM1K;SPTLC2;T cells Naive CD4+;TAGAP
14,AIM2;BCL2L14;BCL3;CCDC92;DC1;EIF3L;ENPP1;GEM;HSH2D;MCOLN2
15,CCR1;DC2 CD1D-;DC2 CD1D+;HES4;IL6ST;IMPA2;JAK2;LMO2;MYD88;NAPA;NFIL3;OGFR;P2RY6;PFKFB3;PIM3;RNF19B;SCO2;SECTM1;TCF7L2;THBD;TMEM51;UNC93B1
16,CDKN1A;ETV6;GK;IL1RN;MCL1;Monocytes S100A8+ S100A9+;MYOF;S100A8;SERPINB9
17,CCL19;CD274;CYTH1;EPSTI1;GBP4;LAMP3;Mature DCs;RASSF4;SLC15A3;SNN
18,B4GALT5;BLVRA;CD9;DDX3X;FAM46A;IFIT3;JUNB;Mast cells;TNFAIP3;TNFSF10
19,ADAMDEC1;ADM;APOL2;C1S;CCL2;CHMP5;IFI27;IFI6;Macrophages PLA2G2D+;Monocytes CHI3L1+ CYP27A1+;MT1G;PADI2;PNPT1
20,ALDH1A1;IFITM3;LGALS3;PLIN2;TIMP1
21,ANKRD22;CD163;CLEC4E;CXCL10;FCGR1A;GCH1;GLRX;LGMN;LIPA;Macrophages;Macrophages CCL3+ CCL4+;Macrophages CXCL9+ CXCL10+;MAFB;NCF1;SCARB2;SERPING1;SIRPA;STAT1;TFEC;VAMP5
22,ATF3;CXCL9;GBP1;IFI30;MARCKS;NAMPT;TNFSF13B;TYMP;WARS
23,C15orf48;CD74;GCA;IDO1;LAP3;PLSCR1;SAMHD1;SPATS2L
24,CCL4;CEBPD;IFNGR1;PNRC1
