cluster_ID,genes
1,AIM2;ALYREF;ARNTL;BAG1;BCL3;BTN3A3;C4orf32;CASP7;CCDC109B;CDK17;CPT1A;CRY1;CSRNP1;DCP1A;DDX58;DDX60;DTX3L;EIF3L;FAM134B;GAK;GBP3;GEM;HEG1;HELZ2;IFI35;IFI44;IL1R1;Immune Cycling cells;IRF2;KIAA0040;LPCAT1;Macrophages Metallothionein;MAFF;MAP3K5;MASTL;MB21D1;MICB;MVB12B;MX1;NCOA3;NDC80;NK cells KLRF1+ CD3G-;OAS2;OAS3;OGFR;PARP12;PARP9;PHF11;PI4K2B;PML;PPM1K;PRKD2;PTMA;PUS1;RNF114;RPL22;RTP4;SMAD3;SOCS2;SP110;SPSB1;T cells CD8+ KLRG1+;T cells Naive CD4+;TAGAP;TLK2;TMEM140;TRAFD1;TRIM14;TRIM21;TRIM25;TRIM38;TXNIP;WHAMM;XAF1
2,ABLIM3;ABTB2;AHNAK2;AKT3;AMPH;ANGPTL1;ANKFY1;APOBEC3A;APOL1;AQP9;ARG2;ATP10D;B cells;B cells AICDA+ LRMP+;B2M;BATF2;BCL2L14;BUB1;C10orf10;C22orf28;C4orf33;C5orf27;C9orf91;CCDC92;CCL8;CCNA1;CES1;CFB;CLEC4D;CMAHP;CREB3L3;CRP;CTCFL;CX3CL1;CXCL11;CYP1B1;EHD4;ENPP1;ERLIN1;EXT1;FFAR2;FNDC4;FTSJD2;FUT4;FZD5;G6PC;GALNT2;GBA;GJA4;GPX2;HERC6;HESX1;HLA-G;IFI44L;IFIT1;IFIT2;IFIT5;IFNLR1;IGFBP2;IL15;IL15RA;IL17RB;LEPR;LRG1;MAB21L2;Macrophages LYVE1+;MAP3K14;MKX;MSR1;MT1F;MT1H;MT1M;MTHFD2L;NEURL3;NOD2;NPAS2;NRN1;NT5C3;OASL;PDGFRL;PHF15;PMM2;PXK;RNASE4;SAA1;SAMD4A;SERPINE1;SLC16A1;SLC1A1;SLC25A28;SLC25A30;SPTLC2;ST3GAL4;STAP1;STEAP4;T cells CD8+;TAP2;TBX3;TDRD7;TLR3;TMEM255A;TNFAIP6;TNFRSF10A;TREX1;TRIM34;TRIM5;ULK4;UPP2;USP18;VEGFC;ZNF385B
3,CD38;COMMD3;DUSP5;FNDC3B;HSH2D;IRF7;ODC1;PDK1;Plasma cells;STARD5;ZBP1
4,ADAR;ANXA2R;ARHGEF3;CCL5;CCND3;CD69;CLEC2B;DDIT4;ELF1;ETV7;GBP2;GBP5;GZMB;HLA-A;HLA-B;HLA-C;HLA-E;HLA-F;IELs ID3+ ENTPD1+ (NK-like cells ID3+ ENTPD1+);IFI16;IFITM2;IRF9;ISG15;ISG20;LY6E;MT1X;OPTN;PMAIP1;PSMB8;PSMB9;RARRES3;RBCK1;RBM25;RNF213;SLFN5;SOCS1;SUN2;T cells CD4+ FOSB+;T cells CD4+ IL17A+;T cells OGT+;TAP1;Tregs;UBE2L6
5,B4GALT5;BLVRA;BST2;CD9;DDX3X;FAM46A;IFIT3;JUNB;Mast cells;MAX;RGS1;TNFAIP3;TNFSF10;VMP1
6,ADAMDEC1;ADM;ALDH1A1;APOL2;C1S;CCL2;CCL4;CHMP5;CLEC4E;IFI27;IFI6;LGMN;Macrophages CCL3+ CCL4+;Macrophages PLA2G2D+;Monocytes CHI3L1+ CYP27A1+;MT1G;PADI2;PLIN2;PNPT1
7,CCL19;CD274;CD80;CYTH1;EPSTI1;FKBP5;GBP4;LAMP3;Mature DCs;MCOLN2;PNRC1;RASSF4;SLC15A3;SNN
8,ACSL1;CCR1;CDKN1A;DC1;DC2 CD1D-;DC2 CD1D+;ETV6;HES4;IL1RN;IL6ST;ILCs;IMPA2;JAK2;LMO2;MCL1;Monocytes S100A8+ S100A9+;MYD88;MYOF;NAPA;Neutrophils S100A8+ S100A9+;NFIL3;NMI;P2RY6;PFKFB3;PIM3;RNF19B;S100A8;SCO2;SECTM1;TCF7L2;THBD;TMEM51;UNC93B1
9,ANKRD22;CD163;CXCL10;FCGR1A;GBP1;GCH1;GLRX;LGALS3;LIPA;Macrophages;Macrophages CXCL9+ CXCL10+;MAFB;MARCKS;NCF1;SCARB2;SERPING1;SIRPA;STAT1;TFEC;TNFSF13B;VAMP5
10,ATF3;C15orf48;CD74;CEBPD;CXCL9;GCA;GK;IDO1;IFI30;IFITM3;IFNGR1;LAP3;NAMPT;PLSCR1;SAMHD1;SERPINB9;SPATS2L;TIMP1;TYMP;WARS
