cluster_ID,genes
1,B4GALT5;BLVRA;CD9;DDX3X;FAM46A;IFIT3;JUNB;Mast cells;TNFAIP3;TNFSF10
2,CD69;DDIT4;ELF1;IFITM2;MT1X;PSMB9;RGS1;SLFN5;SOCS1;VMP1
3,NCOA3;PMAIP1;SP110;TRIM38;TXNIP
4,CSRNP1;HES4;MAFF;PIM3;TAP1
5,ADAR;ARHGEF3;CCL5;CCND3;CLEC2B;GBP2;GBP5;GZMB;HLA-A;HLA-B;HLA-C;HLA-E;HLA-F;IELs ID3+ ENTPD1+ (NK-like cells ID3+ ENTPD1+);IFI16;IRF9;ISG15;LY6E;RARRES3;RBCK1;RBM25;RNF213;SUN2;T cells CD4+ FOSB+;T cells OGT+
6,ARNTL;CRY1;ETV7;IL1R1;ISG20;KIAA0040;MAP3K5;OPTN;PHF11;PRKD2;SLC16A1;SPSB1;T cells CD4+ IL17A+;TMEM140;Tregs;TRIM14;XAF1
7,BST2;IFI35;NMI;PSMB8;UBE2L6
8,CD38;COMMD3;DUSP5;FNDC3B;ODC1;PDK1;Plasma cells;ZBP1
9,ALYREF;BUB1;C4orf33;CCDC109B;CPT1A;DTX3L;GPX2;Immune Cycling cells;Macrophages Metallothionein;MICB;NDC80;OAS3;PI4K2B;RPL22;TRIM21
10,ABLIM3;ABTB2;AHNAK2;AKT3;AMPH;ANGPTL1;APOBEC3A;AQP9;ARG2;B cells;B cells AICDA+ LRMP+;B2M;BATF2;C10orf10;C22orf28;C5orf27;CCL8;CCNA1;CES1;CFB;CMAHP;CREB3L3;CRP;CTCFL;CX3CL1;EXT1;FNDC4;FTSJD2;FUT4;FZD5;G6PC;GALNT2;GJA4;HESX1;HLA-G;IFIT1;IFNLR1;IGFBP2;IL17RB;LEPR;MAB21L2;Macrophages LYVE1+;MAP3K14;MKX;MT1H;MT1M;MTHFD2L;NEURL3;NOD2;NPAS2;NRN1;NT5C3;OASL;PDGFRL;PHF15;PMM2;PXK;RNASE4;SAA1;SERPINE1;SLC1A1;SLC25A28;SLC25A30;STAP1;STARD5;STEAP4;TAP2;TBX3;TDRD7;TLR3;TMEM255A;TNFRSF10A;TRIM34;TRIM5;ULK4;UPP2;USP18;VEGFC;ZNF385B
11,ANKFY1;APOL1;ATP10D;BTN3A3;C4orf32;C9orf91;CLEC4D;CXCL11;DDX60;ERLIN1;FFAR2;GAK;GBA;GBP3;IFIT5;IL15;IL15RA;ILCs;IRF7;LRG1;MB21D1;MSR1;Neutrophils S100A8+ S100A9+;PML;RTP4;SAMD4A;ST3GAL4;TNFAIP6;TRAFD1
12,ANXA2R;CDK17;DCP1A;DDX58;FAM134B;HEG1;HELZ2;HERC6;IFI44;IFI44L;MAX;MT1F;MVB12B;NK cells KLRF1+ CD3G-;OAS2;PPM1K;PUS1;SMAD3;SOCS2;SPTLC2;T cells CD8+;T cells CD8+ KLRG1+;T cells Naive CD4+;TAGAP;TLK2;TREX1;WHAMM
13,CD80;CYP1B1;IFIT2;IRF2;MASTL;PARP12;PARP9;PTMA;RNF114;TRIM25
14,AIM2;BCL2L14;BCL3;CCDC92;DC1;EIF3L;ENPP1;GEM;HSH2D;MCOLN2
15,CCL19;CD274;CYTH1;EPSTI1;GBP4;LAMP3;Mature DCs;PNRC1;RASSF4;SLC15A3;SNN
16,ANKRD22;CCR1;CD163;DC2 CD1D-;DC2 CD1D+;GCH1;IL1RN;LMO2;Monocytes S100A8+ S100A9+;MYOF;NFIL3;P2RY6;RNF19B;S100A8;TCF7L2;TMEM51
17,ACSL1;BAG1;CASP7;EHD4;FKBP5;IL6ST;IMPA2;JAK2;LPCAT1;MX1;MYD88;NAPA;OGFR;SCO2;SECTM1;THBD;UNC93B1
18,ADM;APOL2;C1S;CCL2;CHMP5;IFI27;IFI6;Macrophages PLA2G2D+;Monocytes CHI3L1+ CYP27A1+;MT1G;PNPT1
19,ADAMDEC1;ALDH1A1;CCL4;CLEC4E;FCGR1A;LGALS3;LGMN;Macrophages;Macrophages CCL3+ CCL4+;MAFB;NCF1;PADI2;PLIN2;SCARB2;SERPING1;SIRPA;STAT1;TFEC;VAMP5
20,ATF3;CXCL10;CXCL9;GBP1;GK;GLRX;IFI30;IFNGR1;LIPA;Macrophages CXCL9+ CXCL10+;MARCKS;NAMPT;TNFSF13B;TYMP;WARS
21,C15orf48;CD74;GCA;IDO1;IFITM3;LAP3;PLSCR1;SAMHD1;SPATS2L;TIMP1
22,CDKN1A;CEBPD;ETV6;MCL1;PFKFB3;SERPINB9
