cluster_ID,genes
1,TNFAIP3;IFI16;HLA-E;TXNIP
2,HLA-A;PTMA;RARRES3;ISG15;LY6E;SOCS1;DDIT4
3,CD69;RNF213;IFITM2;CCL5;SLFN5;HLA-F;TAGAP;SUN2;ARHGEF3;OPTN;PSMB9;GBP1;CCND3;STAT1;GBP2;T cells CD8+;GBP5;TAP1
4,RPL22;NMI;PSMB8;UBE2L6
5,HLA-C;CLEC2B;HLA-B;IELs ID3+ ENTPD1+ (NK-like cells ID3+ ENTPD1+);T cells CD8+ KLRG1+;GZMB;NK cells KLRF1+ CD3G-;HES4;EPSTI1;RBCK1;IFI35;ANXA2R
6,C4orf32;PRKD2;APOL2;IFIT3;SOCS2;B4GALT5;SLC25A30;MASTL;TDRD7;FUT4;ERLIN1;PUS1;SLC25A28;TMEM140;SPSB1;USP18;BTN3A3;CLEC4E;HERC6;APOL1;WHAMM;C9orf91;CASP7;GBA;CD274;SLC16A1;Macrophages Metallothionein;RTP4;GALNT2;MT1F;NAPA;IFI6;C1S;NOD2;LRG1;MICB;IFI27;SAMD4A;IFIT1;EXT1;IFIT5;FZD5;Macrophages PLA2G2D+;STARD5;ZNF385B;VEGFC;UPP2;TRIM34;TNFAIP6;TMEM255A;TLR3;TBX3;TAP2;STEAP4;ST3GAL4;SLC1A1;SERPINE1;SAA1;RNASE4;PHF15;PDGFRL;PADI2;OASL;NT5C3;NRN1;NPAS2;NEURL3;NDC80;MT1M;MT1H;MKX;MAP3K14;MAB21L2;LEPR;IL17RB;IGFBP2;IFNLR1;HLA-G;HESX1;GPX2;GJA4;G6PC;FTSJD2;FNDC4;FFAR2;FCGR1A;ETV7;ENPP1;CYP1B1;CXCL11;CX3CL1;CTCFL;CRP;CREB3L3;CMAHP;CLEC4D;CFB;CES1;CD80;CCNA1;CCL8;C5orf27;C22orf28;C10orf10;BUB1;BCL2L14;BATF2;ARG2;AQP9;ANKRD22;ANGPTL1;AMPH;AHNAK2;ADM;ABTB2;Monocytes CHI3L1+ CYP27A1+;ABLIM3;T cells CD4+ IL17A+;DDX60;B2M;BAG1;CCDC92
7,T cells Naive CD4+;PMAIP1;OAS2;IRF9;MX1;IRF7;IFIT2;HSH2D;AIM2;STAP1;B cells AICDA+ LRMP+;TNFRSF10A;TRIM25;TLK2;EHD4;NCF1;B cells
8,MYD88;WARS;C15orf48;JAK2;GEM;IL1RN;RNF114;MCOLN2;Monocytes S100A8+ S100A9+;S100A8;IMPA2;GK;MYOF;Neutrophils S100A8+ S100A9+;APOBEC3A;IL15
9,GLRX;GCH1;IDO1;Mature DCs;CXCL9;CHMP5;ILCs;GBP3;Macrophages CXCL9+ CXCL10+;DC1;ALYREF;LAMP3;TRAFD1;Immune Cycling cells;Mast cells;CXCL10;MT1G;MT1X;CCL19;TREX1;OGFR;VAMP5;TRIM21
10,JUNB;TNFSF13B;GBP4;CSRNP1;TNFSF10;BCL3
11,VMP1;NCOA3;GAK;XAF1;CYTH1;MAX;SPTLC2;TRIM14;MAFF;ETV6;IL6ST;ADAMDEC1;ANKFY1;LPCAT1;MVB12B;MB21D1;MAP3K5;DCP1A
12,SP110;IRF2;SMAD3;AKT3;PPM1K;PXK;IFI44L;PHF11;HEG1;CDK17;IFI44;CCDC109B;Tregs;ADAR;ARNTL;PARP12;OAS3;HELZ2;CRY1;PI4K2B;DTX3L;ACSL1;C4orf33;NFIL3;IL15RA;PMM2;PNPT1;PML;MTHFD2L;ULK4;KIAA0040;TRIM5;FAM134B;IL1R1;DDX58
13,MCL1;RBM25;TRIM38;PIM3;DDX3X;ELF1;FKBP5;T cells CD4+ FOSB+;T cells OGT+;PARP9
14,CDKN1A;PFKFB3;CPT1A;TMEM51;SCO2;THBD;LMO2;BLVRA;SNN;EIF3L;P2RY6;SECTM1;SLC15A3;SIRPA;CCR1;RASSF4;PLIN2;FAM46A;MSR1;SCARB2;CCL2;RNF19B;UNC93B1;TCF7L2;FNDC3B;ATP10D;Macrophages LYVE1+
15,CCL4;RGS1;Macrophages;LIPA;Macrophages CCL3+ CCL4+;MAFB;LGMN;CD163;BST2;TFEC;SERPING1;ALDH1A1
16,CD74;MARCKS;IFITM3;TYMP;LAP3;PLSCR1;SPATS2L;DC2 CD1D-;DC2 CD1D+;LGALS3;GCA
17,ATF3;PNRC1;SAMHD1;NAMPT;CEBPD;SERPINB9;IFNGR1;IFI30
18,ODC1;PDK1;ZBP1
19,TIMP1;Plasma cells;ISG20;DUSP5;COMMD3;CD38;CD9
