cluster_ID,genes
1,TIMP1;HSH2D;GLRX;RGS1;FNDC3B;Plasma cells;DUSP5;CD38;COMMD3;PDK1;CDKN1A;ZBP1;MCL1;PMM2
2,TRIM5;WHAMM;GBP3;ALYREF;ERLIN1;TLK2;ILCs;PUS1;TRAFD1;APOL2;APOL1;USP18;IFIT5;MT1G;DDIT4;IFI35;CASP7;HERC6;Macrophages CXCL9+ CXCL10+;SOCS2;BUB1;Macrophages Metallothionein;BTN3A3;TMEM140;GPX2
3,NDC80;ETV7;RPL22;CD9;PRKD2;HELZ2;TLR3;Macrophages PLA2G2D+;CD274;ABTB2;IL15RA;HLA-B;ARG2;MT1F;C4orf33;STARD5;SLC16A1;LAMP3;Mast cells;NRN1;RNASE4;ZNF385B;VEGFC;UPP2;TRIM34;TNFAIP6;TMEM255A;TBX3;TAP2;STEAP4;SLC1A1;SERPINE1;SAA1;S100A8;PTMA;PHF15;PDGFRL;PADI2;NT5C3;NPAS2;NEURL3;MT1M;MT1H;MKX;MAP3K14;MAB21L2;IL1R1;IL17RB;IGFBP2;HLA-G;HESX1;GJA4;G6PC;FTSJD2;FNDC4;FFAR2;CYP1B1;CXCL9;CXCL11;CX3CL1;CTCFL;CRP;CREB3L3;CMAHP;CLEC4E;CLEC4D;CFB;CES1;CCNA1;CCL8;CCL19;C5orf27;C22orf28;C1S;C10orf10;BATF2;B2M;AQP9;APOBEC3A;ANKRD22;ANGPTL1;AMPH;AHNAK2;Monocytes CHI3L1+ CYP27A1+;ABLIM3;Mature DCs;PI4K2B;BCL2L14;ENPP1;LEPR;ST3GAL4;Neutrophils S100A8+ S100A9+;EXT1;NFIL3;Monocytes S100A8+ S100A9+;NOD2;IDO1
4,MCOLN2;ULK4;PPM1K;Immune Cycling cells;SAMD4A;TNFRSF10A;IRF7;PMAIP1;EHD4;SLC25A28;IFNLR1;TDRD7;TREX1;LRG1;MICB;ISG20;ODC1
5,T cells Naive CD4+;IRF2;KIAA0040;SMAD3;PXK;B cells AICDA+ LRMP+;TAGAP;B cells;AIM2;STAP1
6,CHMP5;IFIT2;IFIT3;OAS3;BST2;ALDH1A1;SCARB2;IFI27;MSR1;Macrophages LYVE1+;FCGR1A;ADAMDEC1;RNF114;C9orf91;MASTL;C4orf32;SPSB1;CD80;BAG1;IL15;MB21D1;MTHFD2L;GBA;CXCL10;ADM;CCL2;RTP4;FUT4;FZD5;GALNT2
7,MARCKS;TYMP;ATF3;LAP3;IFI6;C15orf48;RNF19B;FAM46A;NAMPT;EPSTI1;IL6ST;OAS2;BCL3;GCH1;PNPT1;SERPINB9;GK;DC1;ETV6;IL1RN;OASL;WARS;MYOF;GEM;CEBPD;CCL4;ATP10D;PML;MYD88;MVB12B;SLC25A30;CPT1A;LGALS3;LIPA;Macrophages CCL3+ CCL4+;ANKFY1;UNC93B1;IFITM3;SPATS2L;MAFF;Macrophages;SIRPA;MAFB;CD163;CCR1;RASSF4;SECTM1;TFEC;TCF7L2;P2RY6;BLVRA;IMPA2;DC2 CD1D-;DC2 CD1D+;THBD;JAK2;LGMN;PARP12;TMEM51;IFIT1;SERPING1
8,EIF3L;SPTLC2;LPCAT1;CD74;NCF1;SNN;GCA;NCOA3;CYTH1;PLSCR1;SCO2;B4GALT5;TRIM25;NAPA;DTX3L;OGFR;ADAR;DCP1A;ACSL1;CSRNP1;PFKFB3;TNFSF10;MX1;LMO2;IFI30;SLC15A3
9,HLA-F;CCL5;T cells CD8+;ARHGEF3;MT1X;TRIM21;HLA-E;T cells CD8+ KLRG1+;GZMB;IRF9;HEG1;NK cells KLRF1+ CD3G-;AKT3;HLA-C;CDK17
10,MAX;GBP5;DDX58;CD69;TAP1;ANXA2R;SLFN5;RARRES3;OPTN;FAM134B;ARNTL;T cells OGT+;HLA-A;IELs ID3+ ENTPD1+ (NK-like cells ID3+ ENTPD1+);CCDC92;T cells CD4+ FOSB+;CRY1;Tregs;T cells CD4+ IL17A+;JUNB
11,SP110;PNRC1;CCND3;ELF1;RNF213;GBP1;TRIM38;RBCK1;CCDC109B;PSMB8;SUN2;PSMB9;PHF11;RBM25;SOCS1
12,IFITM2;TXNIP;IFI16;IFNGR1;PARP9;FKBP5;IFI44L;PLIN2;TNFAIP3;DDX3X;CLEC2B;VMP1;LY6E;GBP2;SAMHD1;GBP4;HES4;STAT1;IFI44;XAF1;UBE2L6;ISG15;VAMP5;PIM3;TNFSF13B;NMI;TRIM14;DDX60;GAK;MAP3K5
