cluster_ID,genes
1,CCDC109B;PSMB8;SUN2;PSMB9;PHF11;RBM25;SOCS1;CD69;TAP1;RBCK1;T cells Naive CD4+;SMAD3;T cells OGT+;HLA-A;ARNTL;IELs ID3+ ENTPD1+ (NK-like cells ID3+ ENTPD1+);CCDC92;T cells CD4+ FOSB+;CRY1;Tregs;T cells CD4+ IL17A+;ANXA2R;SLFN5;RARRES3;OPTN;FAM134B;ARHGEF3
2,SP110;ELF1;PNRC1;CCND3;IFITM2;TXNIP;IFI16;RNF213;GBP1;FKBP5;CLEC2B;VMP1;LY6E;GBP2;SAMHD1;GBP4;HES4;STAT1;IFI44;MAX;GBP5;DDX58
3,TRIM38;EIF3L;SPTLC2;CD74;NCF1;SNN;GCA;NCOA3;ACSL1
4,CYTH1;DTX3L;ADAR;CSRNP1;PFKFB3;TNFSF10;DCP1A;CHMP5;PLSCR1;TRIM25;NAPA;MX1;LMO2;IFI30;SLC15A3
5,IFNGR1;PARP9;LPCAT1;PML;OGFR;XAF1;UBE2L6;CEBPD;CCL4;TNFSF13B;NMI;TRIM14;DDX60;MYD88;MVB12B;CPT1A
6,IFI44L;PLIN2;TNFAIP3;DDX3X;BCL3;ISG15;VAMP5;C15orf48;GAK;MAP3K5;NAMPT;EPSTI1;RNF19B;IL6ST;OAS2;PIM3;SCO2;B4GALT5;GEM
7,LGALS3;LIPA;Macrophages CCL3+ CCL4+;ANKFY1;SLC25A30;FAM46A;UNC93B1;IFITM3;SPATS2L;MAFF;Macrophages;SIRPA;MAFB;CD163;CCR1;RASSF4;SECTM1;TFEC;TCF7L2;P2RY6;BLVRA;IMPA2;DC2 CD1D-;DC2 CD1D+;THBD;JAK2;LGMN;PARP12;TMEM51;IFIT1;SERPING1;ATP10D;GCH1;PNPT1;SERPINB9;GK;DC1;ETV6;IL1RN;OASL;WARS;MYOF
8,MARCKS;TYMP;ATF3;LAP3;IFI6
9,IRF2;KIAA0040;PXK;B cells AICDA+ LRMP+;TAGAP;B cells;AIM2;STAP1;Immune Cycling cells;SAMD4A;MCOLN2;ULK4;PPM1K;SLC25A28;IFNLR1;TDRD7;TREX1;LRG1;MICB;PMAIP1;ODC1;EHD4
10,JUNB;RPL22;NDC80;HERC6;ETV7;TLK2;Mature DCs;PI4K2B;BCL2L14;ENPP1;LEPR;ST3GAL4;Neutrophils S100A8+ S100A9+;EXT1;NFIL3;Monocytes S100A8+ S100A9+;NOD2;IDO1;CD9;PRKD2;HELZ2;TLR3;Macrophages PLA2G2D+;CD274;GPX2;ABTB2;IL15RA;HLA-B;ARG2;MT1F;C4orf33;STARD5;SLC16A1;LAMP3;Mast cells;NRN1;RNASE4;ZNF385B;VEGFC;UPP2;TRIM34;TNFAIP6;TMEM255A;TBX3;TAP2;STEAP4;SLC1A1;SERPINE1;SAA1;S100A8;PTMA;PHF15;PDGFRL;PADI2;NT5C3;NPAS2;NEURL3;MT1M;MT1H;MKX;MAP3K14;MAB21L2;IL1R1;IL17RB;IGFBP2;HLA-G;HESX1;GJA4;G6PC;FTSJD2;FNDC4;FFAR2;CYP1B1;CXCL9;CXCL11;CX3CL1;CTCFL;CRP;CREB3L3;CMAHP;CLEC4E;CLEC4D;CFB;CES1;CCNA1;CCL8;CCL19;C5orf27;C22orf28;C1S;C10orf10;BATF2;B2M;AQP9;APOBEC3A;ANKRD22;ANGPTL1;AMPH;AHNAK2;Monocytes CHI3L1+ CYP27A1+;ABLIM3
11,BST2;IFIT2;IFIT3;OAS3;SCARB2;IFI27;MSR1;Macrophages LYVE1+;FCGR1A;ADAMDEC1;RNF114;C9orf91;ALDH1A1;TNFRSF10A;IRF7;C4orf32;MASTL;Macrophages CXCL9+ CXCL10+;SPSB1;CD80;BAG1;IL15;MB21D1;MTHFD2L;GBA;CXCL10;ADM;CCL2;RTP4;FUT4;FZD5;GALNT2
12,HLA-F;CCL5;T cells CD8+;T cells CD8+ KLRG1+;GZMB;IRF9;HLA-E;MT1X;TRIM21;AKT3;HLA-C;CDK17;TRIM5;WHAMM;GBP3;ALYREF;DDIT4;ERLIN1;ILCs;PUS1;TRAFD1;CASP7;APOL2;APOL1;USP18;IFIT5;SOCS2;BUB1;HEG1;NK cells KLRF1+ CD3G-;MT1G;Macrophages Metallothionein;BTN3A3;TMEM140
13,TIMP1;ISG20;HSH2D;GLRX;IFI35;RGS1;FNDC3B;Plasma cells;DUSP5;CD38;COMMD3;PDK1;CDKN1A;ZBP1;MCL1;PMM2
