cluster_ID,genes
1,CD74;IFI44L;LPCAT1;MARCKS;NCF1;NCOA3;UNC93B1
2,B cells AICDA+ LRMP+;IRF9;ISG20;KIAA0040;ODC1;PMAIP1;PPM1K;PUS1;RBM25;SMAD3;T cells Naive CD4+;TAGAP
3,AIM2;B cells;IFI30;PXK;SNN;SP110;STAP1;TRIM38;TXNIP
4,C4orf33;GAK;IFITM2;IMPA2;IRF7;NMI;PSMB8;SPTLC2;TAP1;TRAFD1;USP18
5,AKT3;ARNTL;BCL3;CD274;CRY1;CYTH1;DCP1A;DDX3X;ENPP1;GBA;IL1R1;ILCs;LEPR;MAFF;MASTL;T cells CD4+ IL17A+;TRIM21
6,C4orf32;FKBP5;GBP3;GEM;HES4;IL6ST;MX1;PIM3;SPSB1;Tregs;TRIM14;TRIM25;VMP1;XAF1
7,ANXA2R;ARHGEF3;CCL4;CCL5;DDX58;DDX60;GZMB;HEG1;HERC6;HLA-F;IELs ID3+ ENTPD1+ (NK-like cells ID3+ ENTPD1+);IRF2;NK cells KLRF1+ CD3G-;OASL;PHF11;PSMB9;RTP4;T cells CD8+;T cells CD8+ KLRG1+;T cells OGT+
8,CCDC109B;CCND3;CD69;CLEC2B;CSRNP1;DDIT4;FAM134B;HELZ2;JUNB;MT1X;OPTN;PNRC1;RARRES3;RGS1;RNF213;SLFN5;SOCS1;SUN2;T cells CD4+ FOSB+;TNFAIP3
9,ADAR;ANKFY1;APOL1;ATP10D;B4GALT5;BTN3A3;DTX3L;ERLIN1;FNDC3B;IFI35;Macrophages PLA2G2D+;MAX;MVB12B;NAPA;NFIL3;PARP12;RNF114;SAMD4A;SCARB2;SLC25A28;SOCS2;TMEM255A;TMEM51;WHAMM
10,ACSL1;BCL2L14;C9orf91;CCDC92;CPT1A;DC1;DC2 CD1D-;DC2 CD1D+;EHD4;EIF3L;ETV6;ETV7;FUT4;IFIT5;IL15RA;MAP3K5;Mature DCs;MB21D1;MCOLN2;MTHFD2L;NOD2;OGFR;PNPT1;RBCK1;SCO2;SERPINB9;SLC25A30;TLK2;TRIM5
11,ABLIM3;ABTB2;ADM;AHNAK2;ALYREF;AMPH;ANGPTL1;APOBEC3A;AQP9;ARG2;B2M;BATF2;BUB1;C10orf10;C1S;C22orf28;C5orf27;CCL19;CCL2;CCL8;CCNA1;CD80;CDK17;CES1;CFB;CLEC4D;CMAHP;CREB3L3;CRP;CTCFL;CX3CL1;CXCL11;CYP1B1;ELF1;FFAR2;FNDC4;FTSJD2;FZD5;G6PC;GJA4;GPX2;HESX1;HLA-A;HLA-B;HLA-C;HLA-E;HLA-G;IFNLR1;IGFBP2;IL15;IL17RB;IL1RN;Immune Cycling cells;LRG1;MAB21L2;Macrophages LYVE1+;Macrophages Metallothionein;MAP3K14;Mast cells;MICB;MKX;Monocytes CHI3L1+ CYP27A1+;Monocytes S100A8+ S100A9+;MT1F;MT1G;MT1H;MT1M;MYOF;NDC80;NEURL3;Neutrophils S100A8+ S100A9+;NPAS2;NRN1;NT5C3;PADI2;PDGFRL;PHF15;PTMA;RNASE4;RPL22;S100A8;SAA1;SERPINE1;SLC1A1;ST3GAL4;STARD5;STEAP4;TAP2;TBX3;TCF7L2;TDRD7;THBD;TLR3;TMEM140;TNFAIP6;TNFRSF10A;TRIM34;ULK4;UPP2;VEGFC;ZNF385B
12,CD38;CD9;CDKN1A;COMMD3;DUSP5;GALNT2;HSH2D;MCL1;PDK1;PI4K2B;Plasma cells;PMM2;PRKD2;SLC16A1;ZBP1
13,GLRX;LAP3;LGMN;NAMPT;TYMP;WARS
14,ADAMDEC1;ALDH1A1;ANKRD22;CCR1;CD163;CEBPD;CLEC4E;CXCL10;CXCL9;EXT1;FCGR1A;GK;IDO1;IFI27;IFIT1;IFIT2;IFITM3;JAK2;LAMP3;LIPA;LMO2;Macrophages;Macrophages CCL3+ CCL4+;Macrophages CXCL9+ CXCL10+;MAFB;MSR1;OAS2;P2RY6;PML;RASSF4;SECTM1;SERPING1;TREX1
15,APOL2;BAG1;CASP7;GCA;IFI16;IFIT3;MYD88;OAS3;SIRPA;SLC15A3;TFEC;UBE2L6
16,ATF3;BLVRA;BST2;C15orf48;FAM46A;GCH1;IFNGR1;PFKFB3;RNF19B;TIMP1;TNFSF10;TNFSF13B
17,CHMP5;EPSTI1;GBP1;GBP2;GBP4;GBP5;IFI44;IFI6;ISG15;LGALS3;LY6E;PARP9;PLIN2;PLSCR1;SAMHD1;SPATS2L;STAT1;VAMP5
