cluster_ID,genes
1,SOCS1;T cells Naive CD4+;JUNB;DDIT4;RBM25;CCDC109B;SLFN5;OPTN;SUN2;T cells CD4+ FOSB+;FAM134B;Tregs
2,ISG20;DUSP5;CD69;IELs ID3+ ENTPD1+ (NK-like cells ID3+ ENTPD1+);T cells OGT+;LY6E;HLA-F;PHF11;GZMB;CLEC2B;RARRES3;CCND3;ISG15;RNF213;PSMB9;CCL5;T cells CD8+ KLRG1+;T cells CD8+;ANXA2R
3,GBP4;GBP1;STAT1;TNFSF13B;XAF1;DTX3L;PARP9;MX1;VMP1;TAP1;NMI;ADAR
4,BST2;IFI35;IFNGR1;EPSTI1;IFITM2;UBE2L6;RBCK1;ATP10D
5,TNFAIP3;GBP2;TNFSF10;PFKFB3;GBP5;MCL1;BCL3;PIM3;NFIL3;IL1R1
6,DDX3X;CSRNP1;PLIN2;VAMP5;HES4;IFITM3;CCL4;SPATS2L;LGALS3;TIMP1;BLVRA;PLSCR1;ATF3;RNF19B;MAFF;CEBPD;APOL2;MB21D1;CD274;SOCS2;C15orf48
7,WARS;C4orf32;LMO2;B4GALT5;OGFR;EXT1;COMMD3;CD9;FAM46A;APOL1;MT1X;GBA;ALDH1A1;Macrophages Metallothionein;MT1F;MT1G;PARP12;IFIT1;Mast cells
8,ACSL1;TRIM25;ADM;ANKFY1;Monocytes S100A8+ S100A9+;S100A8;Neutrophils S100A8+ S100A9+;CLEC4E;TMEM51;APOBEC3A;AQP9;ANKRD22;TNFAIP6;Monocytes CHI3L1+ CYP27A1+
9,PML;GBP3;ARHGEF3;DDX60;DCP1A;HELZ2;ILCs;MT1M;TRIM21;MTHFD2L;GPX2;IFIT5;NOD2;CES1;GALNT2
10,GEM;TNFRSF10A;Mature DCs;SAMD4A;SLC25A28;OAS2;TRAFD1;CD80;OASL;TREX1;SLC25A30;RTP4;C4orf33;FZD5;Macrophages PLA2G2D+;DC1;LAMP3;IL15;Macrophages LYVE1+;CCL19;C9orf91;MVB12B;BATF2
11,CDKN1A;FNDC3B;SCARB2;LAP3;MYD88;CCR1;SCO2;NAPA;LIPA;Macrophages CXCL9+ CXCL10+;SIRPA;Macrophages CCL3+ CCL4+;TRIM14;IMPA2;CASP7;FFAR2;DC2 CD1D-;DC2 CD1D+;JAK2;LRG1;STEAP4;CPT1A;CXCL10;SECTM1;MAFB;RASSF4;CCL2;CD163;Macrophages;TCF7L2;IDO1;CXCL9;MYOF;CXCL11;THBD;IL1RN;FCGR1A;ADAMDEC1;CCL8;P2RY6;SERPING1
12,SLC16A1;BTN3A3;ARG2;ERLIN1;IFI27;TRIM5;IFNLR1;PI4K2B;MICB;BUB1;MASTL;CRY1;AKT3;TDRD7;HLA-G;ABTB2;ULK4;RPL22;HLA-B;PTMA;ZNF385B;VEGFC;UPP2;TRIM34;TMEM255A;TLR3;TBX3;TAP2;SLC1A1;SERPINE1;SAA1;RNASE4;PHF15;PDGFRL;PADI2;NT5C3;NRN1;NPAS2;NEURL3;MSR1;MKX;MAP3K14;MAB21L2;LEPR;IL17RB;IGFBP2;HESX1;GJA4;G6PC;FTSJD2;FNDC4;CYP1B1;CX3CL1;CTCFL;CRP;CREB3L3;CMAHP;CLEC4D;CFB;CCNA1;C5orf27;C22orf28;C1S;C10orf10;B2M;ANGPTL1;AMPH;ABLIM3;AHNAK2;BCL2L14;MT1H;FUT4;PDK1;ZBP1;STARD5;PMM2
13,ALYREF;Immune Cycling cells;MAX;PUS1;TMEM140;ETV7;OAS3;T cells CD4+ IL17A+;IFI6;IFI44L;IFI44;DDX58;HERC6;USP18;NDC80;IFIT3;WHAMM;HEG1;CCDC92;PNPT1;ST3GAL4;SPSB1;HLA-C;HLA-A;CDK17;MAP3K5;ARNTL;TLK2;HLA-E;NK cells KLRF1+ CD3G-;ENPP1;IL15RA
14,EIF3L;GCH1;CYTH1;NAMPT;EHD4;PNRC1;SAMHD1;IL6ST;GK;FKBP5
15,CD74;UNC93B1;GCA;LPCAT1;LGMN;SNN;TYMP;MARCKS;ETV6;IFI30;TFEC;SERPINB9;GAK;SLC15A3;IRF7;IFIT2;SPTLC2;RNF114;GLRX;BAG1
16,HSH2D;AIM2;Plasma cells;CD38;RGS1;ODC1;PRKD2;MCOLN2
17,PMAIP1;NCOA3;TRIM38;SP110;B cells;NCF1;IFI16;PXK;PPM1K;B cells AICDA+ LRMP+;CHMP5;STAP1;PSMB8;TXNIP;KIAA0040;ELF1;IRF2;IRF9;TAGAP;SMAD3
