cluster_ID,genes
1,CD74;UNC93B1;GCA;LPCAT1;CYTH1;TYMP;MARCKS;ETV6;IFI30;TFEC;SERPINB9;SLC15A3;LGMN;PARP9;IRF7;IFIT2;SPTLC2;XAF1;GAK;MYD88;CDKN1A;GLRX;BAG1;RNF114;SLC25A28
2,TXNIP;PMAIP1;NCOA3;TRIM38;SP110;B cells;NCF1;STAP1;PSMB8;SNN;IFI16;PXK;PPM1K;B cells AICDA+ LRMP+;RGS1;SMAD3;ODC1;PRKD2;HSH2D;AIM2;CD38
3,ATP10D;TRAFD1;SAMD4A;SLC16A1;ERLIN1;BTN3A3;ARG2;TLK2;CDK17;HLA-E;IL15RA;IFI27;Macrophages PLA2G2D+;MT1M;DDX58;USP18;NDC80;ARNTL;TRIM5;IFNLR1;PI4K2B;TMEM140;BUB1;HERC6;MASTL;CRY1;AKT3;TDRD7;HLA-G;ABTB2;ULK4;RPL22;HLA-B;PTMA;ZNF385B;VEGFC;UPP2;TRIM34;TMEM255A;TLR3;TBX3;TAP2;SLC1A1;SERPINE1;SAA1;RNASE4;PHF15;PDGFRL;PADI2;NT5C3;NRN1;NPAS2;NEURL3;MSR1;MKX;MAP3K14;MAB21L2;LEPR;IL17RB;IGFBP2;HESX1;GJA4;G6PC;FTSJD2;FNDC4;CYP1B1;CX3CL1;CTCFL;CRP;CREB3L3;CMAHP;CLEC4D;CFB;CCNA1;C5orf27;C22orf28;C1S;C10orf10;B2M;ANGPTL1;AMPH;ABLIM3;AHNAK2;C9orf91;C4orf33;MICB;FZD5;MVB12B;BATF2;SLC25A30;RTP4;IFIT5;BCL2L14;MT1H;FUT4;PDK1;ZBP1;STARD5;PMM2
4,UBE2L6;IRF9;Plasma cells;COMMD3;CD9;CHMP5;OGFR;EXT1;ALYREF;Immune Cycling cells;FAM46A;APOL1;OAS2;WHAMM;SPSB1;MT1X;Macrophages Metallothionein;MT1F;MT1G;PARP12;ALDH1A1;CCDC92;HEG1;TRIM21;MTHFD2L;IFIT1;Mast cells;PNPT1;ST3GAL4
5,EIF3L;GCH1;EHD4;PNRC1;CPT1A;OASL;SAMHD1;IL6ST;GK;FKBP5;GEM;WARS;LMO2;B4GALT5;SIRPA;GBA;NAMPT;LAP3;DTX3L;SCO2;CD80;Macrophages CCL3+ CCL4+;CCR1;TRIM14;IMPA2;CASP7;FFAR2;NAPA;LIPA;Macrophages CXCL9+ CXCL10+;DC2 CD1D-;DC2 CD1D+;JAK2;LRG1;STEAP4;CXCL10;SECTM1;MAFB;RASSF4;CCL2;CD163;Macrophages;TCF7L2;IDO1;CXCL9;MYOF;CXCL11;THBD;IL1RN;FCGR1A;DC1;ADAMDEC1;CCL8;LAMP3;P2RY6;SERPING1;IL15;Macrophages LYVE1+;CCL19;FNDC3B;SCARB2
6,PML;DCP1A;ACSL1;TNFRSF10A;Mature DCs;TRIM25;ADM;Monocytes S100A8+ S100A9+;S100A8;Neutrophils S100A8+ S100A9+;CLEC4E;TMEM51;APOBEC3A;AQP9;ANKRD22;TNFAIP6;DDX60;HELZ2;ANKFY1;CES1;GALNT2;NOD2;TREX1;GPX2;Monocytes CHI3L1+ CYP27A1+
7,BST2;LGALS3;TIMP1;BLVRA;CSRNP1;PLIN2;VAMP5;HES4;IFITM3;TNFSF10;DDX3X;CCL4;SPATS2L;PLSCR1;IFNGR1;GBP4;PFKFB3;TNFSF13B;C4orf32;ATF3;RNF19B;MAFF;CEBPD;APOL2;MB21D1;CD274;SOCS2;C15orf48
8,TNFAIP3;BCL3;PIM3;GBP2;GBP5;MCL1;IFITM2;IELs ID3+ ENTPD1+ (NK-like cells ID3+ ENTPD1+);LY6E;HLA-F;GZMB;IL1R1;NFIL3;ILCs;NK cells KLRF1+ CD3G-;ENPP1
9,GBP1;STAT1;EPSTI1;DUSP5;MX1;TAP1;RNF213;PHF11;PSMB9;RBCK1;IFI35;VMP1;IFIT3;NMI;ADAR;ARHGEF3;MAX;PUS1;GBP3;ETV7;OAS3;T cells CD4+ IL17A+;IFI6;IFI44L;IFI44
10,SOCS1;DDIT4;RBM25;CD69;T cells Naive CD4+;TAGAP;JUNB;KIAA0040;ELF1;IRF2;MCOLN2
11,ISG20;CCDC109B;SLFN5;OPTN;SUN2;T cells CD4+ FOSB+;FAM134B;Tregs;T cells OGT+;HLA-C;HLA-A;MAP3K5;CLEC2B;RARRES3;CCND3;ISG15;CCL5;T cells CD8+ KLRG1+;T cells CD8+;ANXA2R
