cluster_ID,genes
1,SOCS1;DDIT4;RBM25;T cells Naive CD4+;JUNB;CCDC109B;SLFN5;OPTN;SUN2;Tregs
2,TNFAIP3;PIM3;IL1R1;IFITM2;IELs ID3+ ENTPD1+ (NK-like cells ID3+ ENTPD1+);T cells CD4+ FOSB+;FAM134B
3,ISG20;DUSP5;CD69;LY6E;HLA-F;PHF11;GZMB;CLEC2B;RARRES3;CCND3;ISG15;RNF213;PSMB9;T cells OGT+;CCL5;T cells CD8+ KLRG1+;T cells CD8+;ANXA2R
4,GBP2;GBP5;XAF1;MCL1;VMP1;TAP1;NMI;ADAR;GBP4;GBP1;STAT1;TNFSF13B
5,PLSCR1;IFNGR1;BST2;IFI35;UBE2L6;RBCK1;EPSTI1;ATP10D
6,CSRNP1;PLIN2;VAMP5;CCL4;SPATS2L;LGALS3;TIMP1;BLVRA;DDX3X;TNFSF10;BCL3;PFKFB3;ATF3;RNF19B;MAFF;CEBPD;HES4;IFITM3;MB21D1;APOL2;SOCS2
7,ACSL1;TRIM25;ADM;ANKFY1;Monocytes S100A8+ S100A9+;S100A8;Neutrophils S100A8+ S100A9+;CLEC4E;TMEM51;APOBEC3A;AQP9;ANKRD22;TNFAIP6;Monocytes CHI3L1+ CYP27A1+
8,PML;GBP3;ARHGEF3;DDX60;DCP1A;HELZ2;NFIL3;ILCs;MT1M;GALNT2;GPX2;IFIT5;NOD2;CES1
9,PNRC1;SAMHD1;IL6ST;GK;FKBP5;Macrophages CCL3+ CCL4+;CD274;CCR1;C15orf48;IMPA2;SIRPA;NAPA;LIPA;Macrophages CXCL9+ CXCL10+;TRIM14;CASP7;FFAR2;CPT1A;CXCL10;SECTM1;MAFB;RASSF4;CCL2;LRG1;STEAP4;CD163;Macrophages;TCF7L2;IDO1;CXCL9;MYOF;CXCL11;THBD;IL1RN;FCGR1A;FNDC3B;SCARB2
10,GEM;OAS2;TRAFD1;CD80;TNFRSF10A;Mature DCs;SAMD4A;OASL;DC1;C4orf33;FZD5;Macrophages PLA2G2D+;C9orf91;TREX1;SLC25A30;RTP4;ADAMDEC1;CCL8;LAMP3;P2RY6;SERPING1;IL15;Macrophages LYVE1+;CCL19;MVB12B;BATF2
11,CYTH1;EHD4;EIF3L;GCH1;LAP3;MX1;C4orf32;LMO2;B4GALT5
12,TYMP;MARCKS;CDKN1A;GLRX;WARS;ETV6;IFI30;TFEC;SERPINB9;SLC15A3;NAMPT;DTX3L;SCO2;GAK;MYD88;DC2 CD1D-;DC2 CD1D+;JAK2;BAG1;RNF114;SLC25A28;PARP9
13,COMMD3;CD9;OGFR;EXT1;ALYREF;Immune Cycling cells;FAM46A;APOL1;MT1X;GBA;ALDH1A1;Macrophages Metallothionein;MT1F;MT1G;IFIT3;PARP12;WHAMM;TRIM21;MTHFD2L;CCDC92;IFIT1;Mast cells;PNPT1;ST3GAL4
14,SLC16A1;BTN3A3;ARG2;ERLIN1;IFI27;TRIM5;IFNLR1;PI4K2B;MICB;BUB1;NDC80;MASTL;CRY1;AKT3;TDRD7;HLA-G;ABTB2;ULK4;RPL22;HLA-B;PTMA;ZNF385B;VEGFC;UPP2;TRIM34;TMEM255A;TLR3;TBX3;TAP2;SLC1A1;SERPINE1;SAA1;RNASE4;PHF15;PDGFRL;PADI2;NT5C3;NRN1;NPAS2;NEURL3;MSR1;MKX;MAP3K14;MAB21L2;LEPR;IL17RB;IGFBP2;HESX1;GJA4;G6PC;FTSJD2;FNDC4;CYP1B1;CX3CL1;CTCFL;CRP;CREB3L3;CMAHP;CLEC4D;CFB;CCNA1;C5orf27;C22orf28;C1S;C10orf10;B2M;ANGPTL1;AMPH;ABLIM3;AHNAK2;BCL2L14;MT1H;FUT4;PDK1;ZBP1;STARD5;PMM2
15,SPSB1;TLK2;NK cells KLRF1+ CD3G-;ENPP1;IL15RA;HLA-C;HLA-A;CDK17;MAP3K5;ARNTL;DDX58;HERC6;HLA-E;USP18;ETV7;OAS3;T cells CD4+ IL17A+;IFI6;IFI44L;IFI44;HEG1;MAX;PUS1;TMEM140
16,CHMP5;KIAA0040;IFI16;ELF1;IRF2;IRF9;STAP1;PXK;PPM1K;B cells AICDA+ LRMP+;TAGAP;SMAD3
17,PMAIP1;NCOA3;TRIM38;SP110;B cells;NCF1;TXNIP;CD74;UNC93B1;GCA;LPCAT1;LGMN;SNN;IRF7;PSMB8;IFIT2;SPTLC2
18,HSH2D;AIM2;Plasma cells;CD38;RGS1;ODC1;PRKD2;MCOLN2
