cluster_ID,genes
1,PMAIP1;NCOA3;TRIM38;SP110;B cells;NCF1;STAP1;PSMB8;ODC1;HSH2D;AIM2;CD38;PXK;PPM1K;B cells AICDA+ LRMP+;RGS1
2,CHMP5;TXNIP;KIAA0040;IFI16;ELF1;IRF9;TAGAP;SMAD3;PRKD2;MCOLN2;OAS2;IRF2
3,SOCS1;T cells Naive CD4+;JUNB;DDIT4;RBM25;CD69
4,DUSP5;TAP1;RNF213;PSMB9;VMP1;ADAR;GBP3;CLEC2B;HLA-F;PHF11;GZMB;LY6E;ISG15;T cells OGT+;CCL5;CCND3;ANXA2R;T cells CD8+ KLRG1+;T cells CD8+
5,ISG20;CCDC109B;SLFN5;OPTN;SUN2;RARRES3;T cells CD4+ FOSB+;FAM134B;Tregs
6,BST2;IFI35;IFNGR1;EPSTI1;IFITM2;UBE2L6;RBCK1;ATP10D
7,TNFAIP3;GBP2;GBP5;MCL1;BCL3;PIM3;NFIL3;IL1R1
8,ATF3;RNF19B;MAFF;CEBPD;PFKFB3;TNFSF13B;PLSCR1;GBP4;DTX3L;MYD88;MB21D1;CD274;GBP1;STAT1;XAF1;NMI
9,CSRNP1;PLIN2;VAMP5;CCL4;SPATS2L;LGALS3;TIMP1;BLVRA;DDX3X;TNFSF10;HES4;IFITM3;APOL2
10,LAP3;MX1;EIF3L;GCH1;CYTH1;NAMPT;EHD4;PNRC1;SAMHD1;IL6ST;GK;FKBP5
11,CD74;UNC93B1;GCA;LPCAT1;SNN;IRF7;IFIT2;SPTLC2;TYMP;MARCKS;ETV6;IFI30;TFEC;SERPINB9;GAK;SLC15A3;LGMN;PARP9;CDKN1A;GLRX;BAG1;RNF114;SLC25A28
12,PML;DCP1A;ACSL1;TNFRSF10A;Mature DCs;TRIM25;ADM;Monocytes S100A8+ S100A9+;S100A8;Neutrophils S100A8+ S100A9+;CLEC4E;TMEM51;APOBEC3A;AQP9;ANKRD22;TNFAIP6;HELZ2;ANKFY1;CES1;GALNT2;NOD2;TREX1;GPX2;Monocytes CHI3L1+ CYP27A1+
13,Macrophages CCL3+ CCL4+;SOCS2;CCR1;C15orf48;IMPA2;GEM;FNDC3B;SCARB2;SIRPA;SCO2;CD80;NAPA;LIPA;Macrophages CXCL9+ CXCL10+;DC2 CD1D-;DC2 CD1D+;JAK2;LRG1;STEAP4;TRIM14;CASP7;FFAR2;CPT1A;CXCL10;SECTM1;MAFB;RASSF4;CCL2;CD163;Macrophages;TCF7L2;IDO1;CXCL9;MYOF;CXCL11;THBD;IL1RN;FCGR1A;OASL;DC1;ADAMDEC1;CCL8;LAMP3;P2RY6;SERPING1;IL15;Macrophages LYVE1+;CCL19
14,WARS;C4orf32;LMO2;B4GALT5;OGFR;EXT1;COMMD3;CD9;FAM46A;APOL1;MT1X;GBA;ALDH1A1;Macrophages Metallothionein;MT1F;MT1G;PARP12;TRIM21;MTHFD2L;IFIT1;Mast cells
15,SAMD4A;C9orf91;C4orf33;MICB;FZD5;BATF2;SLC25A30;RTP4;IFIT5;BCL2L14;MT1H;FUT4;TRIM5;IFNLR1;PI4K2B;BUB1;IFI27;Macrophages PLA2G2D+;MT1M;NDC80;MASTL;CRY1;AKT3;TDRD7;HLA-G;ABTB2;ULK4;RPL22;HLA-B;PTMA;ZNF385B;VEGFC;UPP2;TRIM34;TMEM255A;TLR3;TBX3;TAP2;SLC1A1;SERPINE1;SAA1;RNASE4;PHF15;PDGFRL;PADI2;NT5C3;NRN1;NPAS2;NEURL3;MSR1;MKX;MAP3K14;MAB21L2;LEPR;IL17RB;IGFBP2;HESX1;GJA4;G6PC;FTSJD2;FNDC4;CYP1B1;CX3CL1;CTCFL;CRP;CREB3L3;CMAHP;CLEC4D;CFB;CCNA1;C5orf27;C22orf28;C1S;C10orf10;B2M;ANGPTL1;AMPH;ABLIM3;AHNAK2;SLC16A1;ERLIN1;BTN3A3;ARG2;PDK1;ZBP1;STARD5;PMM2
16,SPSB1;IELs ID3+ ENTPD1+ (NK-like cells ID3+ ENTPD1+);HLA-C;HLA-A;CDK17;MAP3K5;ARNTL;TLK2;ILCs;ENPP1;IL15RA;NK cells KLRF1+ CD3G-;Plasma cells;ALYREF;Immune Cycling cells;TRAFD1;ARHGEF3;DDX60;MAX;PUS1;TMEM140;ETV7;OAS3;T cells CD4+ IL17A+;IFI6;IFI44L;IFI44;DDX58;HERC6;HLA-E;USP18;HEG1;MVB12B;IFIT3;WHAMM;CCDC92;PNPT1;ST3GAL4
