cluster_ID,genes
1,SOCS1;T cells Naive CD4+;JUNB;DDIT4;RBM25;CD69
2,ISG20;CLEC2B;RARRES3;CCND3;ISG15;CCDC109B;SLFN5;OPTN;SUN2;T cells CD4+ FOSB+;FAM134B;Tregs
3,IFITM2;LY6E;HLA-F;PHF11;GZMB;RBCK1;IFI35;VMP1;IFIT3;DUSP5;RNF213;PSMB9;CCL5;T cells CD8+ KLRG1+;T cells CD8+;IELs ID3+ ENTPD1+ (NK-like cells ID3+ ENTPD1+);MAP3K5;NK cells KLRF1+ CD3G-;GBP3;T cells OGT+;HLA-C;HLA-A;HLA-E;DDX58;ANXA2R;USP18;ETV7;T cells CD4+ IL17A+;IFI6;IFI44L;IFI44
4,TXNIP;PMAIP1;NCOA3;TRIM38;SP110;B cells;NCF1;STAP1;PSMB8;ODC1;IFI16;PXK;PPM1K;B cells AICDA+ LRMP+;RGS1;HSH2D;AIM2;CD38
5,CHMP5;KIAA0040;ELF1;IRF2;IRF9;Plasma cells;OGFR;ALYREF;Immune Cycling cells;PRKD2;MCOLN2;TAGAP;SMAD3;SPSB1
6,EXT1;CD9;Macrophages Metallothionein;MT1F;NOD2;TRIM21;MTHFD2L;TRIM25;ADM;ACSL1;S100A8;Neutrophils S100A8+ S100A9+;CLEC4E;TMEM51;APOBEC3A;AQP9;ANKRD22;TNFAIP6;HELZ2;ANKFY1;CES1;GALNT2;TREX1;GPX2;Monocytes CHI3L1+ CYP27A1+;MT1H
7,ENPP1;IL15RA;SLC16A1;ERLIN1;BTN3A3;ARG2;CDK17;ARNTL;TRIM5;IFNLR1;PI4K2B;TMEM140;HERC6;CRY1;NDC80;MASTL;MICB;FZD5;Macrophages PLA2G2D+;MT1M;TDRD7;BCL2L14;FUT4;AKT3;HLA-G;ABTB2;ULK4;RPL22;HLA-B;PTMA;ZNF385B;VEGFC;UPP2;TRIM34;TMEM255A;TLR3;TBX3;TAP2;SLC1A1;SERPINE1;SAA1;RNASE4;PHF15;PDGFRL;PADI2;NT5C3;NRN1;NPAS2;NEURL3;MSR1;MKX;MAP3K14;MAB21L2;LEPR;IL17RB;IGFBP2;HESX1;GJA4;G6PC;FTSJD2;FNDC4;CYP1B1;CX3CL1;CTCFL;CRP;CREB3L3;CMAHP;CLEC4D;CFB;CCNA1;C5orf27;C22orf28;C1S;C10orf10;B2M;ANGPTL1;AMPH;ABLIM3;AHNAK2;MT1G;PDK1;ZBP1;STARD5;PMM2;CCDC92;IFIT1;Mast cells;PNPT1;ST3GAL4;IFI27;BUB1
8,GEM;PARP9;TRAFD1;CD80;TNFRSF10A;Mature DCs;SAMD4A;SLC25A28;ATP10D;TLK2;DCP1A;ARHGEF3;DDX60;OAS2;PARP12;WHAMM;MAX;PUS1;OAS3;IFIT5;DC1;C4orf33;C9orf91;SLC25A30;RTP4;HEG1;MVB12B;BATF2
9,PLSCR1;IFNGR1;GBP4;XAF1;EPSTI1;GBP1;STAT1;DTX3L;MYD88;UBE2L6;GBP2;GBP5;MCL1;TAP1;NMI;ADAR;PML
10,CSRNP1;PLIN2;VAMP5;CCL4;SPATS2L;DDX3X;TNFSF10;BST2;LGALS3;IFITM3;TIMP1;BLVRA;WARS;FAM46A;APOL1;COMMD3;C4orf32;B4GALT5;MT1X;ALDH1A1
11,TNFAIP3;BCL3;PIM3;NFIL3;IL1R1;HES4;ATF3;RNF19B;MAFF;CEBPD;PFKFB3;TNFSF13B;APOL2;MB21D1;ILCs;CD274;SOCS2;C15orf48;IMPA2
12,CD74;UNC93B1;GCA;LPCAT1;LGMN;SNN;TYMP;MARCKS;ETV6;IFI30;TFEC;SERPINB9;GAK;SLC15A3;IRF7;IFIT2;SPTLC2;RNF114;CDKN1A;GLRX;BAG1
13,SCO2;NAPA;LIPA;Macrophages CXCL9+ CXCL10+;DC2 CD1D-;DC2 CD1D+;JAK2;SIRPA;GBA;CPT1A;OASL;Macrophages CCL3+ CCL4+;CCR1;TRIM14;CASP7;CXCL10;SECTM1;MAFB;RASSF4;CCL2;CD163;Macrophages;TCF7L2;IDO1;CXCL9;MYOF;CXCL11;THBD;IL1RN;FCGR1A;LRG1;STEAP4;FFAR2;Monocytes S100A8+ S100A9+;ADAMDEC1;CCL8;LAMP3;P2RY6;SERPING1;IL15;Macrophages LYVE1+;CCL19;FNDC3B;SCARB2
14,LAP3;MX1;EIF3L;GCH1;LMO2;CYTH1;NAMPT;EHD4;PNRC1;SAMHD1;IL6ST;GK;FKBP5
