cluster_ID,genes
1,RGS1;TAP1;MCL1;DUSP5;TNFAIP3;DDX3X;ADAR;CSRNP1;GBP5;IFI6;GBP3;TNFSF10;HES4
2,EPSTI1;TRIM14;MAP3K5;NAMPT;IL6ST;CYTH1;ETV6;CPT1A;GK
3,HLA-F;HLA-C;JUNB;HLA-A;HLA-E;PNRC1;TXNIP;LY6E;IFITM2;CD69;DDIT4;HLA-B;T cells Naive CD4+
4,RARRES3;RNF213;OPTN;SUN2;SLFN5;T cells CD4+ FOSB+;T cells OGT+;ARHGEF3;VMP1;GBP2;Tregs;ISG15;PLIN2;MT1X;CLEC2B;FAM134B
5,VAMP5;SAMHD1;GBP1;STAT1;GBP4;BST2;SPATS2L;BLVRA;LGALS3;TIMP1;CEBPD;IFITM3;TNFSF13B;TYMP;MARCKS;WARS;IFNGR1;UBE2L6
6,CDKN1A;GAK;MAFF;FAM46A;CD274;ATF3;PLSCR1;MYD88;RASSF4;LAMP3;P2RY6;GEM;C4orf33;LGMN;DC2 CD1D-;DC2 CD1D+;SOCS2;SECTM1;Macrophages;CCR1;MAFB;Macrophages PLA2G2D+;IL1RN;SIRPA;SCARB2;IL15RA;GBA;MT1G;MB21D1;JAK2;ADAMDEC1;TMEM51;PARP12;Macrophages CCL3+ CCL4+;LIPA;ALDH1A1;SERPING1;ILCs;FUT4
7,SERPINB9;RNF19B;CD80;PIM3;SCO2;UNC93B1;SLC15A3;IFI30;SLC16A1;LPCAT1;PNPT1;B4GALT5;ACSL1;CASP7;OGFR;EHD4;EXT1;Mature DCs;C9orf91;PUS1;SP110;TRIM38;TFEC;SNN;MTHFD2L;TLK2;KIAA0040;PFKFB3;BCL3;TRIM25;SPTLC2;ATP10D
8,COMMD3;IFI35;RNF114;RTP4;PML;IL15;GALNT2;FNDC3B;IRF7;PRKD2;APOL2;APOL1;STARD5;ADM;PDK1;ZBP1;PMM2
9,RBM25;PHF11;DDX58;MT1F;HELZ2;T cells CD4+ IL17A+;OASL;MICB;IFIT5;HERC6;IL1R1;SMAD3;TMEM140;ETV7;SPSB1;XAF1;PARP9;DTX3L;PPM1K;IRF9;IRF2;DCP1A;TAGAP;IELs ID3+ ENTPD1+ (NK-like cells ID3+ ENTPD1+);ARNTL;MAX;CDK17;CCDC92;B2M;Macrophages Metallothionein;CRY1;TNFRSF10A;WHAMM;OAS2;DDX60;TRIM21;IFIT3;OAS3;ULK4;BTN3A3;MVB12B;HEG1;GZMB;ANXA2R;T cells CD8+;CCL5;T cells CD8+ KLRG1+;CCL4
10,MASTL;ZNF385B;IL17RB;IFNLR1;RPL22;NFIL3;GCH1;FZD5;SLC25A30;TCF7L2;TDRD7;SAMD4A;IFIT1;PTMA;IGFBP2;TRIM5;ABTB2;NOD2;ARG2;SLC1A1;IFI27;BATF2;Monocytes S100A8+ S100A9+;Neutrophils S100A8+ S100A9+;GPX2;ANGPTL1;Mast cells;VEGFC;UPP2;TRIM34;TNFAIP6;TMEM255A;TLR3;THBD;TBX3;TAP2;STEAP4;SERPINE1;SAA1;S100A8;RNASE4;PHF15;PDGFRL;PADI2;NT5C3;NRN1;NPAS2;NEURL3;MYOF;MT1M;MT1H;MSR1;MKX;MAP3K14;MAB21L2;LEPR;HLA-G;HESX1;GJA4;G6PC;FTSJD2;FNDC4;FFAR2;FCGR1A;CYP1B1;CXCL9;CXCL11;CXCL10;CX3CL1;CTCFL;CRP;CREB3L3;CMAHP;CLEC4E;CLEC4D;CFB;CES1;CD163;CCNA1;CCL8;CCL2;CCL19;C5orf27;C22orf28;C1S;C10orf10;BCL2L14;AQP9;APOBEC3A;ANKRD22;AMPH;AHNAK2;ABLIM3;Macrophages LYVE1+;Monocytes CHI3L1+ CYP27A1+;IFIT2;IFI44L;Macrophages CXCL9+ CXCL10+;USP18;NK cells KLRF1+ CD3G-
11,NMI;RBCK1;PI4K2B;TRAFD1;TREX1;C15orf48;DC1;IDO1;ANKFY1;IFI44;AKT3;SLC25A28;ERLIN1;ST3GAL4;LRG1;ENPP1
12,CD74;BAG1;LAP3;EIF3L;GCA;IMPA2;PSMB8;PSMB9;GLRX;NAPA;CHMP5;ALYREF;Immune Cycling cells;NDC80;BUB1
13,CD38;ISG20;Plasma cells;CD9;HSH2D;ODC1;C4orf32;B cells AICDA+ LRMP+;STAP1;MX1;LMO2;AIM2;B cells;NCF1;PXK;PMAIP1;MCOLN2;NCOA3
14,SOCS1;ELF1;CCND3;CCDC109B;IFI16;FKBP5
