cluster_ID,genes
1,LGMN;TRAFD1;TFEC;SIRPA;SCARB2;JAK2;ADAMDEC1;TMEM51;PARP12;LIPA;ALDH1A1;SERPING1;CCR1;MAFB;Macrophages PLA2G2D+;IL1RN;PLSCR1;GEM;MYD88;MB21D1;DC1;ILCs;RASSF4;LAMP3;P2RY6;CEBPD;IFITM3;DC2 CD1D-;DC2 CD1D+;SOCS2;SECTM1;Macrophages;C15orf48;IDO1
2,UNC93B1;SP110;TRIM38;CDKN1A;SNN;SMAD3;TAGAP;XAF1;PARP9;DTX3L;PPM1K;IRF9
3,RBCK1;IRF2;PHF11;MICB;IELs ID3+ ENTPD1+ (NK-like cells ID3+ ENTPD1+);ARNTL;MAX;CDK17;CCDC92;DDX60;DDX58;MT1F;HELZ2;BTN3A3;HEG1;GZMB;GBP3;ANXA2R;T cells CD8+;CCL5;T cells CD8+ KLRG1+;CCL4
4,COMMD3;IFI35;RNF114;TMEM140;ETV7;RTP4;PML;IL15;IRF7;PRKD2;APOL2;GALNT2;PDK1;ZBP1;FNDC3B;APOL1;STARD5
5,SERPINB9;RNF19B;CD80;CASP7;SCO2;SLC16A1;PNPT1;PMM2;Mature DCs;OGFR;SLC15A3;IFI30;EHD4;TRIM25;LPCAT1;B4GALT5;PIM3;RBM25;TREX1;MTHFD2L;TLK2;KIAA0040;PI4K2B;MASTL
6,RPL22;IL17RB;IFNLR1;ADM;TRIM5;IFIT2;USP18;NK cells KLRF1+ CD3G-;OASL;SAMD4A;IFIT1;PTMA;IGFBP2;SLC1A1;IFI27;BATF2;Monocytes S100A8+ S100A9+;Neutrophils S100A8+ S100A9+;GPX2;ANGPTL1;Mast cells;VEGFC;UPP2;TRIM34;TNFAIP6;TMEM255A;TLR3;THBD;TBX3;TAP2;STEAP4;SERPINE1;SAA1;S100A8;RNASE4;PHF15;PDGFRL;PADI2;NT5C3;NRN1;NPAS2;NEURL3;MYOF;MT1M;MT1H;MSR1;MKX;MAP3K14;MAB21L2;LEPR;HLA-G;HESX1;GJA4;G6PC;FTSJD2;FNDC4;FFAR2;FCGR1A;CYP1B1;CXCL9;CXCL11;CXCL10;CX3CL1;CTCFL;CRP;CREB3L3;CMAHP;CLEC4E;CLEC4D;CFB;CES1;CD163;CCNA1;CCL8;CCL2;CCL19;C5orf27;C22orf28;C1S;C10orf10;BCL2L14;AQP9;APOBEC3A;ANKRD22;AMPH;AHNAK2;ABLIM3;Macrophages LYVE1+;Monocytes CHI3L1+ CYP27A1+;ABTB2;NOD2;ARG2;ZNF385B;ST3GAL4;LRG1;ENPP1
7,TNFSF10;PFKFB3;GAK;ATF3;MAFF;FAM46A;CD274;Macrophages CCL3+ CCL4+;MVB12B;SLC25A30;TCF7L2;DCP1A;ANKFY1;OAS2;ULK4;IFI44;HERC6;T cells CD4+ IL17A+;B2M;AKT3;SLC25A28;ERLIN1;BCL3;NFIL3;EXT1;GCH1;Macrophages Metallothionein;CRY1;TDRD7;TNFRSF10A;WHAMM;IFI44L;SPTLC2;ATP10D;IFIT5;TRIM21;GBA;FUT4;Macrophages CXCL9+ CXCL10+;IFIT3;OAS3;C9orf91;ACSL1;FZD5;SPSB1;IL1R1;PUS1;C4orf33;IL15RA;MT1G
8,RGS1;TAP1;MCL1;DUSP5;NAMPT;TNFAIP3;DDX3X;ADAR;CSRNP1;GBP5;HES4
9,EPSTI1;VMP1;MAP3K5;Tregs;CYTH1;PLIN2;IL6ST;TRIM14;ETV6;CPT1A;GK
10,HLA-F;TXNIP;LY6E;JUNB;HLA-A;HLA-E;PNRC1;IFITM2;CD69;DDIT4;HLA-B;T cells Naive CD4+
11,ISG15;MT1X;RARRES3;RNF213;GBP2;OPTN;SUN2;SLFN5;T cells CD4+ FOSB+;T cells OGT+;ARHGEF3;HLA-C;CLEC2B;FAM134B
12,SOCS1;ELF1;CCND3;CCDC109B;IFI16;FKBP5
13,ALYREF;Immune Cycling cells;C4orf32;NDC80;BUB1
14,ODC1;LMO2;B cells;NCF1;PXK;AIM2;B cells AICDA+ LRMP+;STAP1;MX1;PMAIP1;MCOLN2;NCOA3;CD38;ISG20;Plasma cells;CD9;HSH2D
15,LAP3;EIF3L;BAG1;GLRX;NAPA;CHMP5;PSMB8;PSMB9;UBE2L6;GCA;IMPA2;NMI
16,CD74;TYMP;MARCKS;WARS;IFNGR1
17,BST2;SPATS2L;BLVRA;LGALS3;IFI6;VAMP5;SAMHD1;GBP1;STAT1;GBP4;TIMP1;TNFSF13B
