cluster_ID,genes
1,SOCS1;MCL1;DDX3X;PLIN2;MT1X;GBP2;Tregs;VMP1;MAP3K5;OPTN;SUN2;SLFN5;T cells CD4+ FOSB+;T cells OGT+;ARHGEF3;EPSTI1;ETV6;IL6ST;TRIM14;FKBP5;ELF1;CYTH1;FAM134B
2,VAMP5;SAMHD1;STAT1;ISG15;LY6E;TAP1;TNFAIP3;HLA-F;HLA-C;TXNIP;JUNB;HLA-A;HLA-E;PNRC1;RARRES3;RNF213;CLEC2B;IFITM2;CD69;DDIT4;HLA-B;T cells Naive CD4+
3,ODC1;LMO2;B cells;NCF1;PXK;AIM2;B cells AICDA+ LRMP+;STAP1;MX1;PMAIP1;MCOLN2;NCOA3;CD38;ISG20;Plasma cells;CD9;HSH2D
4,CCND3;CCDC109B;IFI16;ALYREF;Immune Cycling cells;C4orf32;NDC80;BUB1;PI4K2B
5,CD74;PSMB8;PSMB9;LAP3;EIF3L;GCA;IMPA2;BAG1;NAPA;CHMP5;GLRX;COMMD3
6,TYMP;MARCKS;WARS;IFNGR1;BST2;SPATS2L;BLVRA;LGALS3;LGMN;PLSCR1;MYD88;RASSF4;GEM;GBP1;GBP4;TIMP1;TNFSF13B;CEBPD;IFITM3;DC2 CD1D-;DC2 CD1D+;SOCS2;SECTM1;MAFB;UBE2L6;IFI35;NMI;IDO1
7,RGS1;UNC93B1;SP110;TRIM38;CDKN1A;SNN;PIM3;SMAD3;TAGAP;XAF1;PARP9;DTX3L;IRF7;PRKD2;PPM1K;IRF9
8,RBCK1;RBM25;ANXA2R;T cells CD8+;CCL5;T cells CD8+ KLRG1+;CCL4;DUSP5;ADAR;CSRNP1;CPT1A;NAMPT;GALNT2;APOL2;MT1F;HELZ2;APOL1;IELs ID3+ ENTPD1+ (NK-like cells ID3+ ENTPD1+);ARNTL;MAX;CDK17;CCDC92;B2M;AKT3;SLC25A28;IFI44;Macrophages Metallothionein;CRY1;HERC6;T cells CD4+ IL17A+;HEG1;OAS2;DDX60;TRIM21;BTN3A3;IFI6;GBP5;IRF2;GBP3;DCP1A;ANKFY1;TNFSF10;HES4;IFIT5;IL1R1;RTP4;TMEM140;ETV7;SPSB1;PHF11;DDX58;MICB
9,SCO2;SLC16A1;PNPT1;PMM2;LPCAT1;B4GALT5;RNF114;GK;SERPINB9;C4orf33;LAMP3;P2RY6;RNF19B;TLK2;CD80;TRAFD1;TREX1;CASP7;OGFR;PML;IFIT3;IL15;TFEC;SIRPA;CCR1;SLC15A3;IFI30;PFKFB3;EHD4;TRIM25;BCL3;FNDC3B;SCARB2;GAK;ATF3;MVB12B;Mature DCs;DC1;ILCs;MB21D1;C9orf91;EXT1;GCH1;GBA;MAFF;ATP10D;FAM46A;CD274;TCF7L2;C15orf48;Macrophages PLA2G2D+;IL1RN;JAK2;ADAMDEC1;TMEM51;Macrophages;PARP12;Macrophages CCL3+ CCL4+;LIPA;ALDH1A1;SERPING1;IL15RA;FUT4;MT1G;STARD5
10,MTHFD2L;KIAA0040;ZNF385B;PUS1;RPL22;MASTL;SPTLC2;ERLIN1;ST3GAL4;LRG1;ENPP1;ULK4;TNFRSF10A;WHAMM;IFIT2;IFI44L;SLC25A30;OAS3;TRIM5;TDRD7;SAMD4A;IFIT1;PTMA;IGFBP2;NFIL3;Macrophages CXCL9+ CXCL10+;USP18;ABTB2;NOD2;ARG2;OASL;GZMB;NK cells KLRF1+ CD3G-;ACSL1;FZD5;SLC1A1;IFI27;BATF2;Monocytes S100A8+ S100A9+;Neutrophils S100A8+ S100A9+;GPX2;ANGPTL1;Mast cells;VEGFC;UPP2;TRIM34;TNFAIP6;TMEM255A;TLR3;THBD;TBX3;TAP2;STEAP4;SERPINE1;SAA1;S100A8;RNASE4;PHF15;PDGFRL;PADI2;NT5C3;NRN1;NPAS2;NEURL3;MYOF;MT1M;MT1H;MSR1;MKX;MAP3K14;MAB21L2;LEPR;HLA-G;HESX1;GJA4;G6PC;FTSJD2;FNDC4;FFAR2;FCGR1A;CYP1B1;CXCL9;CXCL11;CXCL10;CX3CL1;CTCFL;CRP;CREB3L3;CMAHP;CLEC4E;CLEC4D;CFB;CES1;CD163;CCNA1;CCL8;CCL2;CCL19;C5orf27;C22orf28;C1S;C10orf10;BCL2L14;AQP9;APOBEC3A;ANKRD22;AMPH;AHNAK2;ABLIM3;Macrophages LYVE1+;Monocytes CHI3L1+ CYP27A1+;IL17RB;IFNLR1;ADM;PDK1;ZBP1
