cluster_ID,genes
1,PSMB9;UBE2L6;COMMD3;IFI35;RNF114;CASP7;NMI;RBCK1;TRAFD1
2,CD74;LAP3;EIF3L;BAG1;GLRX;PSMB8;GCA;IMPA2;NAPA;CHMP5
3,BST2;SPATS2L;BLVRA;LGALS3;IFI6;VAMP5;SAMHD1;GBP1;STAT1;GBP4;TIMP1;TNFSF13B
4,TYMP;MARCKS;WARS;IFNGR1;CDKN1A
5,ISG15;HLA-C;PLIN2;MT1X;CLEC2B;RARRES3;RNF213;OPTN;SUN2;SLFN5;T cells CD4+ FOSB+;T cells OGT+;ARHGEF3;VMP1;GBP2;Tregs
6,TXNIP;LY6E;HLA-F;DDIT4;JUNB;HLA-A;HLA-E;PNRC1;IFITM2;CD69
7,RGS1;TAP1;MCL1;DUSP5;TNFAIP3;DDX3X;ADAR;CSRNP1;GBP5;HES4
8,FAM134B;T cells Naive CD4+;SMAD3;HLA-B;CDK17;CCDC92;IELs ID3+ ENTPD1+ (NK-like cells ID3+ ENTPD1+);ARNTL;MAX;TMEM140;SPSB1
9,EPSTI1;TRIM14;MAP3K5;NAMPT;IL6ST;CYTH1;ETV6;CPT1A;GK
10,UNC93B1;SNN;SP110;TRIM38;TAGAP;XAF1;PARP9;DTX3L;PPM1K;IRF9
11,GALNT2;FNDC3B;IRF7;PRKD2;APOL2;APOL1;STARD5;ADM;PDK1;ZBP1;PMM2
12,SCO2;SLC15A3;IFI30;Mature DCs;OGFR;PIM3;RBM25;SLC16A1;LPCAT1;B4GALT5;PNPT1;SERPINB9;RNF19B;CD80;TREX1;PFKFB3;EHD4;TRIM25;BCL3;MTHFD2L;TLK2;KIAA0040;PI4K2B;MASTL
13,PHF11;IRF2;TNFSF10;GBP3;RTP4;PML;ETV7;OAS2;DDX60;TRIM21;IFIT3;OAS3;ULK4;IL15;DCP1A;ANKFY1;BTN3A3;TNFRSF10A;WHAMM;B2M;AKT3;SLC25A28;IFI44;Macrophages Metallothionein;CRY1;HERC6;Macrophages CXCL9+ CXCL10+;T cells CD4+ IL17A+;HEG1;MICB;DDX58;MT1F;HELZ2;OASL;NFIL3;IFIT5;IL1R1
14,PUS1;SPTLC2;ATP10D;ZNF385B;IL17RB;IFNLR1;RPL22;TDRD7;SAMD4A;IFIT1;PTMA;IGFBP2;TRIM5;ABTB2;NOD2;ARG2;SLC1A1;IFI27;BATF2;Monocytes S100A8+ S100A9+;Neutrophils S100A8+ S100A9+;GPX2;ANGPTL1;Mast cells;VEGFC;UPP2;TRIM34;TNFAIP6;TMEM255A;TLR3;THBD;TBX3;TAP2;STEAP4;SERPINE1;SAA1;S100A8;RNASE4;PHF15;PDGFRL;PADI2;NT5C3;NRN1;NPAS2;NEURL3;MYOF;MT1M;MT1H;MSR1;MKX;MAP3K14;MAB21L2;LEPR;HLA-G;HESX1;GJA4;G6PC;FTSJD2;FNDC4;FFAR2;FCGR1A;CYP1B1;CXCL9;CXCL11;CXCL10;CX3CL1;CTCFL;CRP;CREB3L3;CMAHP;CLEC4E;CLEC4D;CFB;CES1;CD163;CCNA1;CCL8;CCL2;CCL19;C5orf27;C22orf28;C1S;C10orf10;BCL2L14;AQP9;APOBEC3A;ANKRD22;AMPH;AHNAK2;ABLIM3;Macrophages LYVE1+;Monocytes CHI3L1+ CYP27A1+;ACSL1;FZD5;IFIT2;IFI44L;SLC25A30;USP18;NK cells KLRF1+ CD3G-;ERLIN1;ST3GAL4;LRG1;ENPP1
15,PLSCR1;MYD88;RASSF4;LAMP3;P2RY6;GEM;DC1;IDO1;C4orf33;CEBPD;IFITM3;DC2 CD1D-;DC2 CD1D+;MAFB;C15orf48;SOCS2;SECTM1;Macrophages;IL1RN
16,TFEC;SIRPA;SCARB2;IL15RA;JAK2;ADAMDEC1;TMEM51;PARP12;Macrophages CCL3+ CCL4+;LIPA;ALDH1A1;SERPING1;GBA;MT1G;MB21D1;C9orf91;EXT1;GCH1;ILCs;FUT4;LGMN;CCR1;Macrophages PLA2G2D+;GAK;MAFF;FAM46A;CD274;TCF7L2;ATF3;MVB12B
17,ANXA2R;T cells CD8+;CCL5;T cells CD8+ KLRG1+;CCL4;GZMB
18,ALYREF;Immune Cycling cells;C4orf32;NDC80;BUB1
19,ODC1;LMO2;B cells;NCF1;PXK;AIM2;B cells AICDA+ LRMP+;STAP1;MX1;PMAIP1;MCOLN2;NCOA3;CD38;ISG20;Plasma cells;CD9;HSH2D
20,SOCS1;ELF1;CCND3;CCDC109B;IFI16;FKBP5
