cluster_ID,genes
1,CD74;GCA;TYMP;MARCKS;WARS;IFNGR1
2,BST2;UBE2L6;VAMP5;SAMHD1;GBP1;STAT1;GBP4;TIMP1;TNFSF13B;SPATS2L;BLVRA;LGALS3;IFI6
3,SOCS1;ELF1;CCND3;CCDC109B;IFI16;FKBP5
4,CD38;ISG20;Plasma cells;CD9;HSH2D;ODC1;C4orf32;B cells AICDA+ LRMP+;STAP1;MX1;LMO2;AIM2;B cells;NCF1;PXK;PMAIP1;MCOLN2;NCOA3
5,GLRX;LAP3;EIF3L;BAG1;CHMP5;NAPA;IMPA2;PSMB8;PSMB9;ALYREF;Immune Cycling cells;NDC80;BUB1
6,SCO2;SLC15A3;IFI30;Mature DCs;OGFR;PIM3;RBM25;SERPINB9;RNF19B;CD80;PI4K2B;MTHFD2L;KIAA0040;SLC16A1;PNPT1;PMM2;LPCAT1;B4GALT5;TREX1;PFKFB3;EHD4;TRIM25;BCL3
7,NMI;RBCK1;TRAFD1;CASP7;PUS1;IFIT3;UNC93B1;CDKN1A;SNN;XAF1;PARP9;DTX3L;TRIM38;SP110;PPM1K
8,PLSCR1;CEBPD;IFITM3;TFEC;LGMN;DC2 CD1D-;DC2 CD1D+;SOCS2;SECTM1;Macrophages;C15orf48;MAFB;Macrophages PLA2G2D+;IL1RN;SIRPA;CCR1;GAK;FAM46A;GBA;IL15RA;FUT4;MT1G;SCARB2;JAK2;ADAMDEC1;TMEM51;PARP12;Macrophages CCL3+ CCL4+;LIPA;ALDH1A1;SERPING1;MYD88;MB21D1;C9orf91;DC1;ILCs;RASSF4;LAMP3;P2RY6;GEM;C4orf33;IDO1
9,PHF11;IFIT5;IL1R1;GBP3;ATF3;MAFF;IELs ID3+ ENTPD1+ (NK-like cells ID3+ ENTPD1+);ARNTL;MAX;MICB;DDX58;MT1F;HELZ2;OASL;NFIL3;HEG1;GZMB;NK cells KLRF1+ CD3G-;ANKFY1;B2M;AKT3;SLC25A28;ST3GAL4;DDX60;TRIM21;Macrophages Metallothionein;CRY1;OAS3;ULK4;IFI44;HERC6;Macrophages CXCL9+ CXCL10+;T cells CD4+ IL17A+;WHAMM;BTN3A3;MVB12B;ANXA2R;T cells CD8+;CCL5;T cells CD8+ KLRG1+;CCL4
10,IRF2;TAGAP;PML;TLK2;EXT1;SMAD3;PRKD2;IRF9;TMEM140;ETV7;SPSB1;CDK17;CCDC92;DCP1A;OAS2;TNFRSF10A
11,MASTL;ZNF385B;IL17RB;IFNLR1;RPL22;GCH1;IFIT2;IFI44L;ACSL1;FZD5;CD274;SLC25A30;TCF7L2;TDRD7;SAMD4A;IFIT1;PTMA;IGFBP2;TRIM5;SLC1A1;IFI27;BATF2;Monocytes S100A8+ S100A9+;Neutrophils S100A8+ S100A9+;GPX2;ANGPTL1;Mast cells;VEGFC;UPP2;TRIM34;TNFAIP6;TMEM255A;TLR3;THBD;TBX3;TAP2;STEAP4;SERPINE1;SAA1;S100A8;RNASE4;PHF15;PDGFRL;PADI2;NT5C3;NRN1;NPAS2;NEURL3;MYOF;MT1M;MT1H;MSR1;MKX;MAP3K14;MAB21L2;LEPR;HLA-G;HESX1;GJA4;G6PC;FTSJD2;FNDC4;FFAR2;FCGR1A;CYP1B1;CXCL9;CXCL11;CXCL10;CX3CL1;CTCFL;CRP;CREB3L3;CMAHP;CLEC4E;CLEC4D;CFB;CES1;CD163;CCNA1;CCL8;CCL2;CCL19;C5orf27;C22orf28;C1S;C10orf10;BCL2L14;AQP9;APOBEC3A;ANKRD22;AMPH;AHNAK2;ABLIM3;Macrophages LYVE1+;Monocytes CHI3L1+ CYP27A1+;USP18;ABTB2;NOD2;ARG2;SPTLC2;ATP10D;ERLIN1;LRG1;ENPP1
12,COMMD3;IFI35;RNF114;GALNT2;FNDC3B;IRF7;APOL2;APOL1;STARD5;ADM;PDK1;ZBP1;RTP4;IL15
13,HLA-F;TXNIP;LY6E;JUNB;HLA-A;HLA-E;PNRC1;IFITM2;CD69;DDIT4;HLA-B;T cells Naive CD4+
14,ISG15;MT1X;RARRES3;RNF213;GBP2;OPTN;SUN2;SLFN5;T cells CD4+ FOSB+;T cells OGT+;ARHGEF3;HLA-C;CLEC2B;FAM134B
15,RGS1;TAP1;MCL1;DUSP5;TNFAIP3;DDX3X;ADAR;CSRNP1;GBP5;NAMPT;TNFSF10;HES4
16,EPSTI1;VMP1;MAP3K5;Tregs;CYTH1;PLIN2;IL6ST;TRIM14;ETV6;CPT1A;GK
