cluster_ID,genes
1,PNRC1;IFITM2;JUNB;ELF1;CD69;HLA-A;HLA-F;CCND3;SUN2;CCDC109B;RNF213;TNFAIP3;RARRES3;SLFN5;SOCS1;ISG15;CLEC2B
2,TXNIP;SP110;RBM25;HLA-E;IFI16;PSMB9;PSMB8;RPL22;HLA-B;ADAR;RBCK1;IRF2;PHF11;KIAA0040
3,CD74;NCF1;TRIM38;PMAIP1;B cells;PXK;AIM2;NCOA3;PPM1K;MARCKS;SNN;GCA;IFI30;LPCAT1;TFEC
4,HLA-C;RGS1;CCL4;LY6E;CCL5;NMI;GBP1;STAT1;GBP4;CCDC92;UBE2L6;VAMP5;GBP5;ANXA2R;B2M;T cells CD8+;T cells CD8+ KLRG1+;GZMB;IELs ID3+ ENTPD1+ (NK-like cells ID3+ ENTPD1+);ARHGEF3;ANKFY1;DDX58;HEG1;TRIM21;WHAMM;IFI44;NFIL3;IFI6
5,GBP2;SAMHD1;T cells Naive CD4+;PFKFB3;T cells OGT+;T cells CD4+ FOSB+;Tregs;OPTN;CDK17;ARNTL;FKBP5;CYTH1;FAM134B;IL6ST;GEM
6,SMAD3;ULK4;MCOLN2;ATP10D;IFIT2;TNFRSF10A;MTHFD2L;OGFR;PML;SAMD4A;MAP3K5;JAK2;MYD88;ACSL1;TAP1;CHMP5;AKT3;IRF9;B cells AICDA+ LRMP+;PARP9;Immune Cycling cells;PNPT1;MB21D1;TRIM5;MICB;MX1;DTX3L;TLK2;SCO2;CPT1A;TRIM25;CD80;SPTLC2;DCP1A;DDX60;MASTL;GCH1;Mature DCs;ILCs;GK;ETV6;XAF1;IL1R1
7,APOL2;RTP4;HLA-G;T cells CD4+ IL17A+;NDC80;IFIT5;SLC25A28;IFIT3;C9orf91;TREX1;OAS2;NK cells KLRF1+ CD3G-;TMEM140;Macrophages Metallothionein;CXCL10;PI4K2B;APOL1;C4orf32;CRY1;GBP3;Macrophages CXCL9+ CXCL10+;PARP12;DC1;ADM;Macrophages PLA2G2D+;MVB12B;IFI44L;HELZ2;ERLIN1;HERC6;PUS1;CD274;SOCS2;NOD2;STARD5;PRKD2;SLC16A1;APOBEC3A;IL15;CASP7;Macrophages LYVE1+;IFIT1;IL15RA;ST3GAL4;USP18;FZD5;Monocytes S100A8+ S100A9+;Neutrophils S100A8+ S100A9+;ZNF385B;VEGFC;UPP2;TRIM34;TNFAIP6;TMEM51;TMEM255A;TLR3;TCF7L2;TBX3;TAP2;STEAP4;SLC1A1;SERPINE1;SAA1;S100A8;RNASE4;PHF15;PDGFRL;PADI2;NT5C3;NRN1;NPAS2;NEURL3;MYOF;MT1M;MT1H;MSR1;MKX;MAP3K14;MAB21L2;LRG1;LEPR;IL17RB;IGFBP2;IFI27;IDO1;HESX1;GPX2;GJA4;G6PC;FUT4;FTSJD2;FNDC4;FFAR2;FCGR1A;ETV7;ENPP1;CYP1B1;CXCL9;CXCL11;CX3CL1;CTCFL;CRP;CREB3L3;CMAHP;CLEC4E;CLEC4D;CFB;CES1;CCNA1;CCL8;CCL2;CCL19;C5orf27;C22orf28;C1S;C10orf10;BUB1;BCL2L14;BATF2;AQP9;ANKRD22;ANGPTL1;AMPH;AHNAK2;ABTB2;Monocytes CHI3L1+ CYP27A1+;ABLIM3;SPSB1;TDRD7;EXT1;OASL;BTN3A3;SLC25A30;TRAFD1;OAS3;IFNLR1;SECTM1;IL1RN;C4orf33;ARG2;EHD4;Mast cells
8,IFI35;BAG1;CDKN1A;WARS;TAGAP;ZBP1;PDK1;HSH2D;FNDC3B;IRF7;STAP1;PMM2;GALNT2
9,DDX3X;MCL1;PLIN2;MAX;PTMA;PIM3;VMP1;BCL3;HES4;NAMPT;DDIT4;CSRNP1;CD9;TNFSF10;RNF19B;B4GALT5;FAM46A
10,TYMP;EIF3L;IFNGR1;CEBPD;TNFSF13B;LGALS3;IFITM3;BLVRA;ALDH1A1;SPATS2L;LAP3;ATF3;SERPINB9;UNC93B1;LGMN;Macrophages CCL3+ CCL4+;PLSCR1;DC2 CD1D-;DC2 CD1D+;GAK;MAFF;C15orf48;CD163;LIPA;RASSF4;MAFB;Macrophages;RNF114;NAPA;SCARB2;SERPING1;GBA;THBD;LMO2;SLC15A3;SIRPA;CCR1;IMPA2;EPSTI1;TRIM14;MT1X;ALYREF;MT1F;ADAMDEC1;LAMP3;P2RY6;MT1G
11,BST2;Plasma cells;ISG20;TIMP1;GLRX;COMMD3;DUSP5;CD38;ODC1
