cluster_ID,genes
1,Plasma cells;ISG20;TIMP1;GLRX;COMMD3;DUSP5;CD38;ODC1
2,PLIN2;PIM3;VMP1;MAX;HES4;NAMPT;DDIT4;PFKFB3;OPTN;FKBP5;CYTH1;FAM134B;IL6ST
3,TYMP;EIF3L;CEBPD;TNFSF13B;LAP3;ATF3;SERPINB9;UNC93B1;LMO2;SLC15A3;SIRPA;CCR1;IMPA2;LGMN;Macrophages CCL3+ CCL4+;PLSCR1;MAFF;C15orf48;CD163;LIPA;RASSF4;MAFB;Macrophages;TRIM14;RNF114;NAPA;SCARB2;SERPING1;GBA;THBD;DC2 CD1D-;DC2 CD1D+;GAK;ADAMDEC1;P2RY6
4,EPSTI1;CHMP5;ATP10D;SAMD4A;PML;ALYREF;APOL2;MT1X;MT1F;Macrophages Metallothionein;LAMP3;MT1G
5,MCL1;CSRNP1;LGALS3;IFITM3;BLVRA;ALDH1A1;SPATS2L;RNF19B;CD9;TNFSF10;B4GALT5;FAM46A;Mast cells
6,SMAD3;ETV6;SPTLC2;DCP1A;OGFR;B cells AICDA+ LRMP+;BCL3;GK;DTX3L;TLK2;SCO2;CPT1A;TRIM25;CD80;MAP3K5;DDX60;MASTL;C4orf32;GCH1;Mature DCs;ILCs;MCOLN2;JAK2;MYD88;ACSL1;XAF1;IL1R1;SECTM1;IL1RN
7,TMEM140;GBP3;CRY1;MX1;TRAFD1;OAS3;IFNLR1;PI4K2B;APOL1;CXCL10;C4orf33;ARG2;EHD4;C9orf91;TREX1;OAS2;SLC25A28;IFIT3;Macrophages CXCL9+ CXCL10+;PARP12;DC1;ADM;Macrophages PLA2G2D+;MVB12B;IFI44L;OASL;BTN3A3;SLC25A30;HELZ2;ERLIN1;HERC6;PUS1;CD274;SOCS2;NOD2;STARD5;PRKD2;SLC16A1;APOBEC3A;IL15;CASP7;Macrophages LYVE1+;IFIT1;IL15RA;ST3GAL4;USP18;FZD5;Monocytes S100A8+ S100A9+;Neutrophils S100A8+ S100A9+;ZNF385B;VEGFC;UPP2;TRIM34;TNFAIP6;TMEM51;TMEM255A;TLR3;TCF7L2;TBX3;TAP2;STEAP4;SLC1A1;SERPINE1;SAA1;S100A8;RNASE4;PHF15;PDGFRL;PADI2;NT5C3;NRN1;NPAS2;NEURL3;MYOF;MT1M;MT1H;MSR1;MKX;MAP3K14;MAB21L2;LRG1;LEPR;IL17RB;IGFBP2;IFI27;IDO1;HESX1;GPX2;GJA4;G6PC;FUT4;FTSJD2;FNDC4;FFAR2;FCGR1A;ETV7;ENPP1;CYP1B1;CXCL9;CXCL11;CX3CL1;CTCFL;CRP;CREB3L3;CMAHP;CLEC4E;CLEC4D;CFB;CES1;CCNA1;CCL8;CCL2;CCL19;C5orf27;C22orf28;C1S;C10orf10;BUB1;BCL2L14;BATF2;AQP9;ANKRD22;ANGPTL1;AMPH;AHNAK2;ABTB2;Monocytes CHI3L1+ CYP27A1+;ABLIM3;SPSB1;TDRD7;EXT1
8,PTMA;CCDC92;GEM;CDK17;AKT3;ARNTL;TAP1;ANKFY1;DDX58;ARHGEF3;TRIM21;WHAMM;RTP4;HLA-G;PARP9;Immune Cycling cells;IFI44;T cells CD4+ IL17A+;HEG1;NK cells KLRF1+ CD3G-;MTHFD2L;TNFRSF10A;IFIT5;ULK4;NDC80;PNPT1;MB21D1;TRIM5;MICB
9,IFI35;BAG1;CDKN1A;WARS;TAGAP;ZBP1;PDK1;HSH2D;FNDC3B;IRF7;STAP1;PMM2;GALNT2
10,CD74;MARCKS;SNN;GCA;IFI30;LPCAT1;TFEC;DDX3X
11,PMAIP1;B cells;PXK;AIM2;NCOA3;PPM1K;IRF9
12,BST2;HLA-C;B2M;CCL4;RGS1;T cells CD8+;T cells CD8+ KLRG1+;GZMB;NFIL3;IFI6
13,TNFAIP3;RARRES3;SLFN5;ISG15;CLEC2B;RNF213;GBP2;CCND3;T cells CD4+ FOSB+;Tregs;T cells OGT+;IELs ID3+ ENTPD1+ (NK-like cells ID3+ ENTPD1+);GBP5;SUN2;ANXA2R;CCDC109B;LY6E;SOCS1;CCL5
14,IFI16;PSMB9;PSMB8;ADAR;NMI;STAT1;GBP4;HLA-B;RBCK1;VAMP5;UBE2L6;IFNGR1;SAMHD1;GBP1
15,TXNIP;ELF1;CD69;PNRC1;IFITM2;JUNB;HLA-E;HLA-A;HLA-F
16,T cells Naive CD4+;RPL22;SP110;TRIM38;RBM25;IRF2;PHF11;NCF1;KIAA0040;IFIT2
