cluster_ID,genes
1,LY6E;CCL5;GBP1;UBE2L6;ANXA2R;T cells CD8+;T cells CD8+ KLRG1+;B2M;STAT1;GBP4;VAMP5;GBP5;T cells OGT+;IELs ID3+ ENTPD1+ (NK-like cells ID3+ ENTPD1+);ARHGEF3;TRIM21;WHAMM;IFI44;ANKFY1;DDX58;Tregs;CCDC92
2,HLA-C;BST2;CCL4;RGS1;GZMB;NFIL3;IFI6
3,SP110;TRIM38;RBM25;IRF2;PHF11;HLA-E;KIAA0040;NCF1
4,IFI16;PSMB9;PSMB8;ADAR;NMI;HLA-B;RBCK1;RPL22;IFNGR1
5,TNFAIP3;RARRES3;SLFN5;SOCS1;ISG15;CLEC2B;RNF213;GBP2;CCND3;T cells CD4+ FOSB+;SAMHD1
6,PNRC1;IFITM2;JUNB;TXNIP;ELF1;CD69;HLA-A;HLA-F;SUN2;CCDC109B;T cells Naive CD4+
7,CD74;MARCKS;IFI30;LPCAT1;TFEC;PMAIP1;B cells;PXK;AIM2;GCA;NCOA3;PPM1K
8,HSH2D;STAP1;TMEM140;IRF7;MX1;PMM2;C4orf33;ARG2;EHD4;C9orf91;TREX1;OAS2;PI4K2B;APOL1;SLC25A28;IFIT3;GBP3;OASL;BTN3A3;SLC25A30;TRAFD1;OAS3;IFNLR1;SPSB1;TDRD7;EXT1;HELZ2;ERLIN1;HERC6;Macrophages CXCL9+ CXCL10+;PARP12;DC1;ADM;Macrophages PLA2G2D+;IFI44L;IL15;CASP7;Macrophages LYVE1+;IFIT1;IL15RA;ST3GAL4;USP18;FZD5;Monocytes S100A8+ S100A9+;Neutrophils S100A8+ S100A9+;ZNF385B;VEGFC;UPP2;TRIM34;TNFAIP6;TMEM51;TMEM255A;TLR3;TCF7L2;TBX3;TAP2;STEAP4;SLC1A1;SERPINE1;SAA1;S100A8;RNASE4;PHF15;PDGFRL;PADI2;NT5C3;NRN1;NPAS2;NEURL3;MYOF;MT1M;MT1H;MSR1;MKX;MAP3K14;MAB21L2;LRG1;LEPR;IL17RB;IGFBP2;IFI27;IDO1;HESX1;GPX2;GJA4;G6PC;FUT4;FTSJD2;FNDC4;FFAR2;FCGR1A;ETV7;ENPP1;CYP1B1;CXCL9;CXCL11;CX3CL1;CTCFL;CRP;CREB3L3;CMAHP;CLEC4E;CLEC4D;CFB;CES1;CCNA1;CCL8;CCL2;CCL19;C5orf27;C22orf28;C1S;C10orf10;BUB1;BCL2L14;BATF2;AQP9;ANKRD22;ANGPTL1;AMPH;AHNAK2;ABTB2;Monocytes CHI3L1+ CYP27A1+;ABLIM3;PUS1;CD274;SOCS2;NOD2;CXCL10;PRKD2;SLC16A1;STARD5;GALNT2;APOBEC3A
9,SMAD3;SPTLC2;DTX3L;TLK2;OGFR;DCP1A;MYD88;ARNTL;BCL3;GK;ETV6;XAF1;IL1R1;BAG1;SCO2;CPT1A;TRIM25;CD80;DDX60;MASTL;C4orf32;CRY1;GCH1;Mature DCs;ILCs;MAP3K5;ACSL1;MVB12B;SECTM1;IL1RN
10,IFI35;TAGAP;AKT3;IRF9;B cells AICDA+ LRMP+;PML;MB21D1;TRIM5;MICB;MCOLN2;ATP10D;IFIT2;TNFRSF10A;MTHFD2L;IFIT5;PARP9;Immune Cycling cells;RTP4;HLA-G;T cells CD4+ IL17A+;PNPT1;JAK2;TAP1;ULK4;NDC80;HEG1;NK cells KLRF1+ CD3G-
11,EPSTI1;CHMP5;SAMD4A;ALYREF;APOL2;MT1X;MT1F;Macrophages Metallothionein;LAMP3;MT1G
12,TYMP;EIF3L;CEBPD;TNFSF13B;ATF3;LAP3;SERPINB9;WARS;UNC93B1;LMO2;SLC15A3;SIRPA;CCR1;IMPA2;LGMN;Macrophages CCL3+ CCL4+;PLSCR1;MAFF;C15orf48;CD163;LIPA;RASSF4;MAFB;Macrophages;TRIM14;RNF114;NAPA;SCARB2;SERPING1;GBA;THBD;DC2 CD1D-;DC2 CD1D+;GAK;ADAMDEC1;P2RY6
13,DDX3X;MCL1;CSRNP1;SNN;PTMA;LGALS3;IFITM3;BLVRA;ALDH1A1;SPATS2L;RNF19B;CD9;TNFSF10;B4GALT5;FAM46A;Mast cells
14,PLIN2;PIM3;VMP1;MAX;HES4;NAMPT;DDIT4;PFKFB3;CDK17;OPTN;FKBP5;CYTH1;FAM134B;IL6ST;GEM
15,Plasma cells;ISG20;TIMP1;GLRX;COMMD3;ZBP1;PDK1;ODC1;DUSP5;CD38;FNDC3B;CDKN1A
