cluster_ID,genes
1,HLA-C;BST2;UBE2L6;VAMP5;B2M
2,STAT1;GBP4;Tregs;GBP5;IELs ID3+ ENTPD1+ (NK-like cells ID3+ ENTPD1+);ARHGEF3;ANKFY1;DDX58;HEG1;CCDC92;PARP9;Immune Cycling cells;IFI44;T cells CD4+ IL17A+;TRIM21;WHAMM;RTP4;HLA-G;ULK4;NDC80;GEM
3,CCL4;RGS1;T cells CD8+;T cells CD8+ KLRG1+;GZMB;NFIL3;IFI6
4,T cells Naive CD4+;FKBP5;CYTH1;FAM134B;IL6ST;PFKFB3;OPTN;CDK17;AKT3;ARNTL
5,SNN;NAMPT;LGALS3;IFITM3;BLVRA;ALDH1A1;SPATS2L;RNF19B;CD9;TNFSF10;B4GALT5;FAM46A;Mast cells
6,DDX3X;MCL1;CSRNP1;DDIT4;MAX;HES4;PIM3;VMP1;BCL3
7,IFNGR1;PLIN2;SAMHD1;NMI;GBP1;EIF3L;CEBPD;TNFSF13B
8,IFI35;TAGAP;ZBP1;PDK1;HSH2D;FNDC3B;IRF7;STAP1;PMM2;GALNT2
9,TYMP;LAP3;BAG1;SERPINB9;WARS;ATF3;CDKN1A
10,C4orf33;ARG2;EHD4;C9orf91;TREX1;SLC25A28;IFIT3;SPSB1;TDRD7;EXT1;HELZ2;ERLIN1;HERC6;Macrophages CXCL9+ CXCL10+;PARP12;DC1;ADM;Macrophages PLA2G2D+;IFI44L;PUS1;CD274;SOCS2;NOD2;STARD5;PRKD2;SLC16A1;APOBEC3A;OAS3;IFNLR1;IL15;CASP7;Macrophages LYVE1+;IFIT1;IL15RA;ST3GAL4;USP18;FZD5;Monocytes S100A8+ S100A9+;Neutrophils S100A8+ S100A9+;ZNF385B;VEGFC;UPP2;TRIM34;TNFAIP6;TMEM51;TMEM255A;TLR3;TCF7L2;TBX3;TAP2;STEAP4;SLC1A1;SERPINE1;SAA1;S100A8;RNASE4;PHF15;PDGFRL;PADI2;NT5C3;NRN1;NPAS2;NEURL3;MYOF;MT1M;MT1H;MSR1;MKX;MAP3K14;MAB21L2;LRG1;LEPR;IL17RB;IGFBP2;IFI27;IDO1;HESX1;GPX2;GJA4;G6PC;FUT4;FTSJD2;FNDC4;FFAR2;FCGR1A;ETV7;ENPP1;CYP1B1;CXCL9;CXCL11;CX3CL1;CTCFL;CRP;CREB3L3;CMAHP;CLEC4E;CLEC4D;CFB;CES1;CCNA1;CCL8;CCL2;CCL19;C5orf27;C22orf28;C1S;C10orf10;BUB1;BCL2L14;BATF2;AQP9;ANKRD22;ANGPTL1;AMPH;AHNAK2;ABTB2;Monocytes CHI3L1+ CYP27A1+;ABLIM3;OAS2;NK cells KLRF1+ CD3G-;GBP3;OASL;BTN3A3;SLC25A30;PI4K2B;APOL1;CXCL10
11,SMAD3;SPTLC2;DDX60;MASTL;C4orf32;CRY1;GCH1;Mature DCs;ILCs;TMEM140;GK;ETV6;XAF1;IL1R1;OGFR;DCP1A;MYD88;MCOLN2;JAK2;MAP3K5;ACSL1;MVB12B;SECTM1;IL1RN
12,TAP1;CHMP5;DTX3L;TLK2;SCO2;CPT1A;TRIM25;IRF9;B cells AICDA+ LRMP+;PNPT1;PML;MB21D1;TRIM5;MICB;MX1;CD80;TRAFD1
13,EPSTI1;SAMD4A;ALYREF;APOL2;MT1X;MT1F;Macrophages Metallothionein;LAMP3;MT1G
14,UNC93B1;LMO2;SLC15A3;SIRPA;CCR1;IMPA2;LGMN;Macrophages CCL3+ CCL4+;PLSCR1;MAFF;C15orf48;CD163;LIPA;RASSF4;MAFB;Macrophages;TRIM14;RNF114;NAPA;SCARB2;SERPING1;GBA;THBD;DC2 CD1D-;DC2 CD1D+;GAK;ADAMDEC1;P2RY6
15,NCF1;RPL22;KIAA0040;PTMA;IFIT2;TNFRSF10A;MTHFD2L;IFIT5;ATP10D
16,CD74;MARCKS;TRIM38;PMAIP1;B cells;PXK;AIM2;IFI30;LPCAT1;TFEC;GCA;NCOA3;PPM1K
17,Plasma cells;ISG20;TIMP1;GLRX;COMMD3;DUSP5;CD38;ODC1
18,SP110;RBM25;IFI16;PSMB9;PSMB8;HLA-B;ADAR;RBCK1;IRF2;PHF11
19,TXNIP;ELF1;CD69;PNRC1;IFITM2;JUNB;HLA-E;HLA-A;HLA-F
20,TNFAIP3;RARRES3;SLFN5;RNF213;GBP2;CCND3;T cells CD4+ FOSB+;ISG15;CLEC2B;SOCS1;CCL5;SUN2;T cells OGT+;ANXA2R;CCDC109B;LY6E
