cluster_ID,genes
1,LGALS3;IFITM3;SPATS2L;RGS1;TNFSF10;LIPA;CD9;ST3GAL4;TIMP1;BST2;CHMP5;PTMA;BLVRA;FAM46A;PLIN2;ALDH1A1;Mast cells
2,CD74;IFNGR1;LAP3;LPCAT1;TRIM38;APOL2;B cells;TYMP;GLRX;TNFSF13B;PLSCR1;EIF3L;MYD88;CEBPD;MICB;CCDC92;MT1X;ADAR;KIAA0040;PIM3;EPSTI1;PFKFB3;EHD4;UNC93B1;GCA;IFI30;SNN;DC2 CD1D-;DC2 CD1D+;LGMN;B cells AICDA+ LRMP+;NAMPT;ULK4;IL1R1;IMPA2;DC1;Macrophages;ALYREF
3,T cells Naive CD4+;PHF11;Macrophages Metallothionein;OPTN;CCDC109B;T cells CD4+ IL17A+;IFI44;C4orf32;SCO2;Tregs;NAPA;Immune Cycling cells;TRIM14;ILCs;FKBP5;IFI44L;SOCS2;PPM1K;HERC6;PI4K2B;PMM2;NOD2;OAS3;RNF19B;DTX3L;STAT1;IFIT3;DDX58;SPTLC2;PXK;CPT1A;Macrophages CXCL9+ CXCL10+;Mature DCs;BTN3A3;HES4;GEM;CSRNP1;WHAMM;GBP4;DDX60;PARP9;IFIT2;XAF1;HEG1;ANKFY1;PARP12;RNF114;GCH1;CYTH1;PNPT1;ARNTL;APOL1;MAP3K5;HELZ2;CCR1;NDC80;TNFRSF10A;TMEM140;USP18;SMAD3;RTP4;PML;PUS1
4,Plasma cells;ISG20;PDK1;COMMD3;HSH2D;FNDC3B;CD38;ZBP1;NCOA3;ODC1;DUSP5;SCARB2;WARS;IRF7;GALNT2;STARD5;DCP1A;ETV6;TRIM25;STAP1;MTHFD2L;SLC16A1;TCF7L2;TLK2;C4orf33;IFIT5;BCL3;CDKN1A;JAK2;IL15;ADAMDEC1;MX1;AKT3;ATP10D;PRKD2;ATF3;CDK17;OAS2;TREX1;MB21D1;FZD5;ADM;AIM2;C1S;CASP7;IL6ST;IL15RA;MVB12B;CRY1;IRF9;TRIM21;C9orf91;B4GALT5;GK;TRIM5;B2M;ERLIN1;SLC25A28;GBA;IGFBP2;SLC25A30;NFIL3;Monocytes S100A8+ S100A9+;EXT1;ZNF385B;VEGFC;UPP2;TRIM34;TNFAIP6;TMEM51;TMEM255A;TLR3;THBD;TFEC;TDRD7;TBX3;TAP2;STEAP4;SPSB1;SLC1A1;SLC15A3;SIRPA;SERPING1;SERPINE1;SECTM1;SAMD4A;SAA1;S100A8;RNASE4;RASSF4;PHF15;PDGFRL;PADI2;P2RY6;NT5C3;NRN1;NPAS2;NEURL3;MYOF;MT1M;MT1H;MSR1;MKX;MASTL;MAP3K14;MAFB;MAB21L2;LRG1;LMO2;LEPR;LAMP3;IL1RN;IL17RB;IFNLR1;IFIT1;IDO1;HLA-G;HESX1;GJA4;G6PC;FUT4;FTSJD2;FNDC4;FFAR2;FCGR1A;ETV7;ENPP1;CYP1B1;CXCL9;CXCL11;CXCL10;CX3CL1;CTCFL;CRP;CREB3L3;CMAHP;CLEC4E;CLEC4D;CFB;CES1;CD80;CD274;CD163;CCNA1;CCL8;CCL2;CCL19;C5orf27;C22orf28;C10orf10;BUB1;BCL2L14;BATF2;ARG2;AQP9;APOBEC3A;ANKRD22;ANGPTL1;AMPH;AHNAK2;ACSL1;ABTB2;ABLIM3;Neutrophils S100A8+ S100A9+;Monocytes CHI3L1+ CYP27A1+;Macrophages LYVE1+;Macrophages PLA2G2D+
5,VMP1;MAX;IFI6;FAM134B;T cells OGT+;GBP5;TRAFD1;IFI35;Macrophages CCL3+ CCL4+;MAFF;TNFAIP3;NK cells KLRF1+ CD3G-;GAK;GZMB;HLA-C;IRF2;NCF1;PMAIP1;OGFR;OASL;MCOLN2
6,MARCKS;IFI27;C15orf48;RPL22;GPX2;BAG1;MT1G
7,T cells CD8+;GBP2;T cells CD8+ KLRG1+;RBM25;GBP3;MT1F;VAMP5;DDX3X;ARHGEF3;RBCK1;TAP1;T cells CD4+ FOSB+;MCL1;NMI
8,PSMB9;HLA-F;ISG15;RARRES3;HLA-A;CCL5;LY6E;PSMB8;SUN2;UBE2L6;CCL4;IELs ID3+ ENTPD1+ (NK-like cells ID3+ ENTPD1+);RNF213;HLA-B;ANXA2R;SLFN5;HLA-E;CLEC2B
9,PNRC1;IFI16;SERPINB9;GBP1;TAGAP;SAMHD1;CCND3;SP110;SOCS1
10,JUNB;IFITM2;TXNIP;CD69;DDIT4;ELF1
