cluster_ID,genes
1,JUNB;IFITM2;TXNIP;CD69;DDIT4;ELF1
2,T cells CD8+;CCL4;GBP2;T cells CD8+ KLRG1+;RBM25;GBP3;RBCK1;MT1F;VAMP5;OASL;GBP5;MCOLN2
3,PSMB9;HLA-F;ISG15;RARRES3;HLA-A;CCL5;LY6E;PSMB8;SUN2;DDX3X;HLA-B;RNF213
4,UBE2L6;GZMB;IRF2;NCF1
5,HLA-E;CLEC2B;ANXA2R;HLA-C;SLFN5;IELs ID3+ ENTPD1+ (NK-like cells ID3+ ENTPD1+);TAP1;ARHGEF3;SOCS1;VMP1;T cells CD4+ FOSB+;T cells OGT+
6,IFITM3;SPATS2L;LGALS3;CD9;RGS1;CHMP5;BST2;TNFSF10;LIPA;BLVRA;FAM46A;PLIN2;ALDH1A1;Mast cells;TIMP1
7,RPL22;MCL1;NMI;IFI27;C15orf48;GPX2;BAG1;MT1G
8,PTMA;HES4;ST3GAL4;IFIT3;STAT1;TLK2;C4orf33;SLC16A1;TCF7L2;STAP1;MTHFD2L;IFIT5;ETV6;TRIM25
9,PFKFB3;NOD2;KIAA0040;NAMPT;PXK;CPT1A;FKBP5;Macrophages CXCL9+ CXCL10+;Mature DCs;BTN3A3;TRIM21;ULK4;IL1R1;IMPA2;DC1;JAK2;Macrophages;ALYREF;CDKN1A;IL15;ADAMDEC1;MX1;B4GALT5;GK
10,IFI6;C4orf32;DCP1A;GEM;CSRNP1;WHAMM;GBP4;DDX60;XAF1;ANKFY1;PARP12;ATF3;CDK17;OAS2;TREX1;MB21D1;IFIT2;CASP7;ATP10D;AKT3;PARP9;PML;MVB12B;CRY1
11,Plasma cells;ISG20;PDK1;COMMD3;HSH2D;FNDC3B;CD38;ZBP1;NCOA3;ODC1;DUSP5;SCARB2;WARS;IRF7;GALNT2;STARD5;FZD5;PRKD2;C9orf91;ADM;AIM2;C1S;BCL3;PUS1;TRIM5;IRF9;B2M;ERLIN1;SLC25A28;GBA;IGFBP2;SLC25A30;NFIL3;Monocytes S100A8+ S100A9+;EXT1;ZNF385B;VEGFC;UPP2;TRIM34;TNFAIP6;TMEM51;TMEM255A;TLR3;THBD;TFEC;TDRD7;TBX3;TAP2;STEAP4;SPSB1;SLC1A1;SLC15A3;SIRPA;SERPING1;SERPINE1;SECTM1;SAMD4A;SAA1;S100A8;RNASE4;RASSF4;PHF15;PDGFRL;PADI2;P2RY6;NT5C3;NRN1;NPAS2;NEURL3;MYOF;MT1M;MT1H;MSR1;MKX;MASTL;MAP3K14;MAFB;MAB21L2;LRG1;LMO2;LEPR;LAMP3;IL1RN;IL17RB;IFNLR1;IFIT1;IDO1;HLA-G;HESX1;GJA4;G6PC;FUT4;FTSJD2;FNDC4;FFAR2;FCGR1A;ETV7;ENPP1;CYP1B1;CXCL9;CXCL11;CXCL10;CX3CL1;CTCFL;CRP;CREB3L3;CMAHP;CLEC4E;CLEC4D;CFB;CES1;CD80;CD274;CD163;CCNA1;CCL8;CCL2;CCL19;C5orf27;C22orf28;C10orf10;BUB1;BCL2L14;BATF2;ARG2;AQP9;APOBEC3A;ANKRD22;ANGPTL1;AMPH;AHNAK2;ACSL1;ABTB2;ABLIM3;Neutrophils S100A8+ S100A9+;Monocytes CHI3L1+ CYP27A1+;Macrophages LYVE1+;Macrophages PLA2G2D+;IL6ST;IL15RA
12,T cells Naive CD4+;PHF11;T cells CD4+ IL17A+;IFI44;Macrophages Metallothionein;OPTN;Tregs;NAPA;DTX3L;CYTH1;SMAD3;RTP4;TRIM14;ILCs;IFI44L;SOCS2;OAS3;RNF19B;SCO2;PPM1K;HERC6;PI4K2B;PMM2
13,MAX;IFI35;Macrophages CCL3+ CCL4+;MAFF;TNFAIP3;NK cells KLRF1+ CD3G-;CCDC109B;FAM134B;GAK;HEG1;GCH1;PNPT1;TRAFD1;RNF114;ARNTL;APOL1;MAP3K5;HELZ2;CCR1;NDC80;TNFRSF10A;TMEM140;USP18
14,PNRC1;IFI16;CCND3;SP110;GBP1;TAGAP;SAMHD1
15,SERPINB9;MICB;ADAR;CCDC92;Immune Cycling cells;DDX58;SPTLC2;MYD88;SNN;DC2 CD1D-;DC2 CD1D+
16,MARCKS;B cells;TYMP;GLRX;TNFSF13B;PLSCR1;EIF3L;EPSTI1;CEBPD;EHD4;UNC93B1;GCA;IFI30;LGMN;B cells AICDA+ LRMP+
17,CD74;IFNGR1;PMAIP1;OGFR;LAP3;LPCAT1;TRIM38;APOL2;MT1X;PIM3
