cluster_ID,genes
1,Plasma cells;ISG20;PDK1;COMMD3;HSH2D;FNDC3B;CD38;ZBP1;NCOA3
2,PTMA;HES4;ST3GAL4;IFIT3;DCP1A;ETV6;TRIM25;STAT1;IFIT2;TLK2;C4orf33;SLC16A1;TCF7L2;STAP1;MTHFD2L;IFIT5
3,MAX;IRF2;IFI35;Macrophages CCL3+ CCL4+;MAFF;TNFAIP3;NK cells KLRF1+ CD3G-;GAK;XAF1;HEG1;ANKFY1;PARP12;FAM134B;CCDC109B;TRAFD1;RNF114;ARNTL;APOL1;MAP3K5;HELZ2;CCR1;NDC80;TNFRSF10A;TMEM140;USP18
4,SCO2;Macrophages Metallothionein;OPTN;Tregs;NAPA;DTX3L;CYTH1;SMAD3;RTP4;TRIM14;ILCs;IFI44L;SOCS2;CSRNP1;WHAMM;GBP4;DDX60;PPM1K;HERC6;PI4K2B;PMM2;RNF19B;FZD5;Macrophages CXCL9+ CXCL10+;OAS3;NOD2;T cells CD4+ IL17A+;IFI44;C4orf32
5,ODC1;DUSP5;SCARB2;WARS;IRF7;GALNT2;STARD5;GEM;PRKD2;ATF3;CDK17;OAS2;TREX1;MB21D1;AKT3;ATP10D;BCL3;CDKN1A;ADAMDEC1;MX1;TRIM21;C9orf91;B4GALT5;GK;PARP9;CASP7;IL6ST;IL15RA;MVB12B;CRY1;IRF9;ADM;AIM2;C1S;PML;PUS1;TRIM5;B2M;ERLIN1;SLC25A28;GBA;IGFBP2;SLC25A30;NFIL3;Monocytes S100A8+ S100A9+;EXT1;ZNF385B;VEGFC;UPP2;TRIM34;TNFAIP6;TMEM51;TMEM255A;TLR3;THBD;TFEC;TDRD7;TBX3;TAP2;STEAP4;SPSB1;SLC1A1;SLC15A3;SIRPA;SERPING1;SERPINE1;SECTM1;SAMD4A;SAA1;S100A8;RNASE4;RASSF4;PHF15;PDGFRL;PADI2;P2RY6;NT5C3;NRN1;NPAS2;NEURL3;MYOF;MT1M;MT1H;MSR1;MKX;MASTL;MAP3K14;MAFB;MAB21L2;LRG1;LMO2;LEPR;LAMP3;IL1RN;IL17RB;IFNLR1;IFIT1;IDO1;HLA-G;HESX1;GJA4;G6PC;FUT4;FTSJD2;FNDC4;FFAR2;FCGR1A;ETV7;ENPP1;CYP1B1;CXCL9;CXCL11;CXCL10;CX3CL1;CTCFL;CRP;CREB3L3;CMAHP;CLEC4E;CLEC4D;CFB;CES1;CD80;CD274;CD163;CCNA1;CCL8;CCL2;CCL19;C5orf27;C22orf28;C10orf10;BUB1;BCL2L14;BATF2;ARG2;AQP9;APOBEC3A;ANKRD22;ANGPTL1;AMPH;AHNAK2;ACSL1;ABTB2;ABLIM3;Neutrophils S100A8+ S100A9+;Monocytes CHI3L1+ CYP27A1+;Macrophages LYVE1+;Macrophages PLA2G2D+
6,MT1X;CCDC92;Immune Cycling cells;MICB;MYD88;SNN;DC2 CD1D-;DC2 CD1D+;DDX58;SPTLC2;FKBP5;NAMPT;BTN3A3;Mature DCs;PIM3;GCH1;PNPT1;ADAR;KIAA0040;PXK;CPT1A;PFKFB3;LGMN;B cells AICDA+ LRMP+;ULK4;IL1R1;IMPA2;DC1;JAK2;Macrophages;ALYREF;IL15
7,IFI27;C15orf48;RPL22;NMI;GPX2;BAG1;MT1G
8,IFITM3;SPATS2L;LGALS3;CD9;RGS1;CHMP5;BST2;TNFSF10;LIPA;BLVRA;FAM46A;PLIN2;ALDH1A1;Mast cells;TIMP1
9,PNRC1;IFI16;SERPINB9;CCND3;SP110;GBP1;TAGAP;SAMHD1
10,MARCKS;IFNGR1;B cells;TYMP;GLRX;PLSCR1;EIF3L;EHD4;UNC93B1;GCA;IFI30;TNFSF13B;EPSTI1;CEBPD
11,CD74;NCF1;PMAIP1;OGFR;LAP3;LPCAT1;TRIM38;APOL2
12,PSMB9;HLA-F;ISG15;RARRES3;HLA-A;CCL5;LY6E;PSMB8;SUN2;RNF213;DDX3X;IELs ID3+ ENTPD1+ (NK-like cells ID3+ ENTPD1+);HLA-E;CLEC2B;HLA-B;ANXA2R;T cells CD8+
13,MCL1;SOCS1;SLFN5;TAP1;ARHGEF3;T cells OGT+;VMP1;IFI6;T cells CD4+ FOSB+;T cells Naive CD4+;PHF11
14,UBE2L6;CCL4;HLA-C;GZMB;GBP2;T cells CD8+ KLRG1+;RBM25;GBP3;RBCK1;MT1F;VAMP5;OASL;GBP5;MCOLN2
15,JUNB;IFITM2;TXNIP;CD69;DDIT4;ELF1
