cluster_ID,genes
1,Plasma cells;DUSP5
2,CD74;MARCKS;IFITM3;CEBPD;NAMPT;CCL4;HLA-E;PLIN2;Macrophages;MAFB;CD163;Macrophages CCL3+ CCL4+;LGMN
3,MCL1;JUNB;ATF3
4,ISG20;ODC1;GLRX;PDK1;FNDC3B;DDIT4;TAGAP;GALNT2
5,TIMP1;HLA-C;CDKN1A;CD38;COMMD3;MT1F
6,PMAIP1;EIF3L;RNF213;ADAR;GBP2;Tregs;ISG15;PSMB9;LY6E;TAP1;PSMB8;Immune Cycling cells;IFI6
7,T cells OGT+;HLA-F;RBM25;PHF11;SUN2;IFI44;ANXA2R;GBP5;T cells CD4+ IL17A+;CRY1;SP110;T cells Naive CD4+;GCH1;CCND3;B2M;CCDC109B;ARHGEF3;SLFN5;SOCS1;NK cells KLRF1+ CD3G-;IELs ID3+ ENTPD1+ (NK-like cells ID3+ ENTPD1+);T cells CD8+;T cells CD8+ KLRG1+;GZMB
8,CD9;B4GALT5;CCL2;DCP1A;C4orf32;IL1R1;CHMP5;TNFSF10;STAP1;FAM46A
9,NCOA3;B cells;MT1M;MT1H;BCL3;TRIM14;MAX;GEM;FAM134B;TLK2;XAF1;UNC93B1;MX1;C10orf10;ALYREF;IFI35;STARD5;BTN3A3;PI4K2B;OASL;TREX1;NMI;MYOF;TRIM38;BAG1;RNF114;DTX3L;C1S;GBA;PML;IFIT3;Macrophages PLA2G2D+;Neutrophils S100A8+ S100A9+;ARNTL;SMAD3;MB21D1;MVB12B;SLC25A30;PARP9;IFIT5;MASTL;C4orf33;GAK;NAPA;OAS2;ANKFY1;C9orf91;CASP7;OPTN;RBCK1;IRF9;PPM1K;SOCS2;MAP3K5;HEG1;IRF2;WHAMM;JAK2;PARP12;CD274;IL15
10,ZBP1;CDK17;DDX60;AKT3;IL1RN;S100A8;OAS3;GPX2;IMPA2;GBP3;TRIM25;IGFBP2;MICB;B cells AICDA+ LRMP+;TRIM5;ZNF385B;VEGFC;USP18;UPP2;ULK4;TRIM34;TRIM21;TRAFD1;TNFRSF10A;TNFAIP6;TMEM255A;TLR3;TDRD7;TBX3;TAP2;STEAP4;ST3GAL4;SPSB1;SLC1A1;SERPINE1;SAMD4A;SAA1;RTP4;RNASE4;PUS1;PNPT1;PHF15;PDGFRL;PADI2;P2RY6;NT5C3;NRN1;NPAS2;NOD2;NEURL3;NDC80;MKX;MCOLN2;MAP3K14;MAB21L2;LRG1;LEPR;IL17RB;IL15RA;IFNLR1;IFIT2;IFIT1;HLA-G;HESX1;GJA4;G6PC;FZD5;FUT4;FTSJD2;FNDC4;FFAR2;EXT1;ETV7;ENPP1;CYP1B1;CXCL11;CX3CL1;CTCFL;CRP;CREB3L3;CMAHP;CLEC4D;CFB;CES1;CCNA1;C5orf27;C22orf28;BUB1;BCL2L14;BATF2;AQP9;APOBEC3A;ANKRD22;ANGPTL1;AMPH;AHNAK2;ABTB2;Monocytes CHI3L1+ CYP27A1+;ABLIM3;APOL1;HELZ2;PRKD2;PMM2;HERC6;DDX58;HSH2D;SLC16A1;ARG2;APOL2;KIAA0040;TMEM140;IRF7;ATP10D;OGFR;ERLIN1;SLC25A28;EHD4;MTHFD2L;PXK;AIM2;CPT1A;CCDC92;Mast cells
11,LGALS3;TNFSF13B;TYMP;IFI30;C15orf48;GBP1;LAP3;GBP4;PIM3;CYTH1;BLVRA;RASSF4;EPSTI1;CXCL9;SLC15A3;CD80;IDO1;Mature DCs;LAMP3;CCL19
12,STAT1;SAMHD1;IFNGR1;PLSCR1;SERPINB9;SPATS2L;VMP1;MAFF;ALDH1A1;IFI44L;Macrophages LYVE1+;IL6ST;CCL8;VAMP5;ACSL1;CLEC4E;SPTLC2
13,BST2;HES4;LIPA;ADAMDEC1;CXCL10;THBD;NFIL3;MSR1;SCARB2;SERPING1;CSRNP1;CCR1;ADM;FCGR1A;TFEC;NCF1;SECTM1;TMEM51;TCF7L2
14,GCA;SIRPA;LMO2;UBE2L6;GK;Macrophages CXCL9+ CXCL10+;RNF19B;LPCAT1;SNN;ETV6;DC2 CD1D-;DC2 CD1D+;WARS;ILCs;SCO2;Monocytes S100A8+ S100A9+;DC1;MYD88
15,MT1X;MT1G;Macrophages Metallothionein;IFI27
16,RGS1
17,RPL22;IFITM2;CCL5;T cells CD4+ FOSB+;IFI16;RARRES3;CLEC2B;DDX3X
18,TNFAIP3;PTMA;TXNIP;ELF1;CD69
19,HLA-A;HLA-B;PNRC1;FKBP5;PFKFB3
