cluster_ID,genes
1,VMP1;FKBP5;ISG15;SPATS2L;TNFSF10;GBP2;RNF213;SUN2;T cells CD4+ FOSB+;MAP3K5;XAF1;GBP4;DTX3L;ADAR;TNFAIP3;DDX3X;PNRC1;IL1R1;TAP1;GBP1;GBP5;CCL4;GBP3
2,PLIN2;BLVRA;FAM46A;STAT1;LPCAT1;VAMP5;S100A8;SIRPA;MAFB;THBD;TFEC;CLEC4E;CCR1;NFIL3;Macrophages CCL3+ CCL4+;GBA;LGMN;Macrophages;SECTM1;SCARB2;CD163;SERPING1;LIPA;ADAMDEC1
3,FNDC3B;MCL1;BCL3;ETV6;MYD88;SCO2;MB21D1;DCP1A;OGFR;NAPA;TRIM25;MYOF;CSRNP1;B4GALT5;EHD4;CD274;GAK;JAK2;RNF19B;ACSL1;IL1RN;Monocytes S100A8+ S100A9+;Neutrophils S100A8+ S100A9+;TCF7L2;FCGR1A;TMEM51;CLEC4D;ANKRD22;AQP9;GCH1;ADM;TNFAIP6;STEAP4;APOBEC3A
4,ATF3;TYMP;MARCKS;CDKN1A;SAMHD1;LGALS3;IFITM3;TIMP1;IFNGR1;WARS;LAP3;C15orf48;PLSCR1;CEBPD;RASSF4;TNFSF13B;SLC15A3;IDO1;CXCL9;NAMPT;HES4;PIM3;MAFF;PFKFB3;GK;SERPINB9;CD80;LAMP3
5,IFITM2;CD69;TXNIP;MAX;SPTLC2;RBM25;ELF1;PHF11;SOCS1;EPSTI1;CYTH1;PSMB9;PSMB8;CCND3;CCDC109B;IFI16;SP110;NMI;HLA-E;HLA-F
6,JUNB;DDIT4;SLFN5;RARRES3;Tregs;OPTN;MT1X;TRIM14;RBCK1;CLEC2B;LY6E;HLA-A;IRF2;T cells Naive CD4+;FAM134B;ANXA2R;T cells OGT+;IELs ID3+ ENTPD1+ (NK-like cells ID3+ ENTPD1+);ARHGEF3;OAS2;AKT3;CCL5;T cells CD8+ KLRG1+;T cells CD8+;GZMB
7,CD74;SNN;EIF3L;TRIM38;IFI30;GCA;LMO2
8,PMAIP1;MX1;MCOLN2;AIM2;NCF1;B cells;STAP1;PXK;B cells AICDA+ LRMP+;NCOA3;KIAA0040;PPM1K;IRF9;TLK2;SMAD3;ATP10D
9,RGS1;ISG20;ODC1;DUSP5;GLRX;PDK1;TAGAP;CD38;Plasma cells;COMMD3;ZBP1;PMM2;STARD5;HSH2D;BST2;GALNT2
10,IL15RA;NOD2;FFAR2;CES1;LRG1;HLA-G;LEPR;IFIT1;BATF2;ETV7;GPX2;HLA-B;IFI44L;CYP1B1;C1S;C10orf10;IFNLR1;ANGPTL1;SERPINE1;NRN1;ARG2;NK cells KLRF1+ CD3G-;B2M;C5orf27;ZNF385B;VEGFC;UPP2;TRIM34;TMEM255A;TLR3;TBX3;TAP2;SLC1A1;SAA1;RNASE4;PHF15;PDGFRL;NT5C3;NPAS2;NEURL3;MKX;MAP3K14;MAB21L2;IL17RB;IGFBP2;HESX1;GJA4;G6PC;FTSJD2;FNDC4;CXCL11;CX3CL1;CTCFL;CRP;CREB3L3;CMAHP;CFB;CCNA1;CCL8;C22orf28;BCL2L14;AMPH;AHNAK2;ABLIM3;ABTB2;ENPP1;Mast cells
11,TMEM140;RPL22;PTMA;HLA-C;SLC16A1;USP18;TRAFD1;ARNTL;CCDC92;MTHFD2L;WHAMM;TRIM5;C4orf32;IFI44;CRY1;T cells CD4+ IL17A+;HERC6;SLC25A30;ERLIN1;DDX60;IFIT2;TNFRSF10A;CDK17;DDX58;PNPT1;IFIT5;TDRD7;HEG1;ST3GAL4;ALYREF;PI4K2B;Immune Cycling cells;NDC80;BUB1;APOL2;TRIM21;OAS3;MICB;MVB12B;OASL;PRKD2;RTP4;SPSB1;ULK4;BTN3A3;PUS1
12,IL6ST;UBE2L6;CHMP5;Macrophages Metallothionein;MT1F;UNC93B1;MT1G;MT1H;Macrophages PLA2G2D+;MSR1;Macrophages LYVE1+;Monocytes CHI3L1+ CYP27A1+;MT1M;PARP9;CPT1A;PML;APOL1;ANKFY1;P2RY6;CASP7;IL15;Mature DCs;Macrophages CXCL9+ CXCL10+;DC1;ILCs;CCL19;EXT1;C9orf91;FUT4;SLC25A28;HELZ2;C4orf33;IFI27;DC2 CD1D-;DC2 CD1D+;PADI2;FZD5;TREX1;MASTL;CXCL10;IMPA2;IFI6;IRF7;GEM;CCL2;BAG1;IFI35;RNF114;PARP12;SOCS2;CD9;IFIT3;ALDH1A1;SAMD4A
