cluster_ID,genes
1,NAMPT;LGALS3;SAMHD1;STAT1;PFKFB3;GK;PIM3;SERPINB9;ACSL1;CD80;LAMP3;WARS;LAP3;C15orf48;RASSF4;TNFSF13B;PLSCR1;CEBPD;IDO1;CXCL9;IFI30;GCA;SNN;MYD88
2,SPATS2L;PLIN2;HES4;MCL1;BCL3;IFITM3;TIMP1;IFNGR1;BLVRA;FAM46A;ETV6;MAFF;CSRNP1;B4GALT5
3,GAK;JAK2;IL1RN;Monocytes S100A8+ S100A9+;Neutrophils S100A8+ S100A9+;RNF19B;CD274;MB21D1;OGFR;NAPA;TRIM25;MYOF;EHD4;TCF7L2;GBA;TMEM51;CLEC4D;ANKRD22;FCGR1A;AQP9;GCH1;ADM;TNFAIP6;STEAP4;APOBEC3A
4,LPCAT1;VAMP5;SLC15A3;SIRPA;S100A8;MAFB;THBD;TFEC;CLEC4E;CCR1;Macrophages CCL3+ CCL4+;NFIL3;LGMN;Macrophages;SECTM1;SCARB2;CD163;SERPING1;LIPA;ADAMDEC1
5,CHMP5;DCP1A;PARP12;Macrophages Metallothionein;MT1F;GBP3;MVB12B;UBE2L6;UNC93B1;OAS3;CXCL10;MT1G;MT1H
6,EPSTI1;CYTH1;XAF1;GBP4;DTX3L;ADAR;HLA-E;HLA-F;NMI;PARP9;CPT1A;ANKFY1;MAX;TNFSF10;IL6ST;TRIM14
7,VMP1;FKBP5;ISG15;TNFAIP3;DDX3X;PNRC1;IL1R1;GBP2;RNF213;SUN2;T cells CD4+ FOSB+;MAP3K5;TAP1;GBP1;GBP5;CCL4
8,CD74;ATF3;TYMP;MARCKS;CDKN1A;FNDC3B
9,IFITM2;CD69;TXNIP;RBM25;ELF1;PHF11;SOCS1;IFI16;SP110;PSMB9;PSMB8;CCND3;CCDC109B
10,DDIT4;SLFN5;RARRES3;Tregs;RBCK1;CLEC2B;LY6E;T cells Naive CD4+;T cells OGT+;IELs ID3+ ENTPD1+ (NK-like cells ID3+ ENTPD1+);ARHGEF3;MT1X;OPTN;CCL5;T cells CD8+ KLRG1+;T cells CD8+;GZMB
11,EIF3L;TRIM38;LMO2;PMAIP1;MX1;MCOLN2;AIM2;NCF1;B cells;STAP1;PXK;B cells AICDA+ LRMP+;NCOA3;KIAA0040;PPM1K;IRF9
12,HLA-A;TMEM140;RPL22;PTMA;TREX1;ALYREF;PI4K2B;Immune Cycling cells;NDC80;BUB1;RNF114;IMPA2;MICB;APOL2;TRIM21;HLA-C;SLC16A1;USP18;ANGPTL1
13,JUNB;IRF2;ANXA2R;AKT3;OASL;BTN3A3;TRAFD1;OAS2;ARNTL;IFI44;CRY1;FAM134B;SPTLC2;TLK2;SMAD3;ATP10D;IFIT2;TNFRSF10A;CDK17;DDX58;IFIT5;PNPT1;MTHFD2L;WHAMM;TRIM5;PRKD2;RTP4;ULK4
14,IL15RA;C4orf32;T cells CD4+ IL17A+;ETV7;GPX2;HERC6;SERPINE1;NRN1;ARG2;NK cells KLRF1+ CD3G-;B2M;C5orf27;ZNF385B;VEGFC;UPP2;TRIM34;TMEM255A;TLR3;TBX3;TAP2;SLC1A1;SAA1;RNASE4;PHF15;PDGFRL;NT5C3;NPAS2;NEURL3;MKX;MAP3K14;MAB21L2;IL17RB;IGFBP2;HESX1;GJA4;G6PC;FTSJD2;FNDC4;CXCL11;CX3CL1;CTCFL;CRP;CREB3L3;CMAHP;CFB;CCNA1;CCL8;C22orf28;BCL2L14;AMPH;AHNAK2;ABLIM3;ABTB2;ERLIN1;SLC25A30;SPSB1;HLA-B;IFI44L;FFAR2;LRG1;HLA-G;LEPR;IFIT1;BATF2;C1S;ENPP1;PUS1;IFNLR1;C10orf10
15,SCO2;IFI35;IFI6;MASTL;IRF7;GEM;CCL2;CASP7;IL15;Mature DCs;Macrophages CXCL9+ CXCL10+;DC1;ILCs;CCL19;SLC25A28;HELZ2;EXT1;C9orf91;FUT4;CES1;DC2 CD1D-;DC2 CD1D+;PADI2;NOD2;P2RY6;Macrophages PLA2G2D+;MSR1;C4orf33;IFI27;Macrophages LYVE1+;Monocytes CHI3L1+ CYP27A1+;MT1M;FZD5;CYP1B1
16,BAG1;CD9;GALNT2;PML;IFIT3;APOL1;DDX60;HEG1;SOCS2;TDRD7;CCDC92;ALDH1A1;ST3GAL4;SAMD4A;Mast cells
17,RGS1;ISG20;ODC1;CD38;Plasma cells;COMMD3;ZBP1;PMM2;STARD5;HSH2D;DUSP5;GLRX;PDK1;BST2;TAGAP
