cluster_ID,genes
1,RGS1;ISG20;ODC1;CD38;Plasma cells;COMMD3;ZBP1;PMM2;STARD5;HSH2D;DUSP5;GLRX;PDK1;BST2;TAGAP
2,OPTN;SLFN5;RARRES3;Tregs;RBCK1;CLEC2B;LY6E;MT1X;IELs ID3+ ENTPD1+ (NK-like cells ID3+ ENTPD1+);ARHGEF3;CCL5;T cells CD8+ KLRG1+;T cells CD8+;GZMB
3,IFITM2;TXNIP;CD69;DDIT4;EPSTI1;CYTH1;RBM25;ELF1;PHF11;SOCS1;IFI16;SP110;HLA-E;HLA-F;T cells OGT+;IRF2;T cells Naive CD4+;ANXA2R;PSMB9;PSMB8;CCND3;CCDC109B
4,PMAIP1;MX1;MCOLN2;AIM2;PPM1K;NCF1;B cells;STAP1;PXK;B cells AICDA+ LRMP+;NCOA3;KIAA0040
5,IL6ST;CXCL10;Mature DCs;Macrophages CXCL9+ CXCL10+;DC1;ILCs;CCL19;MASTL;C4orf32;IFI6;IRF7;GEM;CCL2;Macrophages LYVE1+;Monocytes CHI3L1+ CYP27A1+;MT1M;FZD5;CYP1B1;CASP7;IL15;IL15RA;EXT1;C9orf91;SLC25A28;HELZ2;NOD2;FUT4;CES1
6,SCO2;BAG1;IFI35;RNF114;PML;APOL1;ANKFY1;P2RY6;C4orf33;IFI27;DC2 CD1D-;DC2 CD1D+;PADI2
7,CHMP5;DCP1A;PARP12;GBP3;Macrophages Metallothionein;MT1F;UBE2L6;UNC93B1;Macrophages PLA2G2D+;ADAMDEC1;MSR1;MT1G;MT1H
8,CD9;GALNT2;DDX60;HEG1;SOCS2;TDRD7;CCDC92;IFIT3;ALDH1A1;ST3GAL4;SAMD4A;Mast cells
9,SPSB1;HLA-B;IFI44L;FFAR2;LRG1;HLA-G;LEPR;IFIT1;BATF2;C1S;ETV7;GPX2;PUS1;SERPINE1;NRN1;ARG2;NK cells KLRF1+ CD3G-;B2M;C5orf27;ZNF385B;VEGFC;UPP2;TRIM34;TMEM255A;TLR3;TBX3;TAP2;SLC1A1;SAA1;RNASE4;PHF15;PDGFRL;NT5C3;NPAS2;NEURL3;MKX;MAP3K14;MAB21L2;IL17RB;IGFBP2;HESX1;GJA4;G6PC;FTSJD2;FNDC4;CXCL11;CX3CL1;CTCFL;CRP;CREB3L3;CMAHP;CFB;CCNA1;CCL8;C22orf28;BCL2L14;AMPH;AHNAK2;ABLIM3;ABTB2;ENPP1;C10orf10
10,HLA-A;TMEM140;RPL22;PTMA;HLA-C;SLC16A1;USP18;ANGPTL1;TREX1;ALYREF;PI4K2B;Immune Cycling cells;NDC80;BUB1;APOL2;TRIM21;OAS3;IMPA2;MICB;MVB12B
11,SPTLC2;TLK2;SMAD3;ATP10D;IFIT2;TNFRSF10A;IRF9;PRKD2;IFNLR1;MTHFD2L;WHAMM;TRIM5
12,JUNB;TRAFD1;OAS2;TRIM14;ARNTL;FAM134B;PARP9;CPT1A;PNPT1;AKT3;CDK17;DDX58;IFIT5;OASL;BTN3A3;IFI44;CRY1;T cells CD4+ IL17A+;HERC6;RTP4;ULK4;SLC25A30;ERLIN1
13,CD74;EIF3L;TRIM38;IFI30;GCA;LMO2;NMI;DTX3L;SNN;MYD88;JAK2
14,STAT1;VAMP5;LPCAT1;RNF19B;SLC15A3;SIRPA;MAFB;TFEC;CLEC4E;CCR1;S100A8;Monocytes S100A8+ S100A9+;THBD;IL1RN;Macrophages CCL3+ CCL4+;NFIL3;LGMN;Macrophages;SECTM1;SCARB2;CD163;SERPING1;LIPA
15,FNDC3B;MB21D1;OGFR;NAPA;TRIM25;EHD4;TCF7L2;GBA;TMEM51;CLEC4D;ANKRD22;FCGR1A;Neutrophils S100A8+ S100A9+;AQP9;GCH1;ADM;TNFAIP6;STEAP4;APOBEC3A
16,PNRC1;CDKN1A;PIM3;MAFF;PFKFB3;GK;SERPINB9;ACSL1;GAK;MYOF;IL1R1;CD80;LAMP3;CD274;MCL1;BCL3;ETV6;CSRNP1;B4GALT5
17,ATF3;TYMP;MARCKS;NAMPT;LGALS3;IFITM3;TIMP1;SAMHD1;IFNGR1;WARS;LAP3;C15orf48;RASSF4;TNFSF13B;PLSCR1;CEBPD;IDO1;CXCL9
18,ISG15;SPATS2L;PLIN2;HES4;MAX;TNFSF10;BLVRA;FAM46A
19,VMP1;FKBP5;TNFAIP3;DDX3X;GBP2;RNF213;SUN2;T cells CD4+ FOSB+;MAP3K5;GBP4;XAF1;ADAR;TAP1;GBP1;GBP5;CCL4
