cluster_ID,genes
1,BST2;DDIT4;FAM46A;ALDH1A1;B4GALT5;BLVRA;CCL2;SAMD4A;TNFSF10;CD9;Mast cells;ST3GAL4
2,RGS1;JUNB;ATF3;LGALS3;PLIN2;SPATS2L;EIF3L
3,CD74;TRIM38;SNN;IFI30;MAX;PIM3;EPSTI1;CCR1;GBP1;ACSL1;XAF1;SPTLC2
4,MARCKS;TYMP;SERPINB9;SAMHD1;LAP3;IFITM3;PLSCR1;C15orf48;CEBPD;NAMPT;MAFB;LGMN;SLC15A3;MAFF;RASSF4;Macrophages;LIPA;SCARB2;HES4;CSRNP1;NFIL3;TRIM14;NCF1;Macrophages CCL3+ CCL4+;RNF19B;TFEC;SIRPA;UNC93B1;CD163;SERPING1;MSR1;ADAMDEC1;IL6ST;STAT1
5,DTX3L;SCO2;ANKFY1;GBP4;EHD4;MVB12B;TMEM51;PARP12;Macrophages LYVE1+;TCF7L2;GBP3;DDX60;OAS3;TRAFD1;BTN3A3;CD80;C9orf91;Macrophages PLA2G2D+;SLC16A1;CCL8;GBA
6,NMI;LMO2;MYD88;RNF114;NAPA;BAG1;PARP9;TRIM25;IL1R1;ILCs;ETV6;MAP3K5;CPT1A;IMPA2;Mature DCs;DC1;Monocytes S100A8+ S100A9+;LAMP3
7,GK;LPCAT1;JAK2;CDKN1A;BCL3;THBD;IL1RN;SECTM1;DC2 CD1D-;DC2 CD1D+;GAK;MYOF;P2RY6;WARS
8,TIMP1;Plasma cells;ISG20;DUSP5;HLA-C
9,UBE2L6;MASTL;GEM;ALYREF;Immune Cycling cells;C4orf32;IFI6;VAMP5;TAP1;ATP10D;OGFR;C4orf33;IFI44;ADM;CASP7;IFI44L;IL15RA;IRF7;FZD5;IFI27;Macrophages CXCL9+ CXCL10+;CD274;CXCL10
10,CHMP5;ANXA2R;RBCK1;PI4K2B;TRIM5;SMAD3;HEG1;CCDC92;PML;SOCS2;DDX58;AKT3;PNPT1;HELZ2;ULK4;SLC25A28;RTP4;TRIM21;IFIT5;ARNTL;WHAMM;HERC6;CRY1;MX1;B2M;KIAA0040;T cells CD4+ IL17A+;NK cells KLRF1+ CD3G-;IRF9;TLK2;ERLIN1;TREX1;MICB;NDC80;BUB1
11,ARG2;GALNT2;OASL;IFIT1;APOL1;APOL2;STARD5;MTHFD2L;FUT4;PUS1;Neutrophils S100A8+ S100A9+;IFIT2;SPSB1;TDRD7;TNFRSF10A;HLA-G;APOBEC3A;ZNF385B;VEGFC;USP18;UPP2;TRIM34;TNFAIP6;TMEM255A;TLR3;TBX3;TAP2;STEAP4;SLC1A1;SERPINE1;SAA1;S100A8;RNASE4;PHF15;PDGFRL;NT5C3;NRN1;NPAS2;NEURL3;MKX;MAP3K14;MAB21L2;LRG1;LEPR;IL17RB;IGFBP2;IFIT3;HESX1;GPX2;GJA4;G6PC;FTSJD2;FNDC4;FFAR2;FCGR1A;ETV7;ENPP1;CYP1B1;CXCL9;CXCL11;CX3CL1;CTCFL;CRP;CREB3L3;CMAHP;CLEC4E;CLEC4D;CFB;CES1;CCNA1;CCL19;C5orf27;C22orf28;C1S;C10orf10;BCL2L14;BATF2;AQP9;ANKRD22;ANGPTL1;AMPH;AHNAK2;ABTB2;Monocytes CHI3L1+ CYP27A1+;ABLIM3;TMEM140;OAS2;SLC25A30;PRKD2;IFNLR1;PADI2;EXT1;IL15;NOD2;IDO1
12,CD38;COMMD3;GLRX;HSH2D;STAP1;ODC1;IFI35;PMM2;FNDC3B;PDK1;ZBP1
13,DDX3X;TAGAP;T cells Naive CD4+;FKBP5;DCP1A;GCH1;CDK17;GBP5
14,PMAIP1;PSMB8;SP110;GCA;NCOA3;B cells;MB21D1;PPM1K;PXK;MCOLN2;B cells AICDA+ LRMP+;AIM2
15,MT1G;MT1H;Macrophages Metallothionein;MT1X;MT1F;MT1M
16,SOCS1;HLA-A;HLA-F;GBP2;CLEC2B;RARRES3;SLFN5;CCL5
17,PSMB9;T cells CD4+ FOSB+;LY6E;CCND3;PHF11;SUN2;CCDC109B;OPTN;IELs ID3+ ENTPD1+ (NK-like cells ID3+ ENTPD1+);T cells OGT+;IRF2;ARHGEF3;Tregs;FAM134B;HLA-B;RBM25;T cells CD8+;T cells CD8+ KLRG1+;GZMB
18,TXNIP;IFITM2;RPL22;CD69;PTMA
19,TNFAIP3;PNRC1;RNF213;HLA-E;IFI16;ISG15;CCL4
20,ELF1;VMP1;IFNGR1;CYTH1;ADAR;MCL1;PFKFB3;TNFSF13B
