cluster_ID,genes
1,TXNIP;IFITM2;RPL22;CD69;PTMA
2,HLA-B;PSMB9;PHF11;SUN2;CCDC109B;OPTN;T cells Naive CD4+;Tregs;FAM134B;LY6E;CCND3;IELs ID3+ ENTPD1+ (NK-like cells ID3+ ENTPD1+);T cells OGT+;IRF2;ARHGEF3;ANXA2R;RBM25;T cells CD8+;T cells CD8+ KLRG1+;GZMB
3,RNF213;ISG15;T cells CD4+ FOSB+;SOCS1;HLA-A;HLA-F;GBP2;CLEC2B;RARRES3;SLFN5;CCL5
4,CCL4;ELF1;TNFAIP3;PNRC1;IFI16;HLA-E;MCL1;PFKFB3;TNFSF13B;CYTH1;ADAR
5,CD74;IFNGR1;TRIM38;SNN;IFI30;PIM3;EPSTI1;XAF1;CCR1
6,ATF3;MARCKS;TYMP;SERPINB9;SAMHD1;LAP3;IFITM3;PLSCR1;C15orf48;CEBPD;NAMPT;MAFB;LGMN;SLC15A3;MAFF;RASSF4;Macrophages;LIPA;SCARB2;HES4;CSRNP1;NFIL3;TRIM14;NCF1;Macrophages CCL3+ CCL4+;RNF19B;TFEC;SIRPA;UNC93B1;CD163;SERPING1;MSR1;ADAMDEC1;IL6ST;STAT1
7,RNF114;SCO2;GK;LPCAT1;JAK2;NAPA;CDKN1A;BCL3;THBD;IL1RN;SECTM1;DC2 CD1D-;DC2 CD1D+;GAK;MYOF;P2RY6;ANKFY1;GBP4;EHD4;MVB12B;TMEM51;PARP12;Macrophages LYVE1+;TCF7L2;CD80;C9orf91
8,MAX;SPTLC2;GBP1;ACSL1;GEM;NMI;DTX3L;LMO2;MYD88;IL1R1;UBE2L6;MASTL;VAMP5;TAP1
9,RGS1;JUNB;VMP1;LGALS3;PLIN2;SPATS2L;EIF3L
10,BST2;DDIT4;FAM46A;ALDH1A1;B4GALT5;BLVRA;CCL2;SAMD4A;TNFSF10;CD9;Mast cells;ST3GAL4
11,PMAIP1;PSMB8;SP110;NCOA3;B cells;GCA;RBCK1;MB21D1;PPM1K;PXK;MCOLN2;B cells AICDA+ LRMP+;AIM2
12,BAG1;TRIM25;ETV6;ILCs;OAS3;PARP9;MAP3K5;CPT1A;PNPT1;MX1;IMPA2;Mature DCs;DC1;Monocytes S100A8+ S100A9+;LAMP3;PADI2;IDO1;WARS
13,CHMP5;SMAD3;PML;SOCS2;DDX58;AKT3;DDX60;HELZ2;IFIT1;HEG1;ULK4;C4orf33;ARG2;GBP3;IFI44;IL15RA;IRF7;FZD5;IFI27;ADM;Macrophages PLA2G2D+;IFI44L;BTN3A3;CASP7;EXT1;OGFR;Macrophages CXCL9+ CXCL10+;CD274;OAS2;TRAFD1;SLC16A1;CCL8;GBA;APOL1;ATP10D;ERLIN1;CXCL10
14,B2M;GALNT2;TREX1;TMEM140;OASL;IRF9;TRIM21;SLC25A28;IFIT5;TDRD7;RTP4;APOL2;STARD5;PRKD2;IFNLR1;NOD2;MTHFD2L;FUT4;PUS1;Neutrophils S100A8+ S100A9+;IFIT2;SPSB1;SLC25A30;TNFRSF10A;HLA-G;APOBEC3A;ZNF385B;VEGFC;USP18;UPP2;TRIM34;TNFAIP6;TMEM255A;TLR3;TBX3;TAP2;STEAP4;SLC1A1;SERPINE1;SAA1;S100A8;RNASE4;PHF15;PDGFRL;NT5C3;NRN1;NPAS2;NEURL3;MKX;MAP3K14;MAB21L2;LRG1;LEPR;IL17RB;IGFBP2;IFIT3;HESX1;GPX2;GJA4;G6PC;FTSJD2;FNDC4;FFAR2;FCGR1A;ETV7;ENPP1;CYP1B1;CXCL9;CXCL11;CX3CL1;CTCFL;CRP;CREB3L3;CMAHP;CLEC4E;CLEC4D;CFB;CES1;CCNA1;CCL19;C5orf27;C22orf28;C1S;C10orf10;BCL2L14;BATF2;AQP9;ANKRD22;ANGPTL1;AMPH;AHNAK2;ABTB2;Monocytes CHI3L1+ CYP27A1+;ABLIM3;IL15
15,DDX3X;TAGAP;FKBP5;DCP1A;GCH1;CDK17;ARNTL;WHAMM;CCDC92;GBP5;HERC6;CRY1;KIAA0040;T cells CD4+ IL17A+;NK cells KLRF1+ CD3G-;TLK2;PI4K2B;TRIM5;ALYREF;Immune Cycling cells;C4orf32;IFI6;MICB;NDC80;BUB1
16,CD38;COMMD3;GLRX;HSH2D;STAP1;ODC1;IFI35;PMM2;FNDC3B;PDK1;ZBP1
17,MT1G;MT1H;Macrophages Metallothionein;MT1X;MT1F;MT1M
18,TIMP1;Plasma cells;ISG20;DUSP5;HLA-C
